evaluation,mae
2.000000000000000000e+00,7.758603918552399170e-01
1.000000000000000000e+01,8.217967547476291434e-01
2.000000000000000000e+01,7.904838170669973296e-01
3.000000000000000000e+01,7.820899838954210592e-01
4.000000000000000000e+01,7.917966821696609259e-01
5.000000000000000000e+01,5.073293209075927512e-01
6.000000000000000000e+01,4.606760559976100788e-01
7.000000000000000000e+01,4.478699590265751151e-01
8.000000000000000000e+01,3.633858753740787373e-01
9.000000000000000000e+01,3.334535687416791960e-01
1.000000000000000000e+02,3.304297346621751785e-01
