controllable,controllable,controllable,dynamic,controllable,dynamic,output
1.736083626747131348e-01,1.679538786411285400e-01,5.360291600227355957e-01,8.705692514656389672e-03,3.232483863830566406e-01,7.390128055606657309e-01,-1.783235073089599609e+00
1.927746087312698364e-01,3.246212303638458252e-01,7.375108003616333008e-01,3.632725397647136589e-02,2.566114962100982666e-01,8.697152503870936302e-01,-1.526798486709594727e+00
1.989981383085250854e-01,1.692171096801757812e-01,5.192547440528869629e-01,1.835639171778728485e-01,3.095296323299407959e-01,8.531153562321274197e-01,-2.290012598037719727e+00
1.881882548332214355e-01,1.706202775239944458e-01,5.299369692802429199e-01,9.454642896677326047e-02,3.136157691478729248e-01,8.118638823779564806e-01,-2.086939573287963867e+00
2.159429639577865601e-01,3.220727443695068359e-01,7.552206516265869141e-01,2.961825793043160737e-01,2.563590407371520996e-01,9.347271809054991110e-01,-1.945106506347656250e+00
1.778801679611206055e-01,2.061384618282318115e-01,5.790469646453857422e-01,1.872623514236985975e-02,3.114844262599945068e-01,8.349574002998687572e-01,-1.533972144126892090e+00
2.191709727048873901e-01,3.437663614749908447e-01,7.781150341033935547e-01,4.689799516994681561e-01,2.398102432489395142e-01,9.085893792129405844e-01,-1.676402688026428223e+00
2.187280356884002686e-01,3.342131674289703369e-01,7.691329717636108398e-01,4.108693663227465098e-01,2.476746588945388794e-01,9.228518970341801353e-01,-1.812747240066528320e+00
2.036415189504623413e-01,1.546574681997299194e-01,4.836363494396209717e-01,5.638373797086249084e-01,3.103501796722412109e-01,6.880049167914726871e-01,-1.541826605796813965e+00
1.995471119880676270e-01,3.538067638874053955e-01,7.747266292572021484e-01,4.299912797190578312e-02,2.303615212440490723e-01,9.009930576389901802e-01,-1.529900193214416504e+00
2.016818970441818237e-01,1.669727116823196411e-01,5.123330354690551758e-01,6.023168137038571457e-01,3.090321123600006104e-01,7.366643716623356708e-01,-1.198493123054504395e+00
2.078244984149932861e-01,1.603351980447769165e-01,4.902925193309783936e-01,4.906922120335316939e-01,3.082496523857116699e-01,7.898100115240409558e-01,-1.909844756126403809e+00
1.934654861688613892e-01,1.582092344760894775e-01,5.051376223564147949e-01,1.454814473667121744e-01,3.134225606918334961e-01,7.643877587105979421e-01,-2.620006084442138672e+00
1.938979625701904297e-01,1.524788439273834229e-01,4.945453107357025146e-01,1.707972382997758609e-01,3.141576349735260010e-01,6.824608633674639213e-01,-3.006402254104614258e+00
2.027178704738616943e-01,1.608540862798690796e-01,4.985073804855346680e-01,5.873273786494237481e-01,3.096840977668762207e-01,7.225989494086171305e-01,-1.324925065040588379e+00
2.164061665534973145e-01,3.363305032253265381e-01,7.694969773292541504e-01,2.617665111384932519e-01,2.461265474557876587e-01,9.516459435758243268e-01,-1.880811810493469238e+00
2.200671434402465820e-01,3.526279926300048828e-01,7.862877249717712402e-01,3.363276395701970123e-01,2.313667684793472290e-01,9.735096644553262735e-01,-1.784830212593078613e+00
2.087077796459197998e-01,1.544277071952819824e-01,4.742532670497894287e-01,4.085133902703897424e-01,3.088861703872680664e-01,7.753109127201291972e-01,-2.546718597412109375e+00
1.990270018577575684e-01,1.696658134460449219e-01,5.199876427650451660e-01,6.333252672835985031e-01,3.094663321971893311e-01,7.179975058679359812e-01,-1.008668899536132812e+00
2.077585011720657349e-01,1.746597886085510254e-01,5.232020616531372070e-01,3.312585129667993122e-01,3.059827089309692383e-01,8.895353398209316920e-01,-2.141752958297729492e+00
2.009479999542236328e-01,3.476966321468353271e-01,7.695344686508178711e-01,6.008034102766284662e-02,2.366576641798019409e-01,9.023383170521244168e-01,-1.581105947494506836e+00
1.996720135211944580e-01,1.583827733993530273e-01,4.975341558456420898e-01,1.993422041413061563e-01,3.110582232475280762e-01,7.971624320880049686e-01,-2.707302808761596680e+00
2.051970064640045166e-01,1.582668125629425049e-01,4.894085526466369629e-01,2.698941273879413294e-01,3.093120455741882324e-01,8.212447568789075225e-01,-2.697398662567138672e+00
1.892525851726531982e-01,1.590773612260818481e-01,5.113963484764099121e-01,1.135726852216535215e-01,3.151346147060394287e-01,7.512043286550278420e-01,-2.475807428359985352e+00
2.041567713022232056e-01,1.549300849437713623e-01,4.834039211273193359e-01,5.570366205316594765e-01,3.101466000080108643e-01,6.971875652061019224e-01,-1.590222716331481934e+00
2.063573449850082397e-01,1.551536172628402710e-01,4.802327752113342285e-01,5.179464097594151939e-01,3.094470202922821045e-01,7.293969673687216160e-01,-1.868429064750671387e+00
2.100603729486465454e-01,3.037565052509307861e-01,7.302613258361816406e-01,5.950850019862282680e-01,2.675157487392425537e-01,7.914173827077454204e-01,-1.179788351058959961e+00
2.097277194261550903e-01,3.763526082038879395e-01,8.012076020240783691e-01,8.936507330200869903e-02,2.004940062761306763e-01,9.772096403397327880e-01,-1.557760715484619141e+00
2.214351594448089600e-01,3.626908957958221436e-01,7.951559424400329590e-01,3.873167920729862490e-01,2.201085984706878662e-01,9.815696191883651611e-01,-1.701285719871520996e+00
2.115195840597152710e-01,3.008430898189544678e-01,7.283740043640136719e-01,2.490410567694587574e-01,2.688253819942474365e-01,9.181216014153377181e-01,-1.999718546867370605e+00
2.152477949857711792e-01,3.096140325069427490e-01,7.415602803230285645e-01,4.848411179084022304e-01,2.638543546199798584e-01,8.646728078067449363e-01,-1.672122716903686523e+00
2.154624313116073608e-01,3.164703249931335449e-01,7.490447163581848145e-01,5.066929376651269079e-01,2.598913311958312988e-01,8.574080586075638610e-01,-1.586643457412719727e+00
2.052780985832214355e-01,1.681168079376220703e-01,5.111199617385864258e-01,5.477482503391704061e-01,3.077493309974670410e-01,7.829422249112798493e-01,-1.504351377487182617e+00
2.061999887228012085e-01,1.582511812448501587e-01,4.878292381763458252e-01,2.880935287137293965e-01,3.090218901634216309e-01,8.244725569745123828e-01,-2.673955202102661133e+00
1.991961598396301270e-01,1.518067270517349243e-01,4.850241839885711670e-01,2.220056781840997473e-01,3.122350275516510010e-01,6.999714036818762697e-01,-3.192689895629882812e+00
1.954845339059829712e-01,1.621071994304656982e-01,5.096564292907714844e-01,1.556448367241992647e-01,3.119825124740600586e-01,8.042565607589768906e-01,-2.473812818527221680e+00
2.087589055299758911e-01,1.687921583652496338e-01,5.090606808662414551e-01,4.403244533944853933e-01,3.066777586936950684e-01,8.482114707935952680e-01,-1.972537398338317871e+00
2.074426561594009399e-01,1.685088723897933960e-01,5.097928047180175781e-01,3.142263678286462691e-01,3.070750236511230469e-01,8.774400544674071378e-01,-2.262056112289428711e+00
2.214211970567703247e-01,3.636652827262878418e-01,7.959135174751281738e-01,4.336098902062858751e-01,2.189049571752548218e-01,9.640556654763696720e-01,-1.669966220855712891e+00
2.206612825393676758e-01,4.007896482944488525e-01,8.223819732666015625e-01,6.143395329765628521e-01,1.471349000930786133e-01,9.899510805491729126e-01,-1.335498332977294922e+00
2.165799736976623535e-01,3.165459036827087402e-01,7.500628232955932617e-01,4.521845935338203448e-01,2.597593069076538086e-01,8.865464340690898393e-01,-1.765215277671813965e+00
2.140007019042968750e-01,3.359968960285186768e-01,7.674754261970520020e-01,2.124731377143025124e-01,2.464939206838607788e-01,9.452413445497149791e-01,-1.859293580055236816e+00
1.919577717781066895e-01,1.576012969017028809e-01,5.059229135513305664e-01,1.356210125092388030e-01,3.141572475433349609e-01,7.506548597348864371e-01,-2.618408918380737305e+00
2.078857272863388062e-01,3.457735776901245117e-01,7.725723385810852051e-01,1.183767379063876413e-01,2.382979243993759155e-01,9.283821035563466495e-01,-1.711591482162475586e+00
2.023759931325912476e-01,1.541779637336730957e-01,4.847553372383117676e-01,2.420752003995711721e-01,3.108025193214416504e-01,7.633825442706292375e-01,-3.011942148208618164e+00
2.071372717618942261e-01,1.509011238813400269e-01,4.684143066406250000e-01,3.807449660013280113e-01,3.098394274711608887e-01,7.104795392009537469e-01,-2.942883253097534180e+00
2.222094982862472534e-01,3.911640942096710205e-01,8.162064552307128906e-01,5.337014564599719124e-01,1.724397391080856323e-01,9.955207883307780614e-01,-1.436326026916503906e+00
2.196251004934310913e-01,3.452412188053131104e-01,7.796971797943115234e-01,3.594624184445285864e-01,2.384787499904632568e-01,9.553054585240303709e-01,-1.819425463676452637e+00
2.084603309631347656e-01,1.597106754779815674e-01,4.878357648849487305e-01,3.470035387581593689e-01,3.081672489643096924e-01,8.371183448771091218e-01,-2.477619409561157227e+00
1.818475574254989624e-01,1.559528559446334839e-01,5.148690938949584961e-01,7.595350299075827316e-02,3.196511268615722656e-01,6.750128144060320023e-01,-2.385856389999389648e+00
