evaluation,mae
2.000000000000000000e+00,1.834399548918008716e+00
1.000000000000000000e+01,1.698116036907304061e+00
2.000000000000000000e+01,9.268672645092010942e-01
3.000000000000000000e+01,2.211194306612014882e-01
4.000000000000000000e+01,2.131336903572082497e-01
5.000000000000000000e+01,1.763228464126586903e-01
6.000000000000000000e+01,1.690068405866622936e-01
7.000000000000000000e+01,1.815708220005035275e-02
8.000000000000000000e+01,1.644182085990905651e-02
9.000000000000000000e+01,3.431290030479430819e-02
1.000000000000000000e+02,3.478602647781372376e-02
