evaluation,mae
2.000000000000000000e+00,1.340445031225681261e+00
1.000000000000000000e+01,1.053053360283374706e+00
2.000000000000000000e+01,1.202087623253464743e+00
3.000000000000000000e+01,1.205080826729536092e+00
4.000000000000000000e+01,1.135913727283477836e+00
5.000000000000000000e+01,1.057183893024921328e+00
6.000000000000000000e+01,1.074910446144640375e+00
7.000000000000000000e+01,1.073302717879414558e+00
8.000000000000000000e+01,1.070606588721275232e+00
9.000000000000000000e+01,1.066190063282847378e+00
1.000000000000000000e+02,6.960402309894562212e-01
