controllable,controllable,controllable,dynamic,controllable,dynamic,output
1.692113578319549561e-01,2.068927735090255737e-01,5.746688842773437500e-01,8.640136128427096107e-01,3.199972212314605713e-01,5.575759779939314376e-01,-1.494670659303665161e-01
1.946728825569152832e-01,1.531030684709548950e-01,4.912276864051818848e-01,6.298197887950622853e-01,3.149220943450927734e-01,4.691062176527117100e-01,-7.972576022148132324e-01
2.017618119716644287e-01,4.078390300273895264e-01,8.254101872444152832e-01,8.550261065959845475e-01,1.227949708700180054e-01,7.837452196506304869e-01,-6.487378478050231934e-01
1.653583198785781860e-01,1.942731589078903198e-01,5.600278973579406738e-01,8.895652696107435586e-01,3.300078511238098145e-01,5.151316437184636499e-01,-1.080686151981353760e-01
2.046961933374404907e-01,1.501766741275787354e-01,4.713907539844512939e-01,5.019975846768407468e-01,3.107005655765533447e-01,6.310165679914013781e-01,-2.064441680908203125e+00
2.107521444559097290e-01,3.455223441123962402e-01,7.740991711616516113e-01,6.648343931544257179e-01,2.385146915912628174e-01,7.681982444045418745e-01,-8.719419240951538086e-01
2.296078801155090332e-01,3.982483148574829102e-01,7.920762896537780762e-01,9.572633599088813394e-01,1.811784207820892334e-01,5.373269789014739617e-01,-7.584886252880096436e-02
1.987417191267013550e-01,3.816241621971130371e-01,7.970948219299316406e-01,8.510049224056754902e-01,1.926035881042480469e-01,6.387738980121356880e-01,-2.460199147462844849e-01
2.010523974895477295e-01,3.969269692897796631e-01,8.086571097373962402e-01,9.156317074523495636e-01,1.606460511684417725e-01,6.081974882492384715e-01,-1.625420600175857544e-01
1.984453946352005005e-01,1.513343453407287598e-01,4.846208989620208740e-01,6.028972863769899160e-01,3.127882778644561768e-01,5.644400741082425954e-01,-1.160660862922668457e+00
2.082413882017135620e-01,3.772671818733215332e-01,8.010058403015136719e-01,7.421055683618218435e-01,1.990983784198760986e-01,7.440396597942251500e-01,-6.246405243873596191e-01
1.989174187183380127e-01,1.505595445632934570e-01,4.818858802318572998e-01,5.797082128377364363e-01,3.128476738929748535e-01,5.294609102278409196e-01,-1.248314499855041504e+00
1.789098978042602539e-01,1.630658060312271118e-01,5.230121016502380371e-01,7.874689057719413965e-01,3.226006329059600830e-01,4.972077071260981862e-01,-2.597474753856658936e-01
2.017100304365158081e-01,1.492365896701812744e-01,4.742379486560821533e-01,4.789636363968646227e-01,3.120031952857971191e-01,5.079200293917258691e-01,-1.902985811233520508e+00
2.006936371326446533e-01,1.497746258974075317e-01,4.767796695232391357e-01,5.064270198974973880e-01,3.124216198921203613e-01,4.880388872601768568e-01,-1.622358202934265137e+00
2.036762088537216187e-01,1.519058495759963989e-01,4.773241877555847168e-01,5.471730788032237447e-01,3.107611238956451416e-01,6.520555650515280632e-01,-1.688703179359436035e+00
1.762654930353164673e-01,1.913794428110122681e-01,5.599491000175476074e-01,8.138081312734670725e-01,3.169859945774078369e-01,5.883745968731225462e-01,-2.445648014545440674e-01
2.010262310504913330e-01,3.839176297187805176e-01,8.025251626968383789e-01,8.223020968134320263e-01,1.873918324708938599e-01,6.750932571251226921e-01,-3.426368236541748047e-01
2.068935930728912354e-01,1.529735326766967773e-01,4.739957451820373535e-01,4.916905174807025825e-01,3.096130788326263428e-01,7.150264059451139076e-01,-2.115490913391113281e+00
1.961817741394042969e-01,1.674214601516723633e-01,5.182885527610778809e-01,6.615047609547203278e-01,3.108799755573272705e-01,6.853560440004762278e-01,-8.516036868095397949e-01
1.925424933433532715e-01,1.554249078035354614e-01,5.007286071777343750e-01,6.791012819216786234e-01,3.145588040351867676e-01,5.757334024685624163e-01,-7.128282189369201660e-01
2.045192271471023560e-01,1.617509722709655762e-01,4.981141090393066406e-01,5.614576596630904692e-01,3.089857101440429688e-01,7.485315414230359066e-01,-1.480943560600280762e+00
1.922480314970016479e-01,1.572593897581100464e-01,5.043737292289733887e-01,6.861556604436168660e-01,3.143218457698822021e-01,5.947738366483682482e-01,-6.922042369842529297e-01
1.825610548257827759e-01,1.601557731628417969e-01,5.153511166572570801e-01,7.583192147560815499e-01,3.209736943244934082e-01,4.785145755360027398e-01,-3.169268369674682617e-01
1.988596469163894653e-01,3.868813812732696533e-01,8.000269532203674316e-01,8.783216934754057847e-01,1.832679957151412964e-01,6.201234459338754723e-01,-1.971867531538009644e-01
2.004635035991668701e-01,4.107583463191986084e-01,8.278353214263916016e-01,9.030654624739429259e-01,1.115333065390586853e-01,8.003282841997083619e-01,-6.910716295242309570e-01
2.088566571474075317e-01,3.919921517372131348e-01,8.135861158370971680e-01,7.554529941256695746e-01,1.698690205812454224e-01,7.732620249663419987e-01,-6.928477883338928223e-01
1.913488954305648804e-01,3.059849143028259277e-01,7.118439674377441406e-01,7.787666764786476126e-01,2.695666253566741943e-01,6.472292260334894243e-01,-3.537238240242004395e-01
1.997055560350418091e-01,1.574827730655670166e-01,4.955351650714874268e-01,6.194051110430465190e-01,3.112293183803558350e-01,6.691451449716296906e-01,-1.125540614128112793e+00
2.022617012262344360e-01,1.582602113485336304e-01,4.936054944992065430e-01,5.907692948571556801e-01,3.102374672889709473e-01,7.020030257928976392e-01,-1.319836854934692383e+00
2.033856064081192017e-01,1.500618010759353638e-01,4.735588133335113525e-01,5.233803557849497912e-01,3.111541867256164551e-01,6.052767236920837401e-01,-1.849767088890075684e+00
1.723412126302719116e-01,1.720272302627563477e-01,5.371314287185668945e-01,8.367682435416906594e-01,3.267643451690673828e-01,5.037255142091929816e-01,-1.704885363578796387e-01
2.731334865093231201e-01,4.162336885929107666e-01,8.048988580703735352e-01,9.958864549939406841e-01,1.554230004549026489e-01,5.218814418291091162e-01,-5.856992676854133606e-02
1.915004253387451172e-01,4.096972048282623291e-01,8.247894048690795898e-01,9.801484913003823962e-01,1.158673092722892761e-01,6.571211756798837067e-01,-2.355159670114517212e-01
2.104843854904174805e-01,3.862378895282745361e-01,8.094394803047180176e-01,7.309359985929404502e-01,1.825602948665618896e-01,7.790056359591783774e-01,-7.467232942581176758e-01
2.049790322780609131e-01,3.906347453594207764e-01,8.110960125923156738e-01,7.906289551916086955e-01,1.729226261377334595e-01,7.293631129461506379e-01,-5.149599313735961914e-01
1.976058185100555420e-01,1.708518862724304199e-01,5.233128070831298828e-01,6.481569843602486003e-01,3.097624480724334717e-01,7.079701229219617087e-01,-9.224663972854614258e-01
1.940150111913681030e-01,4.094329476356506348e-01,8.258938193321228027e-01,9.266010028064293191e-01,1.165449991822242737e-01,7.237792012845094547e-01,-4.208357036113739014e-01
2.076992988586425781e-01,3.571414649486541748e-01,7.827560305595397949e-01,7.181058828421706952e-01,2.267696261405944824e-01,7.340274788298348785e-01,-6.476211547851562500e-01
1.999831646680831909e-01,1.503812521696090698e-01,4.800041317939758301e-01,5.703077486455687684e-01,3.123848736286163330e-01,5.519449429063294499e-01,-1.369672775268554688e+00
1.883571594953536987e-01,1.569146364927291870e-01,5.077022910118103027e-01,7.137392631073834481e-01,3.165220320224761963e-01,5.481412646210135353e-01,-5.280771255493164062e-01
1.914463788270950317e-01,4.098817706108093262e-01,8.258019089698791504e-01,9.579405111982837173e-01,1.148101091384887695e-01,6.935849060676344546e-01,-3.270367681980133057e-01
1.993171423673629761e-01,1.508109569549560547e-01,4.804074466228485107e-01,5.370612303971070700e-01,3.130536377429962158e-01,4.638305692866158125e-01,-1.318717241287231445e+00
2.126004397869110107e-01,3.798134922981262207e-01,8.050283789634704590e-01,6.976079106182568879e-01,1.948021352291107178e-01,7.949159321534757794e-01,-8.553944230079650879e-01
3.923291563987731934e-01,8.225202560424804688e-01,5.405118465423583984e-01,8.098129791818318157e-01,3.122918605804443359e-01,4.534076553734109338e-01,-1.907089054584503174e-01
1.958569586277008057e-01,4.112659692764282227e-01,8.279636502265930176e-01,9.473520001265670620e-01,1.093408912420272827e-01,7.611216540294913901e-01,-5.385907292366027832e-01
3.920447826385498047e-01,8.274338245391845703e-01,5.953347682952880859e-01,9.185127549139637804e-01,3.088674545288085938e-01,4.721749478690182023e-01,-7.997771352529525757e-02
1.977010965347290039e-01,1.545825004577636719e-01,4.925132393836975098e-01,6.324615727768380102e-01,3.124528527259826660e-01,6.203775419740674701e-01,-1.023475646972656250e+00
2.137743979692459106e-01,4.050421416759490967e-01,8.136591315269470215e-01,9.712213259975465141e-01,1.414868235588073730e-01,5.780048190497666383e-01,-1.097775921225547791e-01
2.039385437965393066e-01,1.538339704275131226e-01,4.812879264354705811e-01,5.560551770106285652e-01,3.103837072849273682e-01,6.825571831764176700e-01,-1.608921527862548828e+00
