controllable,controllable,controllable,dynamic,controllable,dynamic,output
8.565417796758726388e-01,4.132304318157956624e-01,9.678006581975303613e-01,3.563997507659356634e-01,5.282658958583672515e-01,7.106313734593004972e-01,2.159695026082461555e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.713394403457641602e-01,0.000000000000000000e+00,6.671469211578369141e-01,3.126263990998268127e-02
7.728482484817504883e-01,4.734580814838409424e-01,9.740924835205078125e-01,3.543758988380432129e-01,4.311732053756713867e-01,6.390559077262878418e-01,3.796629905700683594e-01
3.504169285297393799e-01,7.613824009895324707e-01,9.950981140136718750e-01,3.225565254688262939e-01,3.868179023265838623e-01,6.815326213836669922e-01,3.690257966518402100e-01
1.000000000000000000e+00,0.000000000000000000e+00,7.853220105171203613e-01,3.971643149852752686e-01,3.991942405700683594e-01,6.892725825309753418e-01,2.917106747627258301e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.244800209999084473e-01,4.113152623176574707e-01,7.353348731994628906e-01,1.777163445949554443e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.878798723220825195e-01,1.000000000000000000e+00,7.415894269943237305e-01,3.658167843241244555e-04
0.000000000000000000e+00,1.000000000000000000e+00,6.481521129608154297e-01,5.315559506416320801e-01,0.000000000000000000e+00,7.869546413421630859e-01,3.611795604228973389e-02
8.278854489326477051e-01,9.180915355682373047e-01,9.980028271675109863e-01,6.030036211013793945e-01,9.012534618377685547e-01,7.802253961563110352e-01,2.971685316879302263e-04
4.484234452247619629e-01,1.719414740800857544e-01,1.417791395626222492e-18,7.019208073616027832e-01,0.000000000000000000e+00,8.190633058547973633e-01,6.525705009698867798e-02
7.200443744659423828e-01,8.489980362355709076e-03,4.026459157466888428e-01,6.666402220726013184e-01,9.437318444252014160e-01,8.183969855308532715e-01,3.044761484488844872e-03
9.632393717765808105e-02,3.448916673660278320e-01,9.950085878372192383e-01,6.150337457656860352e-01,1.194863244891166687e-01,8.311171531677246094e-01,6.730135083198547363e-01
0.000000000000000000e+00,6.175669431686401367e-01,9.550164341926574707e-01,5.253881216049194336e-01,1.591057144105434418e-02,7.924049496650695801e-01,3.934472501277923584e-01
6.889653205871582031e-01,0.000000000000000000e+00,1.000000000000000000e+00,4.894662499427795410e-01,5.468076467514038086e-02,8.075950145721435547e-01,2.218198627233505249e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.253328144550323486e-01,2.328257709741592407e-01,7.693907022476196289e-01,8.667798638343811035e-01
6.393840163946151733e-02,0.000000000000000000e+00,1.000000000000000000e+00,4.059783518314361572e-01,1.000000000000000000e+00,7.680655121803283691e-01,1.367767620831727982e-02
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.216620326042175293e-01,2.170377969741821289e-01,7.226687073707580566e-01,7.744214683771133423e-02
0.000000000000000000e+00,8.848223090171813965e-02,1.000000000000000000e+00,3.226353526115417480e-01,3.006708621978759766e-01,6.813588738441467285e-01,1.271866917610168457e+00
0.000000000000000000e+00,1.950899958610534668e-01,1.000000000000000000e+00,2.232440710067749023e-01,3.439697921276092529e-01,7.104942202568054199e-01,1.237726092338562012e+00
0.000000000000000000e+00,1.720525920391082764e-01,0.000000000000000000e+00,1.350281387567520142e-01,3.190088570117950439e-01,7.490538358688354492e-01,1.531549930572509766e+00
0.000000000000000000e+00,2.028682082891464233e-01,0.000000000000000000e+00,1.755266487598419189e-01,2.215888053178787231e-01,7.087125182151794434e-01,1.571395277976989746e+00
0.000000000000000000e+00,2.330062538385391235e-01,0.000000000000000000e+00,2.584071755409240723e-01,2.390150576829910278e-01,6.632201671600341797e-01,1.847782015800476074e+00
0.000000000000000000e+00,2.342571616172790527e-01,0.000000000000000000e+00,3.075481057167053223e-01,3.153221011161804199e-01,6.332837343215942383e-01,1.977560400962829590e+00
0.000000000000000000e+00,1.621673703193664551e-01,0.000000000000000000e+00,3.938202261924743652e-01,3.134474456310272217e-01,6.343384981155395508e-01,1.825869202613830566e+00
0.000000000000000000e+00,3.543866872787475586e-01,0.000000000000000000e+00,3.295418024063110352e-01,3.121028840541839600e-01,6.678665876388549805e-01,1.736747741699218750e+00
0.000000000000000000e+00,2.004661560058593750e-01,0.000000000000000000e+00,3.761982619762420654e-01,4.484623074531555176e-01,6.376444697380065918e-01,1.321289896965026855e+00
1.482138931751251221e-01,2.550436556339263916e-01,0.000000000000000000e+00,3.372870087623596191e-01,2.818118631839752197e-01,6.455652713775634766e-01,2.198994874954223633e+00
2.756662070751190186e-01,2.437473535537719727e-01,0.000000000000000000e+00,3.542399108409881592e-01,3.058545291423797607e-01,6.882778406143188477e-01,2.229112625122070312e+00
