controllable,controllable,controllable,dynamic,controllable,dynamic,output
2.083261907100677490e-01,1.530310213565826416e-01,4.714258909225463867e-01,4.221655499599831218e-01,3.091952204704284668e-01,7.494963172367207216e-01,-2.563453912734985352e+00
2.189078181982040405e-01,3.762166500091552734e-01,8.045542836189270020e-01,5.880081034322182099e-01,2.010489702224731445e-01,8.883906620592227910e-01,-1.326614141464233398e+00
2.083090245723724365e-01,1.537426859140396118e-01,4.732653498649597168e-01,3.754401744533998331e-01,3.090922832489013672e-01,7.730084070212241976e-01,-2.741842985153198242e+00
2.057549357414245605e-01,1.495652794837951660e-01,4.678669273853302002e-01,4.391507777170249316e-01,3.104537129402160645e-01,6.388126109362397553e-01,-2.594142436981201172e+00
2.050898522138595581e-01,1.559023559093475342e-01,4.841079115867614746e-01,5.447622978938186922e-01,3.097119927406311035e-01,7.182241799739905730e-01,-1.666043996810913086e+00
2.047549039125442505e-01,3.874273598194122314e-01,8.081647157669067383e-01,7.890032767797348079e-01,1.799885481595993042e-01,7.206298331382980926e-01,-4.919228851795196533e-01
1.875356584787368774e-01,1.606618911027908325e-01,5.147041082382202148e-01,7.262744837357157923e-01,3.160937428474426270e-01,5.801700788160616407e-01,-5.018991231918334961e-01
2.012766748666763306e-01,4.093718230724334717e-01,8.266934752464294434e-01,8.732953032460539777e-01,1.170052364468574524e-01,7.944048343481729946e-01,-6.795631647109985352e-01
2.064190506935119629e-01,1.509983688592910767e-01,4.700537621974945068e-01,4.766713364165557909e-01,3.100429773330688477e-01,6.785972376455514654e-01,-2.288467168807983398e+00
1.976862698793411255e-01,1.547370404005050659e-01,4.928439557552337646e-01,6.331383733484272636e-01,3.124322295188903809e-01,6.221367353068353312e-01,-1.020083904266357422e+00
2.041637301445007324e-01,4.124806225299835205e-01,8.294495344161987305e-01,9.642560880407520241e-01,1.045017465949058533e-01,8.311277502698254382e-01,-7.896057367324829102e-01
2.152993530035018921e-01,3.712424933910369873e-01,7.992303967475891113e-01,6.465313573320042861e-01,2.085967808961868286e-01,8.239426631577380089e-01,-1.051898598670959473e+00
2.000589966773986816e-01,4.035484790802001953e-01,8.212137818336486816e-01,8.510783689526046913e-01,1.375604420900344849e-01,7.315574451783870558e-01,-4.740109741687774658e-01
2.036151438951492310e-01,3.870478570461273193e-01,8.072465062141418457e-01,7.994604854929918680e-01,1.808104962110519409e-01,7.081595791239128079e-01,-4.463863372802734375e-01
2.113493680953979492e-01,4.052804708480834961e-01,8.244168162345886230e-01,7.622002749477945205e-01,1.322978883981704712e-01,8.630388939508768509e-01,-9.869025349617004395e-01
1.995777040719985962e-01,3.816527128219604492e-01,7.987078428268432617e-01,8.369285762766056624e-01,1.920812129974365234e-01,6.541268530881793053e-01,-2.857788801193237305e-01
2.048423439264297485e-01,1.505380868911743164e-01,4.719776213169097900e-01,5.074735916622027387e-01,3.105980455875396729e-01,6.421911029021167838e-01,-2.025349140167236328e+00
2.005188763141632080e-01,4.107077717781066895e-01,8.277931809425354004e-01,9.015082373243930025e-01,1.117332950234413147e-01,8.004195795656545709e-01,-6.918801069259643555e-01
2.077588886022567749e-01,1.539504230022430420e-01,4.748238623142242432e-01,3.458896170506690626e-01,3.092179298400878906e-01,7.790798085392826033e-01,-2.836900472640991211e+00
2.100135684013366699e-01,4.119274616241455078e-01,8.292270898818969727e-01,8.825435544213072747e-01,1.069848239421844482e-01,9.044506855445101356e-01,-1.049063324928283691e+00
1.926865577697753906e-01,4.089310169219970703e-01,8.249735832214355469e-01,9.369623567930887020e-01,1.184911280870437622e-01,6.977460401308195337e-01,-3.427564501762390137e-01
1.946087926626205444e-01,1.564407497644424438e-01,5.001381635665893555e-01,6.653296524176171012e-01,3.133995234966278076e-01,6.096338367842797368e-01,-8.142093420028686523e-01
2.176491022109985352e-01,3.792200088500976562e-01,8.063886165618896484e-01,6.209123795748798802e-01,1.959959566593170166e-01,8.673222290503042053e-01,-1.211406350135803223e+00
2.030102908611297607e-01,1.497592628002166748e-01,4.735137522220611572e-01,5.199150498199639481e-01,3.113389611244201660e-01,5.875648066500552824e-01,-1.846684217453002930e+00
1.905789375305175781e-01,1.778328865766525269e-01,5.392022728919982910e-01,7.110055785625208902e-01,3.113095760345458984e-01,6.654178525517261411e-01,-5.977035164833068848e-01
2.090721130371093750e-01,1.576607376337051392e-01,4.817784428596496582e-01,4.162579629622431554e-01,3.083107173442840576e-01,8.067996994880741735e-01,-2.343209266662597656e+00
2.132958024740219116e-01,4.063790142536163330e-01,8.254108428955078125e-01,7.493414903037352026e-01,1.285716891288757324e-01,8.974606331704200191e-01,-1.097101688385009766e+00
1.941797882318496704e-01,1.674866080284118652e-01,5.200981497764587402e-01,6.794414884413725320e-01,3.116577565670013428e-01,6.684722287301402277e-01,-7.531668543815612793e-01
2.071342915296554565e-01,1.517496854066848755e-01,4.705138206481933594e-01,4.672203915094161886e-01,3.097220063209533691e-01,7.039310756048878792e-01,-2.338387012481689453e+00
2.071998864412307739e-01,1.544526070356369019e-01,4.770859479904174805e-01,3.244717777728369779e-01,3.093018531799316406e-01,7.863727500629472678e-01,-2.861283063888549805e+00
2.041723430156707764e-01,1.490659415721893311e-01,4.699061512947082520e-01,3.591376599433154793e-01,3.110049962997436523e-01,6.188415059794613038e-01,-3.080447196960449219e+00
