controllable,controllable,controllable,dynamic,controllable,dynamic,output
8.227138939654017324e-01,9.895642011177315789e-01,3.655526558136823478e-01,9.168883151807815102e-01,3.029602827619948258e-01,6.897851648023264337e-01,2.013582221086681820e-03
6.041016578674316406e-01,7.129845619201660156e-01,5.765607208013534546e-02,9.654645323753356934e-01,6.758466958999633789e-01,6.687982082366943359e-01,1.569670275785028934e-03
2.237285114824771881e-02,2.764325588941574097e-02,9.948965311050415039e-01,8.836253881454467773e-01,5.044285058975219727e-01,6.718851923942565918e-01,2.998927608132362366e-02
2.666274271905422211e-02,6.983187049627304077e-02,8.640335202217102051e-01,9.454643726348876953e-01,6.402024030685424805e-01,6.325440406799316406e-01,1.610556617379188538e-02
8.001670837402343750e-01,7.141313701868057251e-02,9.941789507865905762e-01,1.000000000000000000e+00,3.516975045204162598e-02,6.747797727584838867e-01,5.061177909374237061e-02
8.299617171287536621e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.100086688995361328e-01,0.000000000000000000e+00,6.791774034500122070e-01,5.273460876196622849e-03
9.729990363121032715e-01,2.926122546195983887e-01,8.502745628356933594e-01,9.601327180862426758e-01,3.529437482357025146e-01,6.928968429565429688e-01,1.601817011833190918e-01
3.476759195327758789e-01,4.497241079807281494e-01,7.080608010292053223e-01,8.865146040916442871e-01,1.596944183111190796e-01,7.371960282325744629e-01,3.730890154838562012e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.224081784486770630e-02,8.451855778694152832e-01,9.022389054298400879e-01,7.014043331146240234e-01,1.770460861735045910e-03
4.403902590274810791e-01,2.164683677256107330e-02,5.451054573059082031e-01,9.155217409133911133e-01,8.505080342292785645e-01,6.628580093383789062e-01,2.021192014217376709e-02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.339902400970458984e-01,0.000000000000000000e+00,6.225970387458801270e-01,1.225783955305814743e-03
8.706163763999938965e-01,9.488596320152282715e-01,9.445744156837463379e-01,9.941626191139221191e-01,9.821767807006835938e-01,6.530191302299499512e-01,8.262231131084263325e-05
3.572355210781097412e-01,9.836614131927490234e-01,5.377112627029418945e-01,1.000000000000000000e+00,9.316104650497436523e-01,6.043674945831298828e-01,7.478789892047643661e-03
2.266564965248107910e-01,8.326608687639236450e-02,2.530113160610198975e-01,1.000000000000000000e+00,9.436094760894775391e-01,6.276363134384155273e-01,5.936305038630962372e-03
4.579195007681846619e-02,1.575657352805137634e-02,7.792855612933635712e-03,1.000000000000000000e+00,2.552594244480133057e-01,6.574786305427551270e-01,1.267067808657884598e-02
7.734352350234985352e-02,5.335629582405090332e-01,9.849465489387512207e-01,1.000000000000000000e+00,9.277701973915100098e-01,6.967151165008544922e-01,1.704531488940119743e-03
1.345329824835062027e-02,9.468339085578918457e-01,8.935149312019348145e-01,1.000000000000000000e+00,1.620665192604064941e-01,6.506265997886657715e-01,1.234092470258474350e-02
9.957691431045532227e-01,2.643679082393646240e-02,7.031539082527160645e-01,9.917580485343933105e-01,2.131233811378479004e-01,6.460583806037902832e-01,3.251449018716812134e-02
9.530375003814697266e-01,9.697692990303039551e-01,9.304611682891845703e-01,9.558480381965637207e-01,5.971105694770812988e-01,6.192243695259094238e-01,9.230826399289071560e-04
9.993914365768432617e-01,2.326085604727268219e-02,7.099699378013610840e-01,1.000000000000000000e+00,6.076324582099914551e-01,6.040869355201721191e-01,3.261142410337924957e-03
0.000000000000000000e+00,0.000000000000000000e+00,5.409900099039077759e-03,1.000000000000000000e+00,0.000000000000000000e+00,5.728964805603027344e-01,2.389294328168034554e-03
2.833865582942962646e-02,7.504609972238540649e-02,7.522406578063964844e-01,1.000000000000000000e+00,2.432894110679626465e-01,6.023333668708801270e-01,5.067252367734909058e-02
2.013591676950454712e-01,9.819206595420837402e-01,1.416681557893753052e-01,9.047862291336059570e-01,5.369969829916954041e-02,6.352633833885192871e-01,5.220700986683368683e-03
3.171318024396896362e-02,9.152032136917114258e-01,6.937593817710876465e-01,8.606131076812744141e-01,7.422228902578353882e-02,6.058595776557922363e-01,1.713402196764945984e-02
9.993643164634704590e-01,8.321136236190795898e-01,7.086345553398132324e-01,8.213604688644409180e-01,8.803476095199584961e-01,5.600150823593139648e-01,1.912304869620129466e-04
9.228218793869018555e-01,9.723394513130187988e-01,3.369844285771250725e-03,7.942400574684143066e-01,6.791465878486633301e-01,5.902177095413208008e-01,6.185750244185328484e-04
3.512930572032928467e-01,2.586507201194763184e-01,5.164963603019714355e-01,7.368016839027404785e-01,3.613209724426269531e-01,6.379172801971435547e-01,4.112187027931213379e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.594674229621887207e-01,0.000000000000000000e+00,6.431639790534973145e-01,4.753420501947402954e-02
8.534058332443237305e-01,7.559268176555633545e-02,9.362951517105102539e-01,8.388476967811584473e-01,9.463003873825073242e-01,6.081307530403137207e-01,1.829950197134166956e-04
5.054501816630363464e-02,6.508643627166748047e-01,1.613493449985980988e-02,9.323453307151794434e-01,9.934873580932617188e-01,6.216857433319091797e-01,6.818022811785340309e-04
9.230852723121643066e-01,9.333797097206115723e-01,6.153172999620437622e-02,9.441856145858764648e-01,5.408464744687080383e-02,6.639526486396789551e-01,3.659231879282742739e-04
9.942092299461364746e-01,9.553352594375610352e-01,9.611852765083312988e-01,9.226667284965515137e-01,7.696123123168945312e-01,6.383253931999206543e-01,2.304545050719752908e-04
2.026583999395370483e-01,9.665994048118591309e-01,1.049456279724836349e-02,9.844204187393188477e-01,9.494915008544921875e-01,6.704579591751098633e-01,9.663400705903768539e-04
6.284548640251159668e-01,2.611414901912212372e-02,8.794809579849243164e-01,9.796056151390075684e-01,4.468774795532226562e-02,6.648400425910949707e-01,5.331883579492568970e-02
9.080137014389038086e-01,4.104868769645690918e-01,4.347356408834457397e-02,8.958293199539184570e-01,9.694479107856750488e-01,6.849830150604248047e-01,1.490431532147340477e-05
1.783131808042526245e-02,7.987760752439498901e-02,9.537709355354309082e-01,8.967108726501464844e-01,2.601487040519714355e-01,7.161892652511596680e-01,1.130192279815673828e-01
9.866057038307189941e-01,9.326939582824707031e-01,9.352495670318603516e-01,8.161529302597045898e-01,1.701835691928863525e-01,7.537585496902465820e-01,2.805269137024879456e-02
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.866690993309020996e-01,1.000000000000000000e+00,7.339340448379516602e-01,2.898460252254153602e-06
1.575555503368377686e-01,9.429094195365905762e-01,7.893391251564025879e-01,9.828312993049621582e-01,4.642131030559539795e-01,7.417944669723510742e-01,1.230322103947401047e-02
8.160544633865356445e-01,9.853861331939697266e-01,1.127241924405097961e-01,1.000000000000000000e+00,4.270118474960327148e-01,6.930434107780456543e-01,4.717835108749568462e-04
4.721007868647575378e-02,9.856925606727600098e-01,2.831044606864452362e-02,9.628282785415649414e-01,2.124670334160327911e-02,6.596038341522216797e-01,8.480693213641643524e-04
9.810846447944641113e-01,4.701588302850723267e-02,1.691710390150547028e-02,9.136977195739746094e-01,5.283256173133850098e-01,6.256116628646850586e-01,3.808038076385855675e-03
1.650954037904739380e-02,7.824829220771789551e-01,1.715763239189982414e-03,9.885302186012268066e-01,4.063068926334381104e-01,6.073074340820312500e-01,3.546012332662940025e-03
