controllable,controllable,controllable,dynamic,controllable,dynamic,output
9.063991906951289756e-01,6.352857194040300026e-01,2.890231798296709620e-01,1.413558590095597145e-01,3.851283479286758960e-01,1.279338766380100356e-02,1.202531084499031643e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.380950957536697388e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.603816635906696320e-03
9.317385554313659668e-01,8.251532316207885742e-01,3.125410154461860657e-02,2.265648394823074341e-01,1.943109035491943359e-01,0.000000000000000000e+00,1.046322379261255264e-02
7.557226419448852539e-01,9.991213083267211914e-01,1.413193792104721069e-01,1.787273585796356201e-01,2.064390340819954872e-03,3.347579389810562134e-02,7.261930406093597412e-02
2.701983451843261719e-01,5.617318153381347656e-01,1.433418095111846924e-01,2.298539429903030396e-01,5.058538913726806641e-01,7.992111146450042725e-02,3.445587754249572754e-01
1.747331470251083374e-01,5.477873086929321289e-01,0.000000000000000000e+00,2.603579163551330566e-01,5.576301813125610352e-01,1.105147078633308411e-01,2.129174917936325073e-01
9.602913260459899902e-01,9.293345212936401367e-01,8.991816639900207520e-01,1.942062377929687500e-01,5.361116491258144379e-03,1.238726750016212463e-01,4.346705973148345947e-03
3.608579039573669434e-01,7.479927539825439453e-01,0.000000000000000000e+00,1.345411986112594604e-01,3.409430980682373047e-01,1.704000979661941528e-01,3.611309528350830078e-01
3.394321203231811523e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.145614176988601685e-02,1.000000000000000000e+00,1.850411742925643921e-01,5.744798108935356140e-03
3.578716218471527100e-01,1.000000000000000000e+00,1.468269377946853638e-01,6.958207488059997559e-02,0.000000000000000000e+00,1.376891136169433594e-01,1.861988008022308350e-01
3.509713411331176758e-01,1.578813195228576660e-01,1.057260707020759583e-01,2.485547214746475220e-02,3.975487053394317627e-01,1.405757367610931396e-01,1.288073658943176270e-01
0.000000000000000000e+00,9.735104441642761230e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.757338881492614746e-01,1.566715389490127563e-01,5.547072738409042358e-03
6.324763298034667969e-01,1.977384537458419800e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.849615275859832764e-01,8.883024565875530243e-04
7.107651233673095703e-01,9.414010643959045410e-01,1.000000000000000000e+00,4.839500412344932556e-02,2.137941122055053711e-01,2.278879135847091675e-01,3.265100717544555664e-02
2.159125059843063354e-01,1.890481114387512207e-01,0.000000000000000000e+00,6.084002926945686340e-02,9.433116316795349121e-01,2.092751115560531616e-01,3.313964931294322014e-03
0.000000000000000000e+00,9.637027233839035034e-02,1.017307955771684647e-02,4.892192780971527100e-02,0.000000000000000000e+00,2.430934309959411621e-01,5.854401737451553345e-02
2.719379067420959473e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.060837134718894958e-01,3.174227476119995117e-01,2.602149248123168945e-01,1.411544382572174072e-01
3.704874813556671143e-01,4.013544321060180664e-01,0.000000000000000000e+00,1.500726938247680664e-01,3.201538324356079102e-01,2.608067095279693604e-01,4.462919533252716064e-01
4.983066022396087646e-01,6.642863154411315918e-03,4.730143845081329346e-01,7.674770057201385498e-02,1.819157227873802185e-02,3.090030550956726074e-01,1.646438688039779663e-01
9.772135019302368164e-01,2.304361015558242798e-01,9.219162464141845703e-01,2.482116594910621643e-02,8.963466882705688477e-01,2.696664929389953613e-01,1.666004536673426628e-04
9.972574710845947266e-01,1.613753587007522583e-01,2.073096483945846558e-01,0.000000000000000000e+00,9.679297357797622681e-02,2.981338500976562500e-01,3.599820658564567566e-02
8.796039223670959473e-02,2.370251417160034180e-01,9.515355229377746582e-01,0.000000000000000000e+00,1.156142279505729675e-01,2.615098953247070312e-01,1.085800379514694214e-01
4.079325199127197266e-01,2.334918528795242310e-01,9.771066904067993164e-01,0.000000000000000000e+00,1.054232940077781677e-01,2.792640328407287598e-01,9.921140223741531372e-02
6.480135321617126465e-01,7.417731285095214844e-01,9.622271172702312469e-03,0.000000000000000000e+00,5.393855273723602295e-02,2.598963677883148193e-01,3.489333391189575195e-02
1.866330951452255249e-01,9.409936070442199707e-01,2.787243016064167023e-02,3.669065982103347778e-02,1.224591745994985104e-03,2.123283743858337402e-01,5.456928908824920654e-02
2.202956229448318481e-01,9.882062077522277832e-01,7.944507002830505371e-01,0.000000000000000000e+00,9.550623893737792969e-01,2.087394744157791138e-01,5.211536586284637451e-02
8.344607949256896973e-01,8.262679576873779297e-01,1.178393810987472534e-01,0.000000000000000000e+00,7.574172019958496094e-01,2.319512963294982910e-01,3.319698385894298553e-03
4.532781839370727539e-01,8.104661107063293457e-01,2.689019404351711273e-02,0.000000000000000000e+00,1.830761507153511047e-02,2.399616986513137817e-01,7.120764255523681641e-02
4.507792890071868896e-01,8.558204770088195801e-01,2.531112916767597198e-02,0.000000000000000000e+00,9.992828369140625000e-01,2.805208265781402588e-01,4.471591860055923462e-02
8.805145621299743652e-01,6.874481439590454102e-01,8.815902471542358398e-01,0.000000000000000000e+00,3.568423166871070862e-02,2.678346633911132812e-01,8.074540644884109497e-03
5.900485906749963760e-03,9.975157678127288818e-02,9.458354711532592773e-01,1.626841537654399872e-02,9.963659644126892090e-01,3.077403306961059570e-01,3.272989392280578613e-02
6.128729581832885742e-01,7.051926255226135254e-01,9.834556579589843750e-01,1.342575158923864365e-02,8.291538357734680176e-01,3.415912091732025146e-01,1.518021617084741592e-02
7.088401354849338531e-03,8.414508104324340820e-01,9.658227562904357910e-01,1.290488429367542267e-02,1.512641906738281250e-01,3.088505268096923828e-01,3.484944254159927368e-02
9.630831480026245117e-01,4.856033250689506531e-02,5.303712934255599976e-02,4.915001243352890015e-02,1.308177113533020020e-01,3.102184236049652100e-01,6.265210360288619995e-02
6.071994900703430176e-01,5.396125372499227524e-03,1.065314486622810364e-01,4.604848846793174744e-02,8.787847161293029785e-01,2.949353754520416260e-01,2.732872031629085541e-03
8.135817050933837891e-01,4.355754554271697998e-01,6.022408604621887207e-02,5.042050033807754517e-02,9.950588941574096680e-01,3.341602385044097900e-01,7.510123541578650475e-04
4.040296375751495361e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.371393948793411255e-01,0.000000000000000000e+00,3.277984559535980225e-01,1.375838071107864380e-01
3.616848886013031006e-01,1.724765747785568237e-01,0.000000000000000000e+00,2.335020452737808228e-01,3.354748785495758057e-01,3.588014245033264160e-01,1.046453475952148438e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.461526095867156982e-01,8.458923101425170898e-01,3.795225024223327637e-01,9.066113270819187164e-03
4.248948097229003906e-01,3.690760135650634766e-01,0.000000000000000000e+00,2.800489664077758789e-01,3.036991059780120850e-01,3.512527942657470703e-01,8.714927434921264648e-01
7.683215141296386719e-01,2.028855681419372559e-02,3.389248549938201904e-01,3.485697507858276367e-01,4.327988922595977783e-01,3.992681801319122314e-01,5.042908787727355957e-01
2.021920233964920044e-01,3.649479895830154419e-02,7.432389855384826660e-01,3.037018179893493652e-01,1.461926251649856567e-01,3.800741136074066162e-01,8.727254867553710938e-01
6.314344704151153564e-03,7.511634379625320435e-02,7.232472300529479980e-01,3.975236117839813232e-01,3.394518420100212097e-02,4.112701416015625000e-01,3.891780078411102295e-01
6.008946299552917480e-01,9.048731327056884766e-01,2.513603866100311279e-01,3.917769193649291992e-01,9.988852739334106445e-01,4.479193985462188721e-01,1.047077253460884094e-01
3.203011453151702881e-01,8.769648075103759766e-01,7.933993935585021973e-01,4.701892137527465820e-01,4.438807964324951172e-01,4.378571510314941406e-01,3.983703851699829102e-01
3.550984263420104980e-01,1.904084533452987671e-02,6.771830916404724121e-01,4.923043251037597656e-01,7.923266887664794922e-01,4.624532461166381836e-01,1.931913793087005615e-01
9.178407192230224609e-01,9.482768774032592773e-01,1.474899798631668091e-01,4.520686566829681396e-01,1.860316395759582520e-01,4.718568027019500732e-01,3.431095927953720093e-02
9.903036952018737793e-01,9.068672060966491699e-01,3.085892833769321442e-02,4.606553614139556885e-01,6.379597783088684082e-01,4.672575294971466064e-01,5.487736314535140991e-03
1.003187056630849838e-02,6.491315960884094238e-01,2.327877469360828400e-02,4.913477003574371338e-01,3.677657619118690491e-02,4.245397150516510010e-01,1.251855790615081787e-01
9.505044668912887573e-03,4.682656228542327881e-01,8.683956265449523926e-01,5.832324624061584473e-01,4.521487653255462646e-01,4.244603514671325684e-01,2.438723593950271606e-01
7.159182429313659668e-02,3.257575258612632751e-02,6.203366443514823914e-02,6.618952155113220215e-01,9.950955510139465332e-01,3.950971662998199463e-01,2.595954108983278275e-03
8.706112504005432129e-01,9.328758716583251953e-01,9.273557662963867188e-01,6.931508779525756836e-01,7.152413949370384216e-03,3.610701262950897217e-01,1.716990396380424500e-02
9.907751679420471191e-01,4.259420931339263916e-02,7.802665233612060547e-01,7.195603251457214355e-01,6.389571428298950195e-01,3.196149766445159912e-01,3.495666198432445526e-03
1.165425288490951061e-03,3.754687905311584473e-01,2.692934870719909668e-01,7.691182494163513184e-01,2.329441010951995850e-01,3.646581172943115234e-01,1.050980389118194580e-01
1.551407389342784882e-02,6.121809482574462891e-01,1.341442167758941650e-01,7.491164803504943848e-01,6.320147514343261719e-01,3.203043937683105469e-01,4.121417924761772156e-02
9.735558032989501953e-01,9.926881790161132812e-01,3.628010153770446777e-01,8.466805815696716309e-01,9.953053593635559082e-01,3.288203775882720947e-01,1.581461285240948200e-03
9.367858171463012695e-01,3.628906905651092529e-01,5.634380578994750977e-01,9.345707297325134277e-01,1.366019807755947113e-02,2.789334952831268311e-01,1.180888153612613678e-03
2.077923528850078583e-02,7.770365476608276367e-01,8.446292877197265625e-01,1.000000000000000000e+00,7.180656194686889648e-01,3.023958206176757812e-01,1.539919245988130569e-02
5.681803449988365173e-03,9.512729942798614502e-02,5.398585200309753418e-01,1.000000000000000000e+00,1.458643525838851929e-01,3.415488004684448242e-01,1.220739446580410004e-02
9.774249196052551270e-01,4.175118505954742432e-01,6.649118661880493164e-01,1.000000000000000000e+00,9.946088194847106934e-01,3.514069020748138428e-01,9.596093877917155623e-05
9.915035367012023926e-01,8.450582027435302734e-01,3.120678067207336426e-01,9.259283542633056641e-01,5.054875016212463379e-01,3.850371241569519043e-01,9.241439402103424072e-04
3.928110003471374512e-02,3.873728215694427490e-01,4.106977880001068115e-01,8.884162902832031250e-01,9.807391166687011719e-01,3.891629576683044434e-01,2.925578318536281586e-02
1.010213568806648254e-01,7.028382420539855957e-01,3.089360594749450684e-01,8.537950515747070312e-01,1.057370915077626705e-03,3.611233830451965332e-01,6.025690957903862000e-02
