evaluation,mape
2.000000000000000000e+00,9.320664841304545645e-01
1.000000000000000000e+01,9.438785087242936855e-01
2.000000000000000000e+01,9.182051067149425982e-01
3.000000000000000000e+01,6.785406161580180839e-01
4.000000000000000000e+01,5.642271916116411434e-01
5.000000000000000000e+01,3.265162367184350489e-01
6.000000000000000000e+01,2.511801830261689017e-01
7.000000000000000000e+01,2.301040864260265328e-01
8.000000000000000000e+01,1.761022682496271308e-01
9.000000000000000000e+01,1.678025807799571334e-01
1.000000000000000000e+02,1.628500983511178279e-01
