evaluation,mape
2.000000000000000000e+00,9.940903672331442564e-01
1.000000000000000000e+01,5.796329776765947184e-01
2.000000000000000000e+01,4.523532343849283599e-01
3.000000000000000000e+01,5.968849406264353785e-01
4.000000000000000000e+01,4.602858791334413224e-01
5.000000000000000000e+01,4.939839258015195078e-01
6.000000000000000000e+01,4.332678821908395039e-01
7.000000000000000000e+01,4.292749224627016025e-01
8.000000000000000000e+01,4.265318674323242965e-01
9.000000000000000000e+01,1.944107413899154313e-01
1.000000000000000000e+02,1.440984908521835695e-01
