evaluation,mape
2.000000000000000000e+00,8.922419350124531912e-01
1.000000000000000000e+01,8.643792049233615105e-01
2.000000000000000000e+01,4.993702380315545031e-01
3.000000000000000000e+01,5.049421527636646090e-01
4.000000000000000000e+01,5.362302145931365782e-01
5.000000000000000000e+01,3.875021682762354591e-01
6.000000000000000000e+01,3.124397339672185248e-01
7.000000000000000000e+01,2.858852337479701466e-01
8.000000000000000000e+01,3.821024483244893077e-01
9.000000000000000000e+01,3.939335558714945895e-01
1.000000000000000000e+02,3.914147585707146715e-01
