controllable,controllable,controllable,controllable,controllable,environmental,output
5.021253306564921193e-02,3.166613765716183027e-01,1.231302334761311679e-01,9.956891770942050135e-01,4.680934303560925214e-01,2.555479625570213909e-01,5.332400548129667683e-03
2.598649561405181885e-01,5.122893676161766052e-02,2.539840340614318848e-01,7.605831623077392578e-01,1.853772699832916260e-01,0.000000000000000000e+00,1.377288531512022018e-02
9.116533994674682617e-01,4.367552325129508972e-02,8.115730285644531250e-01,9.209637646563351154e-04,3.416725099086761475e-01,0.000000000000000000e+00,6.397284567356109619e-03
5.424026250839233398e-01,8.369002342224121094e-01,9.799773097038269043e-01,5.136233568191528320e-01,9.638437628746032715e-01,5.710468888282775879e-01,3.930502384901046753e-02
2.230146527290344238e-02,9.936522841453552246e-01,9.387250989675521851e-03,1.918061077594757080e-01,5.142095685005187988e-02,6.031738519668579102e-01,5.209342390298843384e-02
9.162033200263977051e-01,1.000000000000000000e+00,9.838107228279113770e-02,8.357652425765991211e-01,2.807412743568420410e-01,5.614271759986877441e-01,2.702006837353110313e-03
2.688151299953460693e-01,9.751222133636474609e-01,7.280833721160888672e-01,7.868646085262298584e-02,1.947942078113555908e-01,7.141472697257995605e-01,1.530559808015823364e-01
1.116425767540931702e-01,2.869109250605106354e-02,8.979710936546325684e-01,1.797958016395568848e-01,4.354222714900970459e-01,4.847040176391601562e-01,9.301691055297851562e-01
1.325942873954772949e-01,1.481079123914241791e-02,9.757068157196044922e-01,5.797371864318847656e-01,6.825059652328491211e-01,3.651849329471588135e-01,3.645247220993041992e-02
8.550864458084106445e-01,3.798702061176300049e-01,1.785694211721420288e-01,4.162091612815856934e-01,9.420421719551086426e-02,1.000000000000000000e+00,1.215645596385002136e-01
5.155959725379943848e-02,8.389665484428405762e-01,9.863877296447753906e-01,5.262364149093627930e-01,1.171231865882873535e-01,1.867829710245132446e-01,2.842587530612945557e-01
1.089611947536468506e-01,2.657672390341758728e-02,3.865236937999725342e-01,3.825281262397766113e-01,6.974906921386718750e-01,9.682760834693908691e-01,1.954798698425292969e-01
8.573727011680603027e-01,5.053078755736351013e-02,3.087549507617950439e-01,4.385108649730682373e-01,4.161414802074432373e-01,7.574227452278137207e-01,5.478944182395935059e-01
1.524924188852310181e-01,9.984316676855087280e-02,6.092268824577331543e-01,9.031512737274169922e-01,5.940520763397216797e-01,0.000000000000000000e+00,6.340460851788520813e-03
