evaluation,mape
2.000000000000000000e+00,9.746425348559308866e-01
1.000000000000000000e+01,7.196184135280594418e-01
2.000000000000000000e+01,5.199238643392420922e-01
3.000000000000000000e+01,5.718330419087219729e-01
4.000000000000000000e+01,3.341531059479596610e-01
5.000000000000000000e+01,1.501025503027104413e-01
6.000000000000000000e+01,1.085263226269789910e-01
7.000000000000000000e+01,1.012768625083739216e-01
8.000000000000000000e+01,1.023157792545708461e-01
9.000000000000000000e+01,1.012745929150735552e-01
1.000000000000000000e+02,9.949141833571846505e-02
