controllable,controllable,controllable,controllable,controllable,environmental,output
4.046700000762939453e-01,8.824637532234191895e-01,8.471406102180480957e-01,5.740180611610412598e-01,1.373759508132934570e-01,3.281120955944061279e-02,-3.201720714569091797e+00
4.014552533626556396e-01,8.626565337181091309e-01,5.459616780281066895e-01,5.573158264160156250e-01,2.947229146957397461e-01,2.957166731357574463e-01,-1.326701521873474121e+00
1.908847838640213013e-01,1.527532041072845459e-01,4.960669875144958496e-01,2.679644823074340820e-01,3.167599737644195557e-01,3.162466883659362793e-01,-1.338769435882568359e+00
4.045760929584503174e-01,8.817120194435119629e-01,7.959058880805969238e-01,5.733602046966552734e-01,1.793643236160278320e-01,1.172840371727943420e-01,-2.938861846923828125e+00
1.918322741985321045e-01,1.509828120470046997e-01,4.931177496910095215e-01,2.689130604267120361e-01,3.159330785274505615e-01,3.616105020046234131e-01,-1.677423715591430664e+00
4.046417772769927979e-01,8.823821544647216797e-01,8.417642116546630859e-01,5.739411711692810059e-01,1.432221829891204834e-01,5.090849101543426514e-02,-3.196300029754638672e+00
4.041458368301391602e-01,8.792640566825866699e-01,6.885709762573242188e-01,5.712519884109497070e-01,2.368547767400741577e-01,1.851828098297119141e-01,-2.382089376449584961e+00
4.046641588211059570e-01,8.825237751007080078e-01,8.517246842384338379e-01,5.740622282028198242e-01,1.331246793270111084e-01,1.752074062824249268e-02,-3.183587789535522461e+00
4.045970737934112549e-01,8.820571899414062500e-01,8.187634348869323730e-01,5.736343860626220703e-01,1.630142480134963989e-01,9.305348247289657593e-02,-3.073394298553466797e+00
4.026194214820861816e-01,8.700615167617797852e-01,5.739287734031677246e-01,5.635069608688354492e-01,2.851011157035827637e-01,2.668559849262237549e-01,-1.585434079170227051e+00
4.020846486091613770e-01,8.666107058525085449e-01,5.585417151451110840e-01,5.605947375297546387e-01,2.905975282192230225e-01,2.822317779064178467e-01,-1.444502353668212891e+00
4.044917225837707520e-01,8.813564777374267578e-01,7.760285735130310059e-01,5.730384588241577148e-01,1.921653151512145996e-01,1.336587667465209961e-01,-2.825472116470336914e+00
4.046683311462402344e-01,8.825615644454956055e-01,8.548935651779174805e-01,5.740894675254821777e-01,1.300080269575119019e-01,4.625334404408931732e-03,-3.152356386184692383e+00
4.042548835277557373e-01,8.798359632492065430e-01,7.076706290245056152e-01,5.717488527297973633e-01,2.277694344520568848e-01,1.744666993618011475e-01,-2.482430219650268555e+00
4.044725000858306885e-01,8.812054395675659180e-01,7.664890289306640625e-01,5.728849768638610840e-01,1.977677792310714722e-01,1.401712894439697266e-01,-2.775980234146118164e+00
4.039461016654968262e-01,8.780850768089294434e-01,6.588289737701416016e-01,5.702210068702697754e-01,2.501822710037231445e-01,2.024939805269241333e-01,-2.214689731597900391e+00
4.044004976749420166e-01,8.807634115219116211e-01,7.451345324516296387e-01,5.725327730178833008e-01,2.093857675790786743e-01,1.533939987421035767e-01,-2.668761491775512695e+00
4.045983254909515381e-01,8.820958137512207031e-01,8.234025239944458008e-01,5.737521648406982422e-01,1.598978638648986816e-01,8.740841597318649292e-02,-3.098407030105590820e+00
1.913110762834548950e-01,1.517460942268371582e-01,4.946383535861968994e-01,2.684195041656494141e-01,3.163648545742034912e-01,3.387135863304138184e-01,-1.502920985221862793e+00
4.038319885730743408e-01,8.775002360343933105e-01,6.474903225898742676e-01,5.697580575942993164e-01,2.553529739379882812e-01,2.098343521356582642e-01,-2.142427921295166016e+00
4.030771255493164062e-01,8.732146620750427246e-01,5.948218703269958496e-01,5.661082863807678223e-01,2.772709131240844727e-01,2.485433667898178101e-01,-1.760404706001281738e+00
1.914505511522293091e-01,1.515097469091415405e-01,4.942325949668884277e-01,2.685584127902984619e-01,3.162568509578704834e-01,3.450103700160980225e-01,-1.550269126892089844e+00
4.034076929092407227e-01,8.748984336853027344e-01,6.104163527488708496e-01,5.675240159034729004e-01,2.708535492420196533e-01,2.357554733753204346e-01,-1.885707259178161621e+00
1.907686442136764526e-01,1.531999260187149048e-01,4.965946972370147705e-01,2.678028941154479980e-01,3.169077038764953613e-01,3.079478442668914795e-01,-1.280260443687438965e+00
4.046365022659301758e-01,8.823052644729614258e-01,8.357926011085510254e-01,5.738624930381774902e-01,1.486246436834335327e-01,6.451486796140670776e-02,-3.173135042190551758e+00
