evaluation,mape
2.000000000000000000e+00,9.455831559627765337e-01
1.000000000000000000e+01,9.534779820764076597e-01
2.000000000000000000e+01,9.499041675694340769e-01
3.000000000000000000e+01,5.421205375215792932e-01
4.000000000000000000e+01,1.201436825728628283e-01
5.000000000000000000e+01,2.194869481311381709e-02
6.000000000000000000e+01,3.395569678969186794e-02
7.000000000000000000e+01,1.891965868540457923e-02
8.000000000000000000e+01,1.966771182028994452e-02
9.000000000000000000e+01,2.013681094642401359e-02
1.000000000000000000e+02,1.912738053862980681e-02
