evaluation,mape
2.000000000000000000e+00,9.671686531043498514e-01
1.000000000000000000e+01,1.518417433164584440e-01
2.000000000000000000e+01,1.348520805817471913e-01
3.000000000000000000e+01,1.404394094681312710e-01
4.000000000000000000e+01,1.405788827255257112e-01
5.000000000000000000e+01,2.806918227589478426e-02
6.000000000000000000e+01,3.501848285535763550e-02
7.000000000000000000e+01,3.041178822429189965e-02
8.000000000000000000e+01,2.287050604060214543e-02
9.000000000000000000e+01,2.216057931520249574e-02
1.000000000000000000e+02,1.934517075898511268e-02
