evaluation,mape
2.000000000000000000e+00,1.002213704029525809e+00
1.000000000000000000e+01,1.114787903039179962e-01
2.000000000000000000e+01,7.755319612830981202e-02
3.000000000000000000e+01,4.919463328713086225e-02
4.000000000000000000e+01,4.192708256258952104e-02
5.000000000000000000e+01,2.933204976609980058e-02
6.000000000000000000e+01,3.168404323341205558e-02
7.000000000000000000e+01,3.220329380250861601e-02
8.000000000000000000e+01,3.698680705968646065e-02
9.000000000000000000e+01,3.895039240429351568e-02
1.000000000000000000e+02,3.671972884182046759e-02
