evaluation,mape
2.000000000000000000e+00,9.962754815036365397e-01
1.000000000000000000e+01,9.231629115477727465e-01
2.000000000000000000e+01,8.293080333866309495e-01
3.000000000000000000e+01,3.106836318764603089e-01
4.000000000000000000e+01,4.125006410229243303e-01
5.000000000000000000e+01,4.925130292971644508e-01
6.000000000000000000e+01,4.746657661770907755e-01
7.000000000000000000e+01,4.577772025318748161e-01
8.000000000000000000e+01,3.408248488945717636e-01
9.000000000000000000e+01,3.339319595999449830e-01
1.000000000000000000e+02,3.153170769884272584e-01
