evaluation,mape
2.000000000000000000e+00,9.513762874385058854e-01
1.000000000000000000e+01,9.130406628667264712e-01
2.000000000000000000e+01,5.729858199635811111e-01
3.000000000000000000e+01,3.266341922524832464e-01
4.000000000000000000e+01,3.120187593165008044e-01
5.000000000000000000e+01,2.490930051638186038e-01
6.000000000000000000e+01,2.393818016082850386e-01
7.000000000000000000e+01,1.601354639490760734e-01
8.000000000000000000e+01,1.421165896068261603e-01
9.000000000000000000e+01,1.408596705295456775e-01
1.000000000000000000e+02,1.391168755838010640e-01
