evaluation,mape
2.000000000000000000e+00,9.437714096475515735e-01
1.000000000000000000e+01,7.474649070992189781e-01
2.000000000000000000e+01,6.458641217825180636e-01
3.000000000000000000e+01,7.560236250315017781e-01
4.000000000000000000e+01,5.968643582863688568e-01
5.000000000000000000e+01,1.639113215731336226e-01
6.000000000000000000e+01,1.112439594282837452e-01
7.000000000000000000e+01,1.105394453740250055e-01
8.000000000000000000e+01,8.846159885349916263e-02
9.000000000000000000e+01,8.655028247800425345e-02
1.000000000000000000e+02,8.662642434314532514e-02
