evaluation,mape
2.000000000000000000e+00,9.827381391041332126e-01
1.000000000000000000e+01,6.949046426600911097e-01
2.000000000000000000e+01,7.384731537591483486e-01
3.000000000000000000e+01,1.524526076240518002e-01
4.000000000000000000e+01,9.429653831938811237e-02
5.000000000000000000e+01,1.862857968198096126e-01
6.000000000000000000e+01,7.071003305041795306e-02
7.000000000000000000e+01,8.156548746349628898e-02
8.000000000000000000e+01,8.036751101360399552e-02
9.000000000000000000e+01,7.976092420441781294e-02
1.000000000000000000e+02,5.621066820259141422e-02
