4.100352162247049570e-01,6.400467792093875730e-01
-1.672999433841610983e-01,-2.298776858933737621e-02
8.755637513634806357e-01,-9.504073028759907338e-02
-8.332040222001102503e-01,-2.072547841776246624e-01
-7.138190746700741052e-01,-1.691985600454144478e-01
-3.798399337462339265e-01,-4.998549374160932146e-01
2.389793233496901870e-01,9.402384013772819848e-01
1.549418224717475923e-01,2.209272116339588976e-01
-6.276432143870218638e-01,-6.044614250044921810e-01
2.058622905967852912e-01,-7.557980253245610847e-02
-6.077802534852578820e-01,7.921035879976017213e-01
7.476956627268016575e-01,-2.765427018834352157e-01
-6.164063586528538696e-01,-7.238124353252670673e-01
9.702171550452973747e-01,9.398337329311645671e-01
1.491103925636299010e-01,-7.214990349375784984e-01
1.852799160408069579e-01,5.264088158647095561e-01
9.820042060896283509e-01,1.479963964156709721e-01
-2.880391726332480751e-01,9.913316106475755785e-01
-2.228992931678250855e-01,-4.653453680336077092e-01
5.887956033810857193e-01,2.888641925468253824e-01
-7.214879952233899107e-01,-1.665553140457518566e-01
-5.332477780598106065e-01,6.397562947326764782e-01
9.709753962200684541e-01,3.023667847231219508e-01
-8.897181823071174112e-01,4.981819709164589938e-01
5.981473103477870090e-01,5.211300833683512046e-01
8.382336862625368035e-01,-8.326263959536137627e-01
-8.637088607083625025e-01,1.048764683084562055e-01
3.140392551719186631e-01,6.084668519683886778e-01
2.666239779565378054e-01,2.340550757517056990e-01
-4.882515884970208830e-01,-4.110508536433521432e-01
-4.373415543558454299e-01,8.984238181596948536e-02
-8.889493002378356934e-02,-2.788946025469236645e-01
-9.491827784901676335e-01,-8.534195093977301472e-01
-6.002462000958752597e-02,-7.972523995715810052e-01
-6.548497868874572081e-01,5.968991765924449577e-01
-6.070418857602777329e-01,9.213933312637563322e-01
2.912867147386708488e-01,3.046169276226033951e-01
-2.533303954104955125e-01,-8.535385872484115843e-01
-7.304047713917125595e-01,1.807944950023694375e-01
-8.675663403543554253e-02,-3.158391938639071306e-01
9.815361773688713320e-01,-8.980729964352207606e-01
7.763471150131564524e-01,1.399707018191942431e-02
-6.846890465734511988e-01,7.070344489506363850e-01
8.596040256948667135e-01,7.785210020597375102e-01
6.324805646510878177e-01,-6.937683154041283107e-01
1.911520234626218340e-01,8.326933719611595563e-01
-1.926754943440243117e-01,-6.182159178246138254e-02
-3.940636650948572406e-01,-2.646045149459037571e-01
-5.393072907495570778e-01,8.613227142992010421e-01
5.682741662366965762e-01,-5.134252392348477301e-01
-4.313380166363238732e-01,-5.238591855581167245e-01
8.198713638111780888e-01,-3.965513852313853338e-01
4.976641033030571037e-01,-8.460676887268383517e-01
-4.720319899053462276e-01,-4.295896307730744379e-01
1.100855368231024034e-01,1.504554610442405682e-01
-7.295043989642859827e-01,3.551501473297207223e-01
-1.620178643408425323e-01,-6.432180565787941617e-01
-6.343007161183735754e-01,4.828473158574155821e-01
-3.353217169692856992e-02,-5.589836859554557780e-01
4.524575048770003161e-01,1.883820254618258083e-01
1.941264197599334995e-01,-8.071004583402552335e-02
9.349237972662516327e-03,-1.631086808566406532e-02
-7.399219834404169305e-01,8.803924396521025653e-01
-4.370855460405413950e-01,-8.336114371053509053e-01
-2.300706817147051275e-01,-8.861514612327621165e-01
-7.378189833058363956e-01,3.094066438961260435e-01
-1.831248843774853086e-01,-8.900432675048541853e-01
3.116709630325065206e-01,-1.735829865114169035e-01
9.153656481232139708e-01,6.291667680942349961e-01
6.299727561597905368e-01,1.512765254540076043e-01
5.712711786008131121e-01,-1.806677323481635788e-01
2.576653891899349791e-01,-7.694764896886241434e-01
4.528204187616844401e-01,-4.062601186137677622e-01
4.615338683691965205e-01,9.200897355450876614e-01
-2.671583798258561071e-01,6.022324240661360850e-01
1.469902673383842728e-01,-9.033958315038390641e-01
-7.486486710364019803e-01,2.447618184893456394e-01
-6.502568510255797296e-01,6.562187963479273467e-01
-6.880919031031573763e-01,6.253008253615319756e-01
-8.343437927154950806e-02,4.133716631429096289e-02
-2.216623998708608934e-01,-1.634102753943385000e-01
4.349638950340484200e-01,7.183520518631469898e-02
-2.774786684197259046e-01,9.866690442747794165e-03
6.830130185579432744e-01,-5.063182100230279037e-01
-7.231554756249851668e-01,3.409480673231277681e-01
4.919685620965519313e-02,8.189679720104849903e-01
7.661292743718743914e-01,4.247485790348770607e-01
-1.155569836750574009e-01,5.329636314535106667e-01
7.872187366921712393e-01,-4.580682432924250147e-01
-7.883891984158903909e-01,-2.700589621278357555e-01
3.468815812325520831e-02,-6.922267925643590392e-01
-3.249622962472278331e-01,-5.086078449125541745e-02
6.103120224589646536e-01,-8.780973675969308001e-01
-3.001619337794245723e-01,8.621416011233156151e-01
-4.729693779201131765e-01,3.027047737651002990e-01
-5.299637182971499438e-01,-2.389028184511787778e-02
-3.472052617065692903e-01,9.612320117618033954e-01
4.412121319170372313e-01,8.709900418076976791e-01
-2.546507107586513108e-01,5.884593616958315732e-01
9.186138818031019948e-01,4.125876044510763396e-01
