-7.831986447607757196e-01,5.743843214835826494e-01
-5.299893948502572005e-01,-4.891258397398103863e-01
-8.561429184039917040e-01,7.710976977592021164e-02
-6.487648816855038358e-01,8.883594689682512424e-01
-7.265217135880961408e-01,4.165857340306957646e-01
-3.407883922959022982e-01,-6.947857183717336405e-01
1.536555224215538917e-01,-6.401896375520019777e-01
-5.464498201628449348e-01,-6.317694562354050358e-01
-7.781826882873086326e-01,5.336229950453006410e-01
-7.135590522292494242e-01,4.904096348830664365e-01
-8.594008938833421762e-01,2.927762049570772351e-01
9.289447123025280639e-01,-4.903043298038869402e-01
-9.615427545482513327e-01,-9.552725494661611361e-01
9.445350863933366092e-02,-4.531937874373090924e-01
2.101628841914451318e-01,-1.721762073475991972e-01
-9.189104334424340603e-01,-9.170488308158524227e-01
8.805423345195588780e-01,8.340510683535955483e-01
3.188186225014311148e-01,-5.128141254353291156e-01
-5.544394732091850742e-01,-4.152574869012692904e-01
-1.219119793004408425e-01,1.211506355440317151e-03
6.259778709723562429e-01,1.927555374818570311e-01
-6.938345418611313598e-01,9.444602247801860972e-01
-3.809403279936023345e-01,4.411152771713910958e-02
7.402078086110754906e-01,5.761782449034091869e-02
9.508738922051831466e-01,5.542914414671757939e-01
-2.995818233303846334e-01,-4.612227459389885986e-01
9.009079210552974892e-01,2.933343914637231986e-01
-6.022020033346962009e-01,3.132774775175581894e-01
7.704766200147883382e-02,5.271526345671311287e-01
4.262362920933289168e-01,-1.372804858547675977e-01
5.881033121649359430e-02,-2.678349970656059842e-01
3.959345631747435146e-01,8.207663471274606604e-01
7.686411029633464231e-01,-5.060050092906578367e-01
-3.429179347075150819e-01,8.506976132474546315e-01
5.105238335315849252e-01,-7.406557688894206404e-01
8.726517903965882450e-01,-3.444118596897167706e-01
-7.643022416679181585e-01,6.787048259621326629e-01
-4.734075776893065246e-01,4.213113124592382519e-02
9.292998965120000676e-01,2.821665966678936766e-01
3.674233835322822106e-01,-5.897655246977142607e-01
-1.570600711142267070e-01,8.472078292382545506e-02
3.930319474759478293e-01,-4.688303726650586700e-01
5.714371999670748714e-01,-3.953307896594129289e-01
-4.792684021861874921e-01,-4.940305229466956938e-02
3.192164202257949945e-01,-8.327340371814400122e-01
2.923186168413403063e-01,3.478508865732299338e-01
-4.993199758858251069e-01,-3.117421504574973135e-01
8.801468086606436536e-01,-1.919675377968546037e-01
-1.855409143499582303e-01,7.099189827876144498e-01
6.569848800004325362e-01,-8.613265724320839922e-01
9.803870019652070056e-01,2.387957944339682559e-01
2.965837804705928615e-01,-6.809503326305990090e-01
-2.287813162540839329e-01,8.314116650388589935e-01
5.320453130518207896e-01,-6.872515335896498545e-01
3.454477445247294831e-02,7.773999800639552760e-01
-9.272520618955004679e-02,-7.847490459690256159e-01
-1.649804216364465503e-01,6.201546196881739803e-01
3.139225916443841857e-01,8.808692838734752950e-01
-1.926736315012758105e-01,7.764270250831850628e-01
4.587484883128771784e-01,9.118436955709459113e-01
7.937930127289380966e-01,2.689797364049262285e-01
-2.981431047443181548e-01,-8.437483513299097737e-01
3.222825024777342673e-01,-6.991107739700417323e-01
2.862038019973713876e-01,1.768118625659869103e-01
2.371439056076043439e-01,-8.821428339347514580e-01
-4.113008007432170654e-01,2.706180307369003835e-01
-2.997048837246449882e-01,-7.251807962382745831e-01
3.606413312910790037e-01,3.975813560063470309e-01
-6.621417921241101734e-01,-3.891599733366957192e-01
3.054522921892763865e-01,7.221796670210560709e-01
-4.801420084845520186e-01,-4.618229811184226818e-02
2.530554056359084480e-01,7.421946043293723427e-01
-8.675331598252862264e-01,-2.131413736132516945e-01
2.724535855857899147e-01,-4.130333797024769993e-01
4.823088336910363871e-01,-8.371464023575478919e-01
9.181587430963782381e-01,3.350700910684984990e-01
9.703993387893676825e-01,-1.379302283082659564e-01
6.858770737564816589e-01,-5.034184072735730098e-01
6.916273702751103425e-01,-4.215378845649597750e-03
-2.871576492647234247e-01,-9.134848727126669843e-01
-5.846305087851282334e-01,5.400546636318357407e-01
-8.220905327003402707e-01,-8.334243641479810449e-02
5.409530924128447271e-01,4.169060802780031327e-01
7.964215066349471517e-01,2.675842141148463416e-01
6.502599863467339869e-01,-4.862602285000927615e-01
-7.322298965465010578e-01,-2.574063611147001662e-01
9.981757280910250607e-01,3.912836696542234538e-01
7.135092444565638292e-01,9.937437481398327943e-01
5.386432303630654950e-01,-6.468764454280624410e-01
8.626759895450060167e-01,-6.160816495978829188e-01
-2.557111235726741150e-01,1.556723651279059428e-01
8.498044913937676803e-01,-1.542850883372914872e-02
6.918596252579602979e-01,4.082800227189093967e-01
-8.398228810566807923e-01,-2.136664275693385129e-01
-7.240745008457194487e-01,-6.803240194744271108e-01
8.357222273860809292e-01,3.188601362532283989e-01
3.917039432159155066e-01,7.712870402209335285e-01
4.420253219105985121e-01,-7.914458601472844634e-01
4.564653343656090989e-01,5.052337007302010186e-02
2.567308977518092394e-01,-4.360605399556076733e-01
