evaluation,mae
2.000000000000000000e+00,1.497225930790106352e+00
1.000000000000000000e+01,6.920402647058169210e-01
2.000000000000000000e+01,9.909744700789451244e-01
3.000000000000000000e+01,4.405859008431434742e-01
4.000000000000000000e+01,3.635727662841479191e-01
5.000000000000000000e+01,3.556625375151634127e-01
6.000000000000000000e+01,3.563827909032503682e-01
7.000000000000000000e+01,3.428888983527819123e-01
8.000000000000000000e+01,3.220295990506807926e-01
9.000000000000000000e+01,3.244472818573315709e-01
1.000000000000000000e+02,3.286431981126467505e-01
