dynamic,controllable,controllable,dynamic,controllable,dynamic,output
6.122579990946944717e-01,1.465563029050827026e-01,3.805751204490661621e-01,4.994443336922499421e-01,3.052866160869598389e-01,5.935720551225435182e-01,-1.218527793884277344e+00
5.269038109038847173e-01,1.522743701934814453e-01,4.078324437141418457e-01,3.514558148341454524e-01,3.066221773624420166e-01,3.716797879829279450e-01,-1.160920381546020508e+00
6.536599623859489228e-01,1.460501104593276978e-01,3.761709332466125488e-01,2.702503405552620364e-01,3.053508996963500977e-01,4.685956694279517221e-01,-1.313449263572692871e+00
5.737855338078415857e-01,1.465291827917098999e-01,4.090292453765869141e-01,1.661845591045927606e-01,3.066340684890747070e-01,4.661090141973646128e-01,-1.377408742904663086e+00
6.377562904212272787e-01,1.464522778987884521e-01,3.766918480396270752e-01,3.643549216120861578e-01,3.050789237022399902e-01,6.608870046064918569e-01,-1.757380366325378418e+00
5.039058839838546078e-01,1.472992897033691406e-01,4.036116600036621094e-01,3.810240767937758122e-01,3.059368729591369629e-01,6.832579045931648221e-01,-2.264869928359985352e+00
8.970835098029302790e-01,1.455856859683990479e-01,3.560920357704162598e-01,4.492335216234479289e-01,3.047032356262207031e-01,4.826281288302365358e-01,-4.766641557216644287e-01
9.119873737030670391e-01,4.119384586811065674e-01,8.298873901367187500e-01,8.955251179845885590e-01,1.074346005916595459e-01,6.929220073922978118e-01,-3.121880590915679932e-01
6.287422403697237039e-01,3.140028119087219238e-01,7.586551904678344727e-01,5.818655306274690409e-01,2.603498697280883789e-01,7.353188343377005110e-01,-8.141067028045654297e-01
8.676750163048259079e-01,3.863387405872344971e-01,8.156905770301818848e-01,6.454838159087673555e-01,1.833808869123458862e-01,7.102005930296804159e-01,-4.489886164665222168e-01
7.972316037888446116e-01,1.471722126007080078e-01,3.687901496887207031e-01,5.429595284552011236e-01,3.045845031738281250e-01,6.239373664710080591e-01,-6.018447875976562500e-01
7.380201713524248142e-01,1.470278501510620117e-01,3.710125386714935303e-01,5.590453707801804617e-01,3.047287762165069580e-01,6.160877348560300781e-01,-6.656773686408996582e-01
7.580830858263687411e-01,1.457964032888412476e-01,3.663042187690734863e-01,1.733432308206827588e-01,3.049262166023254395e-01,5.668200648318836299e-01,-1.076693892478942871e+00
9.655742001306951705e-01,4.090570211410522461e-01,8.284040093421936035e-01,7.153761108285752179e-01,1.193427592515945435e-01,7.699944452740195011e-01,-5.785549879074096680e-01
4.913370013576194295e-01,8.389027118682861328e-01,5.015264749526977539e-01,6.348299355148283585e-01,3.018416166305541992e-01,3.788991771628216210e-01,-5.969163775444030762e-01
7.893136248961499790e-01,4.098697602748870850e-01,8.287687301635742188e-01,8.279039215947662234e-01,1.161417141556739807e-01,7.421938327416200964e-01,-4.765106439590454102e-01
