dynamic,controllable,controllable,dynamic,controllable,dynamic,output
5.593921436059010599e-01,7.793986277759359371e-01,7.607513476061934510e-01,7.418045089855520580e-01,8.238963858468325574e-01,5.302448755518724965e-01,5.180790168191292538e-02
5.903501510620117188e-01,5.220506787300109863e-01,7.735319137573242188e-01,6.565970778465270996e-01,6.700178980827331543e-01,5.268021225929260254e-01,5.267370492219924927e-02
5.832809805870056152e-01,1.032595112919807434e-01,6.230976432561874390e-02,6.991477012634277344e-01,1.708555594086647034e-02,4.934550821781158447e-01,6.506090611219406128e-02
6.404072046279907227e-01,1.012697517871856689e-01,1.412880979478359222e-02,6.944062709808349609e-01,4.201097879558801651e-03,5.162145495414733887e-01,5.230371281504631042e-02
6.764352321624755859e-01,8.549281954765319824e-01,1.087224483489990234e-02,6.349770426750183105e-01,9.849098920822143555e-01,5.365432500839233398e-01,2.410081773996353149e-02
7.761202454566955566e-01,4.975253343582153320e-02,8.976687788963317871e-01,5.811633467674255371e-01,1.073631048202514648e-01,5.332363247871398926e-01,1.527482867240905762e-01
7.052190899848937988e-01,2.359140478074550629e-02,9.762683510780334473e-01,6.588006019592285156e-01,3.692559897899627686e-02,5.593622326850891113e-01,6.359684467315673828e-02
7.663620710372924805e-01,1.281040310859680176e-01,9.330329895019531250e-01,7.325809001922607422e-01,1.815798133611679077e-01,5.582812428474426270e-01,9.814326465129852295e-02
6.889382004737854004e-01,8.605876564979553223e-01,9.961399435997009277e-01,7.009162902832031250e-01,5.007836222648620605e-02,5.287102460861206055e-01,3.501737117767333984e-02
6.454789638519287109e-01,9.623969197273254395e-01,9.815102219581604004e-01,6.888345479965209961e-01,6.547012329101562500e-01,4.840085506439208984e-01,6.159311160445213318e-02
7.198033332824707031e-01,9.785385727882385254e-01,6.704535335302352905e-02,6.300232410430908203e-01,7.795921564102172852e-01,4.985481798648834229e-01,2.598452754318714142e-02
7.357816100120544434e-01,1.502812374383211136e-03,4.597225412726402283e-02,6.658273339271545410e-01,7.597279548645019531e-01,4.954461455345153809e-01,6.442585494369268417e-03
8.161211609840393066e-01,0.000000000000000000e+00,8.764693140983581543e-01,6.801162362098693848e-01,0.000000000000000000e+00,4.979921877384185791e-01,2.823602594435214996e-02
8.925465345382690430e-01,4.068508446216583252e-01,1.589211523532867432e-01,6.090991497039794922e-01,9.021490216255187988e-01,5.386869311332702637e-01,7.368728984147310257e-04
