evaluation,mae
2.000000000000000000e+00,1.123885105550289198e+00
1.000000000000000000e+01,7.990331384539604009e-01
2.000000000000000000e+01,9.571824380755424855e-01
3.000000000000000000e+01,4.294426581263542375e-01
4.000000000000000000e+01,1.790636566778024130e-01
5.000000000000000000e+01,1.438443982104460339e-01
6.000000000000000000e+01,9.466319044431049934e-02
7.000000000000000000e+01,1.044416597982247702e-01
8.000000000000000000e+01,9.815434863169987534e-02
9.000000000000000000e+01,1.016059081753094978e-01
1.000000000000000000e+02,1.065994172294934539e-01
