dynamic,controllable,controllable,dynamic,controllable,dynamic,output
2.519506254885617302e-02,5.950905378277449032e-02,1.921457961997263819e-02,7.607066314809438623e-01,6.162572374166406242e-01,8.228690311916458944e-01,3.637783974858542491e-02
5.675229430198669434e-02,9.236877560615539551e-01,9.758155345916748047e-01,7.474943995475769043e-01,9.875664114952087402e-02,7.893518209457397461e-01,4.233765602111816406e-02
1.002121791243553162e-01,9.948462843894958496e-01,8.907744884490966797e-01,6.493039131164550781e-01,4.063635319471359253e-02,7.577168345451354980e-01,2.882161177694797516e-02
1.275697201490402222e-01,3.403991460800170898e-02,4.218777269124984741e-02,5.886207222938537598e-01,8.443488478660583496e-01,7.540998458862304688e-01,8.986361324787139893e-03
1.832335293292999268e-01,9.412063956260681152e-01,9.942450523376464844e-01,6.098712086677551270e-01,1.726288534700870514e-02,7.442313432693481445e-01,3.288222476840019226e-02
2.386419177055358887e-01,9.355154633522033691e-01,9.795479774475097656e-01,6.683867573738098145e-01,1.025483459234237671e-01,7.621119618415832520e-01,4.489607363939285278e-02
3.198310136795043945e-01,9.221063256263732910e-01,9.510042071342468262e-01,5.969621539115905762e-01,9.189833402633666992e-01,7.241837382316589355e-01,6.165078375488519669e-03
4.148336350917816162e-01,6.213693022727966309e-01,8.766024112701416016e-01,5.782289505004882812e-01,2.053483575582504272e-01,7.276360988616943359e-01,5.249596238136291504e-01
4.769758582115173340e-01,5.163862705230712891e-01,8.536023497581481934e-01,6.188488006591796875e-01,0.000000000000000000e+00,7.682666778564453125e-01,5.319562554359436035e-01
5.400739312171936035e-01,1.000000000000000000e+00,0.000000000000000000e+00,6.854277849197387695e-01,1.000000000000000000e+00,7.531287074089050293e-01,1.311571686528623104e-03
5.774333477020263672e-01,2.746230661869049072e-01,1.000000000000000000e+00,7.831455469131469727e-01,1.737352162599563599e-01,7.536790966987609863e-01,3.042852580547332764e-01
6.633725762367248535e-01,1.000000000000000000e+00,2.390441128076167875e-18,7.425149083137512207e-01,0.000000000000000000e+00,7.896465063095092773e-01,2.757732756435871124e-03
5.805774331092834473e-01,5.660687088966369629e-01,0.000000000000000000e+00,7.376217842102050781e-01,0.000000000000000000e+00,7.757856249809265137e-01,2.299840375781059265e-02
5.709863901138305664e-01,5.574793219566345215e-01,9.895420074462890625e-01,7.426807880401611328e-01,0.000000000000000000e+00,7.270049452781677246e-01,2.198421657085418701e-01
5.490681529045104980e-01,5.911901593208312988e-01,8.427400588989257812e-01,6.787518858909606934e-01,0.000000000000000000e+00,7.159364819526672363e-01,2.939705848693847656e-01
5.454123616218566895e-01,5.177069902420043945e-01,8.799243569374084473e-01,7.233704328536987305e-01,1.356164813041687012e-01,6.991603374481201172e-01,3.671935796737670898e-01
4.854765236377716064e-01,4.359683096408843994e-01,7.594338655471801758e-01,7.783792018890380859e-01,1.000000000000000000e+00,6.932820677757263184e-01,1.416896283626556396e-02
3.915365338325500488e-01,0.000000000000000000e+00,1.000000000000000000e+00,8.123975992202758789e-01,7.835499942302703857e-03,6.816084980964660645e-01,4.842611402273178101e-02
4.301918447017669678e-01,4.720107913017272949e-01,8.617411255836486816e-01,7.459840178489685059e-01,0.000000000000000000e+00,7.253661155700683594e-01,3.954806029796600342e-01
3.612522482872009277e-01,5.654230117797851562e-01,5.288346409797668457e-01,7.862319350242614746e-01,2.563728988170623779e-01,7.141054868698120117e-01,1.919591277837753296e-01
4.029620587825775146e-01,6.951278448104858398e-01,1.000000000000000000e+00,7.649546265602111816e-01,1.724404543638229370e-01,6.961963772773742676e-01,1.270254105329513550e-01
4.446716606616973877e-01,4.093327522277832031e-01,1.000000000000000000e+00,6.964410543441772461e-01,1.693247854709625244e-01,6.618304848670959473e-01,2.850722074508666992e-01
5.150805711746215820e-01,4.187659025192260742e-01,7.744693756103515625e-01,6.384140849113464355e-01,1.955592781305313110e-01,6.901519298553466797e-01,6.072998642921447754e-01
5.163385272026062012e-01,3.083403408527374268e-01,7.243049740791320801e-01,7.197400331497192383e-01,1.660199910402297974e-01,7.191736698150634766e-01,4.775640666484832764e-01
5.287505388259887695e-01,4.114990830421447754e-01,7.936710715293884277e-01,7.605866789817810059e-01,3.591343164443969727e-01,7.484720945358276367e-01,4.101604819297790527e-01
5.312086343765258789e-01,6.374596059322357178e-02,4.582419693470001221e-01,8.275232911109924316e-01,0.000000000000000000e+00,7.623645067214965820e-01,4.074513912200927734e-02
5.286562442779541016e-01,3.565464317798614502e-01,7.518796324729919434e-01,8.401200771331787109e-01,0.000000000000000000e+00,7.943097949028015137e-01,5.371953845024108887e-01
6.006922125816345215e-01,3.856516778469085693e-01,6.558036804199218750e-01,8.156709671020507812e-01,0.000000000000000000e+00,7.986833453178405762e-01,3.799328505992889404e-01
5.818079710006713867e-01,3.205086588859558105e-01,8.028715848922729492e-01,7.485644817352294922e-01,0.000000000000000000e+00,7.949524521827697754e-01,5.782412290573120117e-01
5.708540678024291992e-01,3.444990217685699463e-01,8.095143437385559082e-01,7.986218929290771484e-01,1.148293688893318176e-01,7.730634212493896484e-01,5.906489491462707520e-01
4.916493594646453857e-01,3.782142698764801025e-01,8.005760908126831055e-01,7.367229461669921875e-01,1.159939244389533997e-01,7.710646390914916992e-01,6.544209122657775879e-01
5.414149761199951172e-01,4.029128253459930420e-01,8.003080487251281738e-01,6.796854734420776367e-01,1.378412395715713501e-01,7.646829485893249512e-01,6.959432363510131836e-01
6.128094196319580078e-01,4.741314351558685303e-01,7.634811401367187500e-01,7.705067992210388184e-01,1.519032418727874756e-01,7.733957767486572266e-01,5.641321539878845215e-01
6.033213138580322266e-01,9.820335507392883301e-01,5.796093940734863281e-01,8.520596027374267578e-01,5.462350845336914062e-01,7.723549604415893555e-01,4.974651150405406952e-03
