evaluation,mae
2.000000000000000000e+00,1.238600351760784868e+00
1.000000000000000000e+01,9.444786910216013132e-01
2.000000000000000000e+01,8.390510290985305764e-01
3.000000000000000000e+01,6.059053665399551925e-01
4.000000000000000000e+01,6.482457921902338160e-01
5.000000000000000000e+01,4.657317326466242635e-01
6.000000000000000000e+01,4.652275107304255086e-01
7.000000000000000000e+01,3.189752449591954364e-01
8.000000000000000000e+01,1.697487795352935758e-01
9.000000000000000000e+01,1.431712658703327146e-01
1.000000000000000000e+02,1.237142284711201939e-01
