dynamic,controllable,controllable,dynamic,controllable,dynamic,output
1.794090399856969054e-01,8.853391979969830183e-01,2.111232097182454970e-01,8.081507850064116871e-01,9.253745478254049583e-01,4.824408127380385158e-01,4.781001216515148866e-02
9.064777940511703491e-02,5.089122056961059570e-01,4.550204798579216003e-02,8.656174540519714355e-01,8.986395597457885742e-01,4.471270740032196045e-01,7.935296744108200073e-03
1.701087504625320435e-01,6.002531051635742188e-01,9.592397809028625488e-01,8.385300040245056152e-01,1.218670308589935303e-01,4.286982715129852295e-01,6.011333316564559937e-02
1.665018498897552490e-01,1.025583781301975250e-02,8.853160142898559570e-01,7.918946146965026855e-01,4.720034077763557434e-02,4.623139500617980957e-01,4.101077467203140259e-02
2.086634337902069092e-01,7.552551031112670898e-01,9.752413034439086914e-01,7.700736522674560547e-01,1.855508238077163696e-01,4.820857942104339600e-01,9.462760388851165771e-02
2.731406688690185547e-01,7.694263458251953125e-01,9.635679721832275391e-01,8.217685222625732422e-01,1.810585409402847290e-01,4.647525846958160400e-01,1.092601865530014038e-01
2.813632488250732422e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.785247802734375000e-01,1.000000000000000000e+00,4.642046093940734863e-01,6.395865231752395630e-02
2.652802467346191406e-01,1.000000000000000000e+00,2.247360162436962128e-02,9.151571393013000488e-01,0.000000000000000000e+00,4.562615752220153809e-01,5.425988137722015381e-02
3.375241160392761230e-01,0.000000000000000000e+00,1.000000000000000000e+00,9.041418433189392090e-01,0.000000000000000000e+00,4.382732212543487549e-01,6.089857779443264008e-03
3.581874072551727295e-01,7.676249742507934570e-01,9.726978540420532227e-01,9.553580880165100098e-01,1.715889424085617065e-01,3.928942084312438965e-01,1.146779209375381470e-01
3.913443982601165771e-01,8.218697905540466309e-01,9.258331656455993652e-01,9.384487271308898926e-01,0.000000000000000000e+00,3.974040150642395020e-01,1.365453600883483887e-01
4.839724004268646240e-01,8.435770273208618164e-01,8.579936623573303223e-01,8.621601462364196777e-01,0.000000000000000000e+00,4.103726148605346680e-01,1.809326559305191040e-01
4.272473752498626709e-01,6.408885121345520020e-01,0.000000000000000000e+00,8.807772994041442871e-01,0.000000000000000000e+00,4.346037805080413818e-01,8.636851608753204346e-02
4.889007806777954102e-01,9.028739929199218750e-01,1.000000000000000000e+00,9.292340874671936035e-01,0.000000000000000000e+00,3.871859908103942871e-01,1.460135281085968018e-01
4.873328506946563721e-01,8.256966471672058105e-01,0.000000000000000000e+00,8.959774971008300781e-01,1.000000000000000000e+00,3.769026100635528564e-01,1.758386045694351196e-01
5.222074389457702637e-01,8.205431699752807617e-01,1.000000000000000000e+00,8.439798355102539062e-01,1.000000000000000000e+00,3.528210818767547607e-01,2.735434174537658691e-01
5.778768062591552734e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.331975340843200684e-01,0.000000000000000000e+00,3.470321893692016602e-01,2.315240353345870972e-01
6.002537608146667480e-01,5.772392749786376953e-01,1.000000000000000000e+00,7.869564294815063477e-01,1.000000000000000000e+00,3.168243467807769775e-01,1.567829251289367676e-01
6.328051686286926270e-01,1.000000000000000000e+00,3.705924654192723953e-18,8.390178084373474121e-01,1.000000000000000000e+00,3.154488205909729004e-01,1.779194176197052002e-01
6.823570728302001953e-01,2.716406537703714384e-18,7.332391142845153809e-01,8.370690345764160156e-01,1.936119236052036285e-02,3.064731359481811523e-01,6.196251139044761658e-03
6.607724428176879883e-01,8.323505520820617676e-01,1.000000000000000000e+00,8.118703961372375488e-01,0.000000000000000000e+00,2.828751206398010254e-01,2.530675530433654785e-01
6.895433664321899414e-01,8.026983141899108887e-01,1.000000000000000000e+00,8.891057968139648438e-01,1.000000000000000000e+00,2.426933348178863525e-01,1.459306925535202026e-01
6.835812926292419434e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.010058999061584473e-01,0.000000000000000000e+00,2.376505434513092041e-01,2.614569365978240967e-01
6.789616346359252930e-01,9.647896885871887207e-01,1.000000000000000000e+00,7.276325821876525879e-01,0.000000000000000000e+00,2.364164143800735474e-01,3.845630884170532227e-01
6.579770445823669434e-01,8.996419906616210938e-01,1.000000000000000000e+00,7.395262122154235840e-01,1.000000000000000000e+00,2.142454236745834351e-01,4.881357848644256592e-01
7.537804245948791504e-01,8.443452715873718262e-01,1.000000000000000000e+00,6.727426052093505859e-01,1.000000000000000000e+00,2.388619184494018555e-01,1.898495852947235107e-01
7.878715395927429199e-01,2.491147071123123169e-01,1.276722550392150879e-01,6.932215690612792969e-01,5.736432224512100220e-02,2.607343494892120361e-01,2.414564974606037140e-02
7.160242199897766113e-01,9.999501705169677734e-01,1.607490330934524536e-02,6.505198478698730469e-01,3.519919216632843018e-01,2.364938855171203613e-01,2.933400571346282959e-01
6.580851078033447266e-01,8.892453908920288086e-01,1.000000000000000000e+00,6.136651039123535156e-01,9.089546799659729004e-01,2.846322357654571533e-01,4.233278334140777588e-01
6.329824328422546387e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.987205505371093750e-01,1.000000000000000000e+00,3.029644787311553955e-01,4.062451720237731934e-01
5.338343977928161621e-01,8.915641307830810547e-01,1.000000000000000000e+00,6.483303308486938477e-01,1.000000000000000000e+00,3.208121955394744873e-01,6.875566244125366211e-01
5.107963085174560547e-01,8.564386367797851562e-01,0.000000000000000000e+00,6.346215009689331055e-01,0.000000000000000000e+00,3.363526463508605957e-01,7.099251151084899902e-01
4.465134739875793457e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.614035129547119141e-01,0.000000000000000000e+00,3.766695261001586914e-01,5.623775720596313477e-01
4.046283066272735596e-01,1.000000000000000000e+00,0.000000000000000000e+00,6.204667091369628906e-01,1.000000000000000000e+00,3.562861979007720947e-01,6.048102378845214844e-01
4.705025553703308105e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.329903006553649902e-01,0.000000000000000000e+00,3.566185534000396729e-01,6.235281229019165039e-01
4.550123810768127441e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.747160911560058594e-01,0.000000000000000000e+00,3.651313185691833496e-01,8.774664252996444702e-02
4.981151223182678223e-01,8.179599046707153320e-01,0.000000000000000000e+00,6.374003291130065918e-01,1.000000000000000000e+00,4.070187509059906006e-01,3.391565680503845215e-01
5.400452613830566406e-01,2.194281434640288353e-03,8.329973816871643066e-01,6.639602184295654297e-01,4.040968045592308044e-02,4.455144703388214111e-01,7.861477881669998169e-02
5.155078172683715820e-01,3.713685274124145508e-01,8.314222693443298340e-01,6.939133405685424805e-01,8.069254457950592041e-02,4.711048305034637451e-01,1.288846284151077271e-01
