dynamic,controllable,controllable,dynamic,controllable,dynamic,output
8.565417796758726388e-01,4.132304318157956624e-01,9.678006581975303613e-01,3.563997507659356634e-01,5.282658958583672515e-01,7.106313734593004972e-01,2.159695026082461555e-01
8.714814782142639160e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.694308161735534668e-01,0.000000000000000000e+00,7.392417788505554199e-01,1.100119017064571381e-02
8.545179367065429688e-01,4.226523935794830322e-01,9.765448570251464844e-01,2.132488191127777100e-01,5.402964949607849121e-01,7.274162173271179199e-01,1.950382441282272339e-01
8.226985335350036621e-01,2.846786081790924072e-01,8.507066369056701660e-01,2.982022166252136230e-01,3.659472465515136719e-01,7.555529475212097168e-01,8.182842731475830078e-01
8.973063230514526367e-01,2.348495572805404663e-01,8.054493665695190430e-01,3.136821091175079346e-01,3.028142154216766357e-01,7.826932072639465332e-01,8.060812354087829590e-01
9.246219992637634277e-01,2.580207884311676025e-01,0.000000000000000000e+00,4.058067202568054199e-01,1.000000000000000000e+00,7.932029962539672852e-01,1.187675443361513317e-04
9.880218505859375000e-01,1.000000000000000000e+00,8.306719660758972168e-01,4.183158874511718750e-01,1.000000000000000000e+00,8.279426097869873047e-01,5.233134652371518314e-05
1.000000000000000000e+00,3.115108311176300049e-01,1.000000000000000000e+00,5.090463161468505859e-01,2.985395193099975586e-01,8.021770715713500977e-01,3.949314057826995850e-01
1.000000000000000000e+00,2.579674720764160156e-01,8.275574445724487305e-01,4.955878853797912598e-01,9.384909272193908691e-01,7.823206186294555664e-01,1.976439962163567543e-03
1.000000000000000000e+00,3.654187545180320740e-03,8.451805710792541504e-01,5.732636451721191406e-01,1.107751801609992981e-01,7.756620645523071289e-01,1.749391555786132812e-01
9.647194147109985352e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.719310641288757324e-01,3.983526527881622314e-01,7.973814606666564941e-01,1.275247707962989807e-02
9.131129384040832520e-01,2.890550494194030762e-01,8.075128793716430664e-01,5.973714590072631836e-01,3.293747603893280029e-01,8.273114562034606934e-01,5.828870534896850586e-01
8.234673142433166504e-01,2.236762940883636475e-01,1.000000000000000000e+00,5.199469923973083496e-01,3.143660724163055420e-01,8.350192308425903320e-01,4.754767119884490967e-01
7.875454425811767578e-01,0.000000000000000000e+00,6.509060263633728027e-01,5.503271222114562988e-01,3.819805979728698730e-01,8.145269751548767090e-01,4.064176976680755615e-01
7.234120368957519531e-01,1.000000000000000000e+00,8.354989290237426758e-01,4.739184677600860596e-01,3.251214027404785156e-01,8.147069215774536133e-01,6.094264239072799683e-02
7.040575742721557617e-01,2.470540702342987061e-01,0.000000000000000000e+00,4.712680876255035400e-01,3.970999121665954590e-01,8.095409870147705078e-01,6.336731314659118652e-01
7.197412848472595215e-01,1.878023594617843628e-01,0.000000000000000000e+00,3.804744482040405273e-01,3.577657341957092285e-01,7.702275514602661133e-01,9.555153846740722656e-01
6.207146048545837402e-01,1.897010654211044312e-01,2.789103984832763672e-01,2.978547513484954834e-01,3.573037087917327881e-01,7.308395504951477051e-01,1.750243544578552246e+00
5.213233232498168945e-01,1.965115815401077271e-01,0.000000000000000000e+00,3.561254441738128662e-01,2.019026428461074829e-01,7.352913022041320801e-01,1.443793296813964844e+00
4.331074059009552002e-01,9.943290054798126221e-02,9.807956814765930176e-01,4.332446753978729248e-01,6.751307845115661621e-01,7.618294358253479004e-01,1.161018237471580505e-01
4.736059308052062988e-01,2.052535116672515869e-01,1.000000000000000000e+00,3.525620400905609131e-01,3.590829968452453613e-01,7.305735349655151367e-01,1.184383273124694824e+00
5.564864873886108398e-01,2.077475786209106445e-01,0.000000000000000000e+00,2.615773081779479980e-01,2.777875661849975586e-01,7.164517045021057129e-01,1.687335014343261719e+00
6.056274175643920898e-01,1.552969366312026978e-01,7.532781362533569336e-01,2.017043828964233398e-01,3.152695596218109131e-01,7.027269601821899414e-01,1.521708250045776367e+00
6.918995380401611328e-01,2.259740978479385376e-01,0.000000000000000000e+00,2.038139700889587402e-01,2.988579273223876953e-01,6.532873511314392090e-01,1.179501652717590332e+00
6.276211142539978027e-01,2.201633006334304810e-01,1.000000000000000000e+00,2.708701789379119873e-01,3.578174114227294922e-01,6.888211965560913086e-01,9.365798830986022949e-01
6.742776036262512207e-01,1.067411303520202637e-01,2.734884321689605713e-01,2.104258984327316284e-01,3.116083145141601562e-01,6.803563237190246582e-01,1.560209155082702637e+00
6.353663802146911621e-01,2.074930071830749512e-01,3.423560261726379395e-01,2.262675464153289795e-01,2.856429517269134521e-01,6.854866147041320801e-01,1.762511372566223145e+00
6.523193120956420898e-01,2.267600446939468384e-01,3.359001576900482178e-01,3.116926550865173340e-01,3.389606773853302002e-01,6.842702627182006836e-01,1.702885031700134277e+00
6.508169770240783691e-01,2.470706850290298462e-01,5.895721316337585449e-01,2.484522014856338501e-01,7.137934118509292603e-02,6.358231902122497559e-01,6.783171892166137695e-01
6.757070422172546387e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.283852398395538330e-01,5.994240045547485352e-01,6.011551022529602051e-01,2.688527107238769531e-01
6.373665928840637207e-01,6.578223109245300293e-01,4.365535452961921692e-02,2.054693549871444702e-01,4.154802262783050537e-01,5.786461234092712402e-01,4.502400755882263184e-01
6.913520097732543945e-01,9.736328125000000000e-01,3.909855186939239502e-01,1.721416264772415161e-01,9.601725339889526367e-01,5.706657171249389648e-01,6.089046597480773926e-03
6.849144697189331055e-01,2.008578926324844360e-01,4.789117872714996338e-01,2.542335093021392822e-01,3.109247386455535889e-01,5.826143026351928711e-01,1.498644828796386719e+00
7.790662050247192383e-01,5.059485435485839844e-01,5.288236141204833984e-01,2.463026046752929688e-01,2.174103707075119019e-01,5.439233779907226562e-01,5.861273407936096191e-01
8.288576602935791016e-01,1.963158696889877319e-02,6.126789003610610962e-02,2.858357429504394531e-01,2.492673322558403015e-02,5.538571476936340332e-01,2.042409330606460571e-01
8.277791142463684082e-01,9.547033309936523438e-01,8.505875468254089355e-01,3.335781097412109375e-01,4.560408182442188263e-03,5.745336413383483887e-01,1.988719217479228973e-02
8.612587451934814453e-01,9.964604973793029785e-01,1.193468645215034485e-01,3.262941539287567139e-01,6.808698177337646484e-01,6.084350347518920898e-01,6.242934148758649826e-03
7.837501764297485352e-01,4.156409949064254761e-02,5.230131149291992188e-01,2.877172529697418213e-01,2.584641873836517334e-01,6.332395672798156738e-01,1.078256726264953613e+00
7.009388804435729980e-01,2.499208897352218628e-01,4.226566553115844727e-01,1.993040442466735840e-01,3.714313209056854248e-01,6.438637971878051758e-01,1.295141577720642090e+00
6.289767622947692871e-01,1.759046763181686401e-01,3.797442317008972168e-01,2.549991607666015625e-01,3.035150170326232910e-01,6.779431700706481934e-01,1.877610445022583008e+00
6.684515476226806641e-01,1.380086690187454224e-01,4.189798235893249512e-01,2.865785062313079834e-01,2.673036754131317139e-01,6.737787127494812012e-01,1.675254106521606445e+00
7.042456865310668945e-01,1.565651968121528625e-02,8.322324156761169434e-01,3.088946342468261719e-01,9.891507625579833984e-01,6.815389394760131836e-01,6.768060382455587387e-03
6.754623055458068848e-01,1.907906681299209595e-01,4.644165337085723877e-01,2.557412981986999512e-01,3.046654760837554932e-01,7.277280688285827637e-01,1.599287390708923340e+00
7.653039097785949707e-01,5.002996698021888733e-02,9.703239202499389648e-01,2.225803881883621216e-01,1.074980758130550385e-02,7.505497932434082031e-01,2.251760363578796387e-01
7.372231483459472656e-01,1.327430945821106434e-03,8.780107647180557251e-02,1.350788325071334839e-01,1.747855246067047119e-01,7.513059377670288086e-01,6.499795317649841309e-01
7.453414201736450195e-01,1.829058979637920856e-03,8.423150181770324707e-01,2.080586254596710205e-01,4.507397115230560303e-01,7.103812098503112793e-01,5.734572410583496094e-01
7.853144407272338867e-01,9.667545557022094727e-01,9.721493124961853027e-01,1.523602604866027832e-01,7.044771313667297363e-01,7.345822453498840332e-01,4.053905140608549118e-03
7.976068854331970215e-01,7.052453160285949707e-01,9.587355852127075195e-01,8.436263352632522583e-02,2.563996016979217529e-01,7.793785929679870605e-01,2.767716944217681885e-01
7.793520092964172363e-01,5.654540061950683594e-01,2.403354272246360779e-02,1.643599569797515869e-01,8.634677529335021973e-01,8.036118149757385254e-01,2.067934721708297729e-03
7.730720043182373047e-01,5.627714991569519043e-01,3.869501128792762756e-02,2.500810921192169189e-01,2.149683684110641479e-01,8.345888853073120117e-01,3.946706354618072510e-01
8.539378643035888672e-01,8.026921749114990234e-02,9.731691330671310425e-02,1.768588125705718994e-01,4.100041985511779785e-01,8.501363396644592285e-01,4.661300778388977051e-01
8.403918147087097168e-01,1.299269311130046844e-02,9.310491681098937988e-01,1.157926395535469055e-01,7.561671137809753418e-01,8.531315326690673828e-01,1.432131137698888779e-02
7.823142409324645996e-01,5.579502582550048828e-01,9.721102118492126465e-01,1.977609395980834961e-01,9.716193675994873047e-01,8.466182351112365723e-01,1.511386595666408539e-03
7.340472340583801270e-01,3.801935166120529175e-02,8.742381334304809570e-01,2.346944659948348999e-01,2.028865814208984375e-01,8.857943415641784668e-01,6.893173456192016602e-01
7.620347738265991211e-01,9.729472994804382324e-01,5.020010843873023987e-02,1.591112017631530762e-01,4.357229471206665039e-01,8.778665661811828613e-01,4.460557177662849426e-02
7.748798727989196777e-01,5.703665614128112793e-01,9.362541437149047852e-01,1.680607944726943970e-01,1.289967540651559830e-02,8.602873086929321289e-01,6.030330061912536621e-01
7.377017736434936523e-01,2.300516515970230103e-01,2.059295587241649628e-02,1.134078875184059143e-01,6.305977702140808105e-03,8.565030097961425781e-01,1.373889446258544922e-01
7.646952867507934570e-01,2.923147976398468018e-01,5.600722432136535645e-01,6.759405881166458130e-02,2.977296710014343262e-01,8.640883564949035645e-01,6.686339378356933594e-01
7.571269273757934570e-01,1.406508497893810272e-02,1.491682138293981552e-02,1.405846774578094482e-01,8.434386253356933594e-01,9.017688035964965820e-01,3.848947584629058838e-03
8.257209062576293945e-01,9.695280194282531738e-01,9.637492895126342773e-01,9.118376672267913818e-02,1.921602524816989899e-02,9.389157891273498535e-01,4.027733579277992249e-02
8.076563477516174316e-01,5.539458990097045898e-01,6.398986279964447021e-02,9.908323734998703003e-02,6.242284774780273438e-01,9.146799445152282715e-01,4.062262177467346191e-02
8.961480259895324707e-01,9.645807743072509766e-01,2.175375521183013916e-01,7.088880054652690887e-03,8.988059759140014648e-01,9.550943374633789062e-01,6.399684934876859188e-05
9.659097194671630859e-01,3.762073814868927002e-01,8.455350995063781738e-01,9.922120720148086548e-02,1.048750728368759155e-01,9.353082776069641113e-01,1.141369104385375977e+00
9.073245525360107422e-01,4.205610752105712891e-01,5.400283932685852051e-01,1.313829720020294189e-01,1.210159808397293091e-02,9.786441922187805176e-01,3.053798377513885498e-01
9.593300223350524902e-01,4.255111888051033020e-02,9.689642190933227539e-01,1.009558141231536865e-01,1.826778501272201538e-01,9.939926266670227051e-01,2.725883722305297852e-01
9.899947643280029297e-01,5.445209741592407227e-01,8.928044438362121582e-01,1.018833369016647339e-02,1.582727730274200439e-01,1.000000000000000000e+00,9.083967208862304688e-01
1.000000000000000000e+00,9.687216281890869141e-01,9.625597596168518066e-01,0.000000000000000000e+00,4.526881873607635498e-01,1.000000000000000000e+00,1.765087433159351349e-02
