dynamic,controllable,controllable,dynamic,controllable,dynamic,output
6.503685155057432610e-01,1.220938412368275383e-01,6.797644160247038325e-01,8.818709453602487924e-01,5.824984588711074052e-01,4.781406842929836198e-01,1.339887164150755511e-02
6.950718164443969727e-01,1.000000000000000000e+00,0.000000000000000000e+00,8.481868505477905273e-01,0.000000000000000000e+00,4.746705889701843262e-01,2.220974862575531006e-02
6.430807113647460938e-01,8.760795593261718750e-01,3.147318586707115173e-02,8.702633976936340332e-01,1.554069574922323227e-02,4.918471574783325195e-01,2.889634482562541962e-02
7.086238265037536621e-01,9.618809223175048828e-01,9.010830521583557129e-01,8.577095866203308105e-01,9.666104912757873535e-01,5.391725897789001465e-01,7.901236414909362793e-03
7.783788442611694336e-01,7.455813884735107422e-02,5.271543934941291809e-02,7.789661884307861328e-01,3.641520813107490540e-02,5.193060040473937988e-01,2.336346916854381561e-02
8.332252502441406250e-01,1.973727643489837646e-01,2.474848926067352295e-02,7.576904892921447754e-01,4.331204574555158615e-03,5.063775777816772461e-01,1.658319681882858276e-02
7.739556431770324707e-01,8.236325532197952271e-02,1.193652302026748657e-02,7.064568996429443359e-01,9.577220082283020020e-01,4.871230721473693848e-01,1.980722445296123624e-04
7.641499042510986328e-01,8.345952033996582031e-01,4.632201492786407471e-01,7.580135464668273926e-01,1.996758729219436646e-01,4.683090448379516602e-01,3.521085157990455627e-02
6.797848343849182129e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.879759073257446289e-01,0.000000000000000000e+00,4.773387312889099121e-01,3.489899635314941406e-02
7.590626478195190430e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.377025127410888672e-01,2.578157484531402588e-01,4.492638111114501953e-01,1.773760654032230377e-02
8.537799715995788574e-01,4.762509465217590332e-02,9.500343799591064453e-01,8.469870090484619141e-01,2.102564126253128052e-01,4.386844635009765625e-01,1.527942623943090439e-02
9.241855144500732422e-01,9.845989346504211426e-01,7.764053344726562500e-01,9.316864609718322754e-01,1.042765937745571136e-02,4.498432576656341553e-01,1.461081206798553467e-03
8.842924237251281738e-01,9.299656748771667480e-01,8.955755084753036499e-02,8.992311358451843262e-01,4.898442327976226807e-01,4.231026172637939453e-01,3.359384834766387939e-03
8.235661983489990234e-01,5.484665185213088989e-02,8.748928308486938477e-01,9.237951636314392090e-01,7.429004646837711334e-03,4.300304055213928223e-01,4.741850309073925018e-03
9.004924297332763672e-01,2.098165154457092285e-01,7.731399536132812500e-01,9.111852645874023438e-01,9.922106266021728516e-01,4.185529053211212158e-01,1.188296446343883872e-04
8.561184406280517578e-01,3.129786550998687744e-01,1.759303063154220581e-01,8.909243941307067871e-01,5.404261755757033825e-04,4.426868557929992676e-01,3.281135577708482742e-03
8.751103281974792480e-01,9.656489491462707520e-01,2.570083141326904297e-01,9.467532038688659668e-01,9.958874583244323730e-01,4.162763953208923340e-01,2.158137504011392593e-03
9.183669090270996094e-01,9.659489393234252930e-01,8.007937669754028320e-01,1.000000000000000000e+00,6.484996061772108078e-03,3.739572465419769287e-01,1.388742239214479923e-03
8.615707159042358398e-01,1.790473796427249908e-02,9.381166845560073853e-02,1.000000000000000000e+00,5.420233607292175293e-01,3.605969250202178955e-01,9.098648442886769772e-04
8.252105712890625000e-01,7.840151786804199219e-01,9.568076133728027344e-01,9.964052438735961914e-01,9.921339154243469238e-01,3.972776830196380615e-01,3.752236720174551010e-03
8.394278287887573242e-01,9.904462099075317383e-01,1.684447675943374634e-01,9.453819394111633301e-01,1.469232141971588135e-02,4.346379935741424561e-01,3.356997156515717506e-03
9.175854921340942383e-01,4.464457929134368896e-02,5.883020535111427307e-02,9.386774301528930664e-01,9.862229824066162109e-01,4.400878250598907471e-01,6.665819000772899017e-06
8.573197722434997559e-01,2.294002845883369446e-02,9.784339666366577148e-01,9.514977931976318359e-01,4.920784533023834229e-01,4.764871597290039062e-01,3.434996353462338448e-03
8.949540853500366211e-01,1.339053269475698471e-02,6.920274496078491211e-01,9.213204383850097656e-01,1.213323790580034256e-03,5.163652896881103516e-01,7.899205200374126434e-03
9.229356646537780762e-01,8.293957710266113281e-01,9.778348207473754883e-01,9.040896296501159668e-01,9.936061501502990723e-01,4.952078163623809814e-01,5.523255676962435246e-04
9.811509847640991211e-01,8.946479558944702148e-01,3.354365229606628418e-01,8.404724001884460449e-01,3.087188582867383957e-03,5.309447646141052246e-01,9.490851662121713161e-04
1.000000000000000000e+00,8.673470020294189453e-01,9.201591014862060547e-01,7.997350096702575684e-01,9.885876178741455078e-01,5.285287499427795410e-01,1.611740444786846638e-04
1.000000000000000000e+00,1.375815644860267639e-02,8.756271004676818848e-01,8.813729286193847656e-01,2.095758356153964996e-02,5.187111496925354004e-01,1.029151305556297302e-02
9.582036733627319336e-01,9.631441235542297363e-01,9.286243319511413574e-01,9.636668562889099121e-01,9.918556809425354004e-01,4.950409829616546631e-01,1.845315418904647231e-04
1.000000000000000000e+00,1.878956705331802368e-01,1.116879060864448547e-01,8.676553368568420410e-01,4.546824842691421509e-03,4.882526099681854248e-01,2.744255820289254189e-03
9.087389707565307617e-01,5.035560578107833862e-02,2.873646793887019157e-03,8.612861037254333496e-01,8.187151513993740082e-03,4.836586415767669678e-01,3.916809801012277603e-03
9.384945034980773926e-01,8.689595460891723633e-01,9.553098678588867188e-01,7.654588222503662109e-01,2.921303361654281616e-02,4.626052379608154297e-01,4.489392507821321487e-03
9.531539082527160645e-01,1.709380447864532471e-01,9.757602214813232422e-01,6.690065264701843262e-01,1.064379513263702393e-02,4.820337295532226562e-01,2.358471415936946869e-02
9.898088574409484863e-01,8.421665430068969727e-01,9.858032464981079102e-01,6.948607563972473145e-01,2.358749276027083397e-03,4.953377842903137207e-01,5.280824843794107437e-03
1.000000000000000000e+00,1.597169227898120880e-02,2.064097523689270020e-01,7.234556674957275391e-01,9.888266324996948242e-01,4.843643307685852051e-01,2.909895192715339363e-05
9.618922472000122070e-01,9.772286415100097656e-01,3.412696719169616699e-02,8.119807839393615723e-01,4.870274960994720459e-01,4.660889208316802979e-01,1.855548471212387085e-03
9.576216340065002441e-01,5.594933778047561646e-02,9.664309620857238770e-01,7.807956933975219727e-01,4.735166132450103760e-01,4.676281511783599854e-01,1.426521874964237213e-02
8.690030574798583984e-01,7.240794301033020020e-01,9.456623792648315430e-01,8.169991374015808105e-01,9.932640939950942993e-03,4.472902715206146240e-01,9.651791304349899292e-03
9.330002069473266602e-01,9.827637672424316406e-01,9.328534603118896484e-01,7.406377196311950684e-01,9.951876997947692871e-01,4.337293505668640137e-01,2.016891958191990852e-03
