evaluation,mae
2.000000000000000000e+00,1.155651386827230453e+00
1.000000000000000000e+01,6.066290283203125133e-01
2.000000000000000000e+01,5.109134229024251406e-01
3.000000000000000000e+01,4.757556623220443592e-01
4.000000000000000000e+01,4.645824358860651815e-01
5.000000000000000000e+01,3.884209701418876448e-01
6.000000000000000000e+01,3.579471097389856915e-01
7.000000000000000000e+01,2.987812066078185946e-01
8.000000000000000000e+01,1.682900464534759499e-01
9.000000000000000000e+01,1.566477624575297045e-01
1.000000000000000000e+02,1.321086831887563207e-01
