evaluation,mae
2.000000000000000000e+00,4.035956827551126502e-01
1.000000000000000000e+01,4.238190667579571635e-01
2.000000000000000000e+01,4.430771926293770591e-01
3.000000000000000000e+01,3.768317415068546672e-01
4.000000000000000000e+01,2.946003260339299934e-01
5.000000000000000000e+01,3.015249069143707827e-01
6.000000000000000000e+01,2.931268064305186383e-01
7.000000000000000000e+01,2.940825438126921654e-01
8.000000000000000000e+01,2.930491760373115651e-01
9.000000000000000000e+01,2.900468680510918107e-01
1.000000000000000000e+02,2.862373761336008959e-01
