evaluation,mae
2.000000000000000000e+00,1.375003036657969080e+00
1.000000000000000000e+01,8.579466855525970104e-01
2.000000000000000000e+01,7.986125862598418834e-01
3.000000000000000000e+01,9.552019004027049176e-01
4.000000000000000000e+01,8.327963864803313854e-01
5.000000000000000000e+01,9.643656529982884695e-01
6.000000000000000000e+01,4.983286798000335915e-01
7.000000000000000000e+01,1.879851929346720296e-01
8.000000000000000000e+01,3.526338696479797141e-02
9.000000000000000000e+01,2.148006439208984333e-02
1.000000000000000000e+02,2.554093480110168624e-02
