dynamic,controllable,controllable,dynamic,controllable,dynamic,output
8.721212367861357340e-01,1.471071839332580566e-01,3.686909377574920654e-01,7.996245568455795372e-02,3.045810461044311523e-01,6.196933626544610663e-01,-5.678730607032775879e-01
8.764667892873848620e-01,1.459172666072845459e-01,3.595140278339385986e-01,2.479390672716854371e-01,3.046680092811584473e-01,5.825139557810232738e-01,-8.145499825477600098e-01
9.257199224545008542e-01,3.417042493820190430e-01,7.853916883468627930e-01,4.246619814257643899e-01,2.412035763263702393e-01,7.279725521877549177e-01,-6.693636178970336914e-01
5.854611576459037847e-01,1.463168263435363770e-01,3.840797543525695801e-01,3.780115947091089446e-01,3.054274320602416992e-01,6.223714410396753438e-01,-1.914999008178710938e+00
5.255712749868827194e-01,1.482672691345214844e-01,4.418149292469024658e-01,8.768163384026882168e-02,3.080806136131286621e-01,6.062358133947990391e-01,-1.600898861885070801e+00
6.511298482764793505e-01,1.460034996271133423e-01,3.782213330268859863e-01,2.272621863345502813e-01,3.052855730056762695e-01,5.929032586350932998e-01,-1.668542385101318359e+00
4.711168374229618427e-01,1.468581259250640869e-01,4.188181459903717041e-01,2.902419011453965525e-01,3.069834113121032715e-01,5.884131743544697146e-01,-2.514188051223754883e+00
9.616371293190802971e-01,3.553350865840911865e-01,7.955228090286254883e-01,6.536911695028961578e-02,2.284625172615051270e-01,6.941289766813970585e-01,-4.679791033267974854e-01
5.953068967493155839e-01,1.475254148244857788e-01,4.112115502357482910e-01,1.045788696569777548e-01,3.062399625778198242e-01,6.369727637534201570e-01,-1.483533501625061035e+00
6.701384754795101095e-01,1.516248285770416260e-01,4.198237955570220947e-01,4.026377085757262136e-02,3.052020370960235596e-01,7.086202341729284093e-01,-9.269025921821594238e-01
4.685892767626386735e-01,1.469231247901916504e-01,4.125425815582275391e-01,4.018531781902845434e-01,3.066287636756896973e-01,5.946171458575050250e-01,-2.223479032516479492e+00
8.944307569600059571e-01,3.587453663349151611e-01,7.977273464202880859e-01,1.557582286465604426e-02,2.247717678546905518e-01,7.027234318000995517e-01,-4.942712187767028809e-01
5.558659000999870425e-01,1.485411822795867920e-01,3.980212211608886719e-01,3.888465632561043384e-01,3.052277266979217529e-01,7.552488566648960511e-01,-1.898434519767761230e+00
5.352462454744895126e-01,1.478702723979949951e-01,3.988252878189086914e-01,3.863340345011086474e-01,3.054994940757751465e-01,7.262179350674079492e-01,-2.058211326599121094e+00
5.459836733482995585e-01,1.473276317119598389e-01,4.026922881603240967e-01,2.403066426228279706e-01,3.058698475360870361e-01,6.895089792233083381e-01,-2.235061407089233398e+00
5.036760737768194440e-01,1.479436606168746948e-01,4.101038575172424316e-01,2.889227073414386560e-01,3.060285747051239014e-01,7.194820131088512927e-01,-2.424381732940673828e+00
4.855088124076955558e-01,1.589539498090744019e-01,4.909486770629882812e-01,3.079514462162096997e-02,3.092077374458312988e-01,7.232070906604823879e-01,-1.370275139808654785e+00
9.036098388999986852e-01,1.460388898849487305e-01,3.605684936046600342e-01,1.269578504912463879e-01,3.046608567237854004e-01,5.620209734275376512e-01,-5.565661191940307617e-01
8.290250970407423425e-01,1.459495574235916138e-01,3.605710268020629883e-01,3.270031059500920767e-01,3.046937286853790283e-01,5.990695380907431478e-01,-9.922841787338256836e-01
7.061874245565689101e-01,1.479800045490264893e-01,3.778906762599945068e-01,3.950599912554333959e-01,3.046148717403411865e-01,7.346502086579808077e-01,-1.332128405570983887e+00
