dynamic,controllable,controllable,dynamic,controllable,dynamic,output
7.942385960499986908e-01,4.105723798274993896e-01,8.290525078773498535e-01,9.135460039805476384e-01,1.136930361390113831e-01,6.487624142942474137e-01,-2.123151868581771851e-01
5.595073695464399810e-01,3.932989835739135742e-01,8.177090287208557129e-01,7.978195206747258350e-01,1.691968142986297607e-01,6.851750947280002002e-01,-3.511756956577301025e-01
7.736088870713819787e-01,4.070851206779479980e-01,8.184016346931457520e-01,9.367714923928309734e-01,1.700443476438522339e-01,4.739483239374772117e-01,-2.977831475436687469e-02
5.206991560959887133e-01,4.716022610664367676e-01,8.117359876632690430e-01,9.659238744314464498e-01,1.692303568124771118e-01,4.931629616029448160e-01,-4.509857669472694397e-02
4.577208565776587079e-01,8.360198140144348145e-01,5.742269754409790039e-01,8.744243906767661390e-01,3.051056861877441406e-01,4.631494178776026649e-01,-1.112049371004104614e-01
8.315187895541886753e-01,3.163205385208129883e-01,7.543323636054992676e-01,8.291157726415445683e-01,2.633649706840515137e-01,4.671907754180144035e-01,-4.221087321639060974e-02
5.733003463609638306e-01,4.118804633617401123e-01,8.286457061767578125e-01,9.889949688477078782e-01,1.115898117423057556e-01,6.278979017456766121e-01,-1.720248162746429443e-01
8.924771033020124644e-01,4.120325744152069092e-01,8.299274444580078125e-01,9.259499948411187287e-01,1.070570051670074463e-01,6.663583020391009581e-01,-2.454763948917388916e-01
6.507918128080774078e-01,1.502412259578704834e-01,3.997983634471893311e-01,7.017165450600660881e-01,3.051594495773315430e-01,5.729828342094061000e-01,-3.076791167259216309e-01
6.725637723493894660e-01,1.500060260295867920e-01,3.936115205287933350e-01,5.729962736041708249e-01,3.045543432235717773e-01,6.980521032945257165e-01,-7.529703378677368164e-01
7.019314365174682546e-01,3.382096886634826660e-01,7.775053977966308594e-01,7.723030054839586933e-01,2.466299235820770264e-01,5.772242447359162698e-01,-1.611056625843048096e-01
4.414118536070417709e-01,1.479227393865585327e-01,4.239846467971801758e-01,5.147663103185942113e-01,3.070202767848968506e-01,6.072853330607448363e-01,-1.601979613304138184e+00
8.599098306803633074e-01,1.460843682289123535e-01,3.599162995815277100e-01,5.344097337480596677e-01,3.046681880950927734e-01,5.366415724581136137e-01,-4.454019367694854736e-01
8.864281400070109784e-01,3.018571138381958008e-01,7.493278384208679199e-01,6.028591043647966163e-01,2.664006352424621582e-01,6.243809542840895732e-01,-3.146409392356872559e-01
8.643856300403365278e-01,4.100446403026580811e-01,8.286086916923522949e-01,9.527590998548602919e-01,1.172397285699844360e-01,5.521714070477362624e-01,-7.227602601051330566e-02
4.928038206053999559e-01,3.177354037761688232e-01,7.537233233451843262e-01,7.077438604369439279e-01,2.593595385551452637e-01,6.727766577658113034e-01,-4.729355275630950928e-01
5.674179136827660619e-01,1.498088240623474121e-01,4.118600785732269287e-01,6.612090877310858872e-01,3.058489561080932617e-01,5.902054406052350544e-01,-5.266742110252380371e-01
5.350344147097854108e-01,1.528015285730361938e-01,4.306130111217498779e-01,6.241557042588914417e-01,3.054783940315246582e-01,6.814664545017785624e-01,-7.621023058891296387e-01
4.552075077161500949e-01,1.546425372362136841e-01,4.497404992580413818e-01,5.861731051811076565e-01,3.060890734195709229e-01,7.183400997819240352e-01,-1.088923811912536621e+00
6.777188679844089458e-01,7.858270406723022461e-01,6.507317423820495605e-01,8.536803959580483436e-01,2.877383828163146973e-01,4.459863208599805229e-01,-4.886313527822494507e-02
7.883473138989205431e-01,3.073961734771728516e-01,7.490211725234985352e-01,7.834531241834898907e-01,2.658569514751434326e-01,5.198342978018640759e-01,-9.003136307001113892e-02
8.742951117624917501e-01,4.079524278640747070e-01,8.276762962341308594e-01,8.855386609192823499e-01,1.242812871932983398e-01,5.968835159144263436e-01,-1.257660239934921265e-01
9.320634939167492528e-01,1.464768201112747192e-01,3.615078926086425781e-01,5.226290031038356432e-01,3.045622706413269043e-01,5.583178127840824345e-01,-3.686608970165252686e-01
5.976721592583992271e-01,1.486641913652420044e-01,3.855405747890472412e-01,5.454193745875646204e-01,3.056125044822692871e-01,4.834381227607331688e-01,-8.163444399833679199e-01
5.073823482939239238e-01,1.548532843589782715e-01,4.140503406524658203e-01,5.657354662943812063e-01,3.068524897098541260e-01,4.399701341992645620e-01,-7.716333866119384766e-01
6.225727051966415404e-01,1.491471529006958008e-01,3.925049304962158203e-01,4.927166258658612907e-01,3.047886490821838379e-01,7.352546511779773919e-01,-1.225457787513732910e+00
9.178608233392122617e-01,4.121323823928833008e-01,8.299593925476074219e-01,9.729089067482827868e-01,1.067702844738960266e-01,5.973977624020943011e-01,-1.198749914765357971e-01
6.994622210496534986e-01,3.784293234348297119e-01,8.104032278060913086e-01,6.540289942647493637e-01,1.979327350854873657e-01,7.455350072921524962e-01,-6.228320598602294922e-01
8.240854458514347280e-01,3.968053758144378662e-01,8.216615319252014160e-01,7.314863573698240362e-01,1.591503918170928955e-01,6.911761511268610381e-01,-3.559718430042266846e-01
5.778741323793830098e-01,1.485625654458999634e-01,3.957336843013763428e-01,6.102382199378109107e-01,3.058142066001892090e-01,5.331532751704680662e-01,-6.653259396553039551e-01
6.828441238543012659e-01,3.712740540504455566e-01,8.055651783943176270e-01,6.644791331921366950e-01,2.090694755315780640e-01,7.262238473116897630e-01,-5.642644762992858887e-01
7.354604165181921616e-01,3.222512006759643555e-01,7.683275341987609863e-01,5.030843505119755310e-01,2.552808523178100586e-01,7.548226269866977756e-01,-9.022392630577087402e-01
5.889955208454202840e-01,1.597549170255661011e-01,4.573003053665161133e-01,7.507209925599784839e-01,3.053202629089355469e-01,5.861789230407817852e-01,-2.401961535215377808e-01
7.126346419738216476e-01,4.065387248992919922e-01,8.266371488571166992e-01,8.605632023724707480e-01,1.298362314701080322e-01,6.609579237212932501e-01,-2.506635487079620361e-01
8.980550486245748587e-01,2.953219115734100342e-01,7.425519824028015137e-01,5.297781020652494455e-01,2.693697810173034668e-01,6.577742427320194540e-01,-4.515919089317321777e-01
8.466906046773949868e-01,1.481228023767471313e-01,3.729196786880493164e-01,5.556546712850835013e-01,3.044070601463317871e-01,6.351654537014091995e-01,-4.762445390224456787e-01
