evaluation,mae
2.000000000000000000e+00,1.534370393753051731e+00
1.000000000000000000e+01,1.542647510468959871e+00
2.000000000000000000e+01,1.275495226184527153e+00
3.000000000000000000e+01,7.235535997152328092e-01
4.000000000000000000e+01,1.670082336664199807e-01
5.000000000000000000e+01,1.508507066965103227e-01
6.000000000000000000e+01,1.212077544132868501e-01
7.000000000000000000e+01,9.128634333610534390e-02
8.000000000000000000e+01,7.610307037830352228e-02
9.000000000000000000e+01,6.980471074581146018e-02
1.000000000000000000e+02,6.909954190254211093e-02
