dynamic,controllable,controllable,dynamic,controllable,dynamic,output
2.580005847327979662e-01,1.492351591587066650e-01,4.633586704730987549e-01,4.824977131055510626e-01,3.100512027740478516e-01,6.131632626788020568e-01,-2.186306476593017578e+00
2.827614224059410986e-01,2.514461874961853027e-01,6.132783889770507812e-01,8.891972550078631743e-01,3.067126274108886719e-01,5.420495610790294627e-01,-1.085065305233001709e-01
2.726024570589020146e-01,1.519966274499893188e-01,4.742839932441711426e-01,5.851275442986216824e-01,3.102966248989105225e-01,6.350401775397068738e-01,-1.349073648452758789e+00
2.414959514877136060e-01,8.494138121604919434e-01,5.574218630790710449e-01,8.731009397028948182e-01,3.266872763633728027e-01,3.904613096805429340e-01,-1.606031805276870728e-01
1.547899191734840862e-01,1.488308906555175781e-01,4.751108884811401367e-01,3.993456455024816942e-01,3.120522797107696533e-01,5.490985336459195398e-01,-2.607630252838134766e+00
1.335769712970871492e-01,1.821168363094329834e-01,5.504791736602783203e-01,8.598964814131577761e-01,3.279075026512145996e-01,5.228969441873470014e-01,-1.433273553848266602e-01
2.134494254168922411e-01,1.561263650655746460e-01,4.949692785739898682e-01,6.593983057995673747e-01,3.158212602138519287e-01,4.492493715719664826e-01,-6.156845092773437500e-01
1.192746551103565089e-01,1.494264751672744751e-01,4.814076423645019531e-01,4.950463591287438403e-01,3.132185339927673340e-01,4.810660779364326900e-01,-1.626557826995849609e+00
1.110340153851297057e-01,1.538920849561691284e-01,4.961180090904235840e-01,6.121536912708407385e-01,3.165334463119506836e-01,3.977756431460447439e-01,-6.750464439392089844e-01
4.091634385367017290e-01,1.912161558866500854e-01,5.325114727020263672e-01,8.465744933641760062e-01,3.140962421894073486e-01,5.060963018731301499e-01,-1.222878545522689819e-01
4.148461034965185146e-01,1.504795402288436890e-01,4.422150850296020508e-01,3.371408985035998507e-01,3.087310492992401123e-01,4.069783067587876557e-01,-1.662214517593383789e+00
4.192815995694655629e-02,1.502972543239593506e-01,4.779307544231414795e-01,5.107791440839326569e-01,3.117028176784515381e-01,6.047233720086163666e-01,-1.771485447883605957e+00
7.318587017560990171e-02,1.500889658927917480e-01,4.818012118339538574e-01,2.849504394809224683e-01,3.125485181808471680e-01,6.355749054957009481e-01,-3.105119705200195312e+00
3.051482161164493362e-02,1.487575322389602661e-01,4.774586856365203857e-01,3.787002663522529566e-01,3.124595582485198975e-01,5.318144460128518825e-01,-2.375258684158325195e+00
3.997400575709673665e-01,1.480057835578918457e-01,4.370938241481781006e-01,3.871722707312989509e-01,3.082605600357055664e-01,4.991885339083955708e-01,-2.127569437026977539e+00
3.256370182059238894e-01,1.483497172594070435e-01,4.488227367401123047e-01,4.234980526978707194e-01,3.087563812732696533e-01,6.248023550924286518e-01,-2.567187070846557617e+00
2.482772470152554978e-01,1.635151505470275879e-01,5.161302685737609863e-01,7.340569023347877087e-01,3.144063055515289307e-01,5.948525471789675167e-01,-4.725424945354461670e-01
1.775905575766849598e-01,1.568574309349060059e-01,5.037718415260314941e-01,6.965985828928394907e-01,3.181025981903076172e-01,4.513585023956664388e-01,-4.757107496261596680e-01
2.255678253573374648e-01,1.506508886814117432e-01,4.791784882545471191e-01,5.744369733051252203e-01,3.125491142272949219e-01,5.113471067092985045e-01,-1.232640266418457031e+00
6.251698298151172999e-03,1.493638753890991211e-01,4.738900065422058105e-01,4.672873669027205468e-01,3.114805817604064941e-01,5.836759053569235967e-01,-1.958684563636779785e+00
3.944408060035860530e-01,8.198998570442199707e-01,5.171055197715759277e-01,7.136728061966709502e-01,3.092417418956756592e-01,4.245691203599371022e-01,-3.799991607666015625e-01
1.205704466374803510e-02,1.500507444143295288e-01,4.729941487312316895e-01,4.518472138430376650e-01,3.109648525714874268e-01,6.299549548748312189e-01,-2.161508083343505859e+00
4.592868172006969035e-02,1.609349101781845093e-01,5.269950032234191895e-01,8.023126104058037056e-01,3.257667422294616699e-01,4.740066544197247822e-01,-1.974419802427291870e-01
2.553846914383153255e-01,1.510918587446212769e-01,4.815065860748291016e-01,3.068038857855757695e-01,3.134712874889373779e-01,3.795461517886153935e-01,-1.771050691604614258e+00
6.356798162085901260e-02,1.490994095802307129e-01,4.814938902854919434e-01,4.775538345966927611e-01,3.132728934288024902e-01,4.709828007179973630e-01,-1.612437248229980469e+00
3.208898930149056694e-01,1.482665091753005981e-01,4.624508917331695557e-01,2.698396255786877918e-01,3.103636503219604492e-01,5.766424978629000053e-01,-2.993537664413452148e+00
1.269471720003096105e-01,1.495894491672515869e-01,4.903943836688995361e-01,2.980608469775008484e-01,3.152565062046051025e-01,4.143327901433168092e-01,-2.041827678680419922e+00
2.934862924664962125e-01,1.494868099689483643e-01,4.635322093963623047e-01,5.250307909122003958e-01,3.104853034019470215e-01,5.248202825381469427e-01,-1.582507014274597168e+00
1.833801785706768162e-01,1.790108382701873779e-01,5.224770307540893555e-01,7.961627946423229796e-01,3.267565965652465820e-01,3.993583021469784833e-01,-1.782101094722747803e-01
3.697390365755766073e-01,1.577011793851852417e-01,4.743000566959381104e-01,6.840301967879589551e-01,3.114300966262817383e-01,4.857687941896424166e-01,-5.111256837844848633e-01
8.263280759556980437e-02,1.890319287776947021e-01,5.584550499916076660e-01,8.260809146341144826e-01,3.202126026153564453e-01,5.703240246832970151e-01,-2.053054571151733398e-01
9.655765510603225854e-02,1.498837023973464966e-01,4.823676645755767822e-01,5.418189189391460214e-01,3.129290342330932617e-01,5.440284281617131512e-01,-1.500010490417480469e+00
3.420003632277869854e-01,8.106132745742797852e-01,5.094271898269653320e-01,6.201029173591182664e-01,3.100139498710632324e-01,3.875016970109390613e-01,-6.321852207183837891e-01
2.077393956764354566e-01,1.496290266513824463e-01,4.899858236312866211e-01,2.482954209989813865e-01,3.151374161243438721e-01,4.342180313170884154e-01,-2.240144729614257812e+00
2.776276731482721916e-01,1.522734016180038452e-01,4.697970151901245117e-01,4.977758666423587885e-01,3.115370869636535645e-01,4.331460958411656459e-01,-1.387865543365478516e+00
1.145963961099487338e-01,1.718966513872146606e-01,5.375526547431945801e-01,7.909576756768423866e-01,3.202359676361083984e-01,5.666300124354128886e-01,-2.831279933452606201e-01
4.656610131871472338e-03,1.512749195098876953e-01,4.978676736354827881e-01,6.541322404032010596e-01,3.166058957576751709e-01,4.409094853506284606e-01,-5.353773832321166992e-01
3.535693094016572058e-01,1.496016383171081543e-01,4.542074203491210938e-01,5.682676880925985330e-01,3.090277910232543945e-01,5.877623899645543215e-01,-1.342881441116333008e+00
2.309588382620106004e-02,1.492236256599426270e-01,4.910809993743896484e-01,2.815866102948034189e-01,3.154044747352600098e-01,4.159766252458827474e-01,-1.865002632141113281e+00
2.337600252532723855e-01,1.543685197830200195e-01,4.846393465995788574e-01,5.989165013767805412e-01,3.107647895812988281e-01,6.576353566807808804e-01,-1.269860267639160156e+00
1.710506572397356151e-01,1.648123413324356079e-01,5.173578858375549316e-01,6.877848542918180152e-01,3.129400312900543213e-01,6.477046722584254290e-01,-7.060118317604064941e-01
3.356391119228594455e-01,1.482733637094497681e-01,4.497604668140411377e-01,4.601830864790013020e-01,3.090995550155639648e-01,5.547717423508187196e-01,-2.103780269622802734e+00
3.747353456350027701e-01,1.724033057689666748e-01,5.007083415985107422e-01,7.813022804036938718e-01,3.147099614143371582e-01,4.770944578488535148e-01,-2.222093939781188965e-01
6.818163431575326172e-02,1.518005281686782837e-01,4.971264600753784180e-01,6.466025010052488531e-01,3.158762156963348389e-01,4.998895413635043861e-01,-7.268859744071960449e-01
3.170326641394054512e-01,1.587871611118316650e-01,4.679055511951446533e-01,5.426518684419918692e-01,3.112919628620147705e-01,4.031632435464826969e-01,-9.864953160285949707e-01
2.004224634317123763e-02,1.486855000257492065e-01,4.799913167953491211e-01,4.080894615637959966e-01,3.130709230899810791e-01,4.615740177816304302e-01,-1.838219285011291504e+00
9.029351737458182758e-02,2.056950330734252930e-01,5.746250152587890625e-01,8.664587603713437280e-01,3.215770125389099121e-01,5.533166031760159420e-01,-1.405317187309265137e-01
2.025671110670134445e-01,1.487758159637451172e-01,4.715994298458099365e-01,4.281405594629328348e-01,3.115774989128112793e-01,5.375868050016061606e-01,-2.394189357757568359e+00
1.640201585786187910e-01,1.512693017721176147e-01,4.801412224769592285e-01,5.512524139260717160e-01,3.116356730461120605e-01,6.215492176084234099e-01,-1.627604722976684570e+00
