evaluation,mae
2.000000000000000000e+00,3.266633513569832115e-01
1.000000000000000000e+01,3.128997983038425690e-01
2.000000000000000000e+01,3.115424226224422499e-01
3.000000000000000000e+01,2.731834717094898113e-01
4.000000000000000000e+01,2.677690049757560087e-01
5.000000000000000000e+01,2.715631441461543449e-01
6.000000000000000000e+01,2.245221426089604733e-01
7.000000000000000000e+01,1.755428115402658806e-01
8.000000000000000000e+01,6.225204760829607803e-02
9.000000000000000000e+01,7.859228839476903317e-02
1.000000000000000000e+02,7.779556597272554996e-02
