evaluation,mae
2.000000000000000000e+00,1.675759811997413529e+00
1.000000000000000000e+01,1.035069641272226892e+00
2.000000000000000000e+01,7.119938103357951187e-01
3.000000000000000000e+01,8.423473024368286488e-01
4.000000000000000000e+01,4.166835029919942479e-01
5.000000000000000000e+01,4.291538667678833074e-01
6.000000000000000000e+01,3.258547361691792599e-01
7.000000000000000000e+01,3.473304947217305538e-01
8.000000000000000000e+01,3.328575865427653158e-01
9.000000000000000000e+01,2.508490999539693123e-01
1.000000000000000000e+02,2.101697985331217322e-01
