dynamic,controllable,controllable,dynamic,controllable,dynamic,output
2.701687802069810962e-01,6.076938178623428888e-01,2.162802412202167179e-01,9.307693658912807866e-02,3.951358316974138418e-01,1.066177090665156868e-01,1.895320582260894005e-01
2.657987773418426514e-01,6.021835207939147949e-01,6.769788861274719238e-01,1.489344090223312378e-01,6.844594478607177734e-01,5.906999856233596802e-02,2.332175821065902710e-01
2.158434092998504639e-01,6.809451431035995483e-02,9.489158987998962402e-01,8.725248277187347412e-02,9.860015511512756348e-01,1.056523993611335754e-02,5.046455655246973038e-03
2.832808494567871094e-01,5.458669662475585938e-01,1.000000000000000000e+00,1.078042462468147278e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.041373163461685181e-01
2.381478995084762573e-01,5.893814563751220703e-01,1.000000000000000000e+00,6.438230723142623901e-02,1.000000000000000000e+00,4.561577737331390381e-02,7.034842669963836670e-02
1.759895384311676025e-01,5.557233095169067383e-01,4.925437569618225098e-01,1.054232418537139893e-01,6.772438883781433105e-01,5.462120473384857178e-02,1.205412149429321289e-01
1.756223291158676147e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.099683418869972229e-01,4.807814359664916992e-01,1.610062643885612488e-02,1.350695788860321045e-01
9.002412855625152588e-02,5.918669104576110840e-01,6.177791953086853027e-01,1.738560944795608521e-01,6.896417737007141113e-01,0.000000000000000000e+00,8.981028199195861816e-02
1.147139444947242737e-01,4.423727467656135559e-02,1.007817462086677551e-01,7.890525460243225098e-02,2.458963990211486816e-01,0.000000000000000000e+00,4.521907120943069458e-02
1.528590470552444458e-01,9.983178377151489258e-01,4.601003527641296387e-01,0.000000000000000000e+00,4.582838341593742371e-02,9.309455752372741699e-03,3.903111442923545837e-02
8.803147822618484497e-02,9.862295389175415039e-01,8.532233834266662598e-01,0.000000000000000000e+00,2.901708707213401794e-02,0.000000000000000000e+00,2.049141004681587219e-02
4.332501068711280823e-02,6.962535902857780457e-03,1.533794552087783813e-01,0.000000000000000000e+00,1.436158716678619385e-01,0.000000000000000000e+00,2.068943902850151062e-02
2.108458429574966431e-03,9.915550947189331055e-01,2.220213972032070160e-02,8.247495442628860474e-02,1.520101130008697510e-01,0.000000000000000000e+00,1.780428364872932434e-02
0.000000000000000000e+00,9.407988786697387695e-01,1.195908989757299423e-02,1.920583657920360565e-02,9.998929500579833984e-01,2.999801188707351685e-02,7.926489226520061493e-03
6.991662085056304932e-02,1.422874331474304199e-01,9.841904044151306152e-01,3.879534453153610229e-02,2.487304247915744781e-02,2.775097079575061798e-02,9.212628006935119629e-03
5.558197200298309326e-02,7.712944410741329193e-03,6.391965746879577637e-01,0.000000000000000000e+00,9.709022045135498047e-01,0.000000000000000000e+00,4.704248905181884766e-02
2.666115015745162964e-02,9.767339825630187988e-01,8.612464880570769310e-04,5.381122976541519165e-02,9.412828087806701660e-02,3.123331442475318909e-02,1.892172545194625854e-02
8.645600080490112305e-02,9.602428972721099854e-02,9.921002388000488281e-01,8.597116917371749878e-03,9.743782877922058105e-01,0.000000000000000000e+00,2.483870368450880051e-03
2.711894363164901733e-02,8.321503177285194397e-03,1.454972475767135620e-01,7.786677032709121704e-02,1.987862214446067810e-02,4.862220957875251770e-02,1.929299719631671906e-02
1.263053119182586670e-01,9.940102100372314453e-01,3.674418926239013672e-01,4.620038717985153198e-02,9.924346208572387695e-01,9.426300227642059326e-02,5.122645571827888489e-02
1.888274252414703369e-01,2.008169656619429588e-03,3.855498507618904114e-03,0.000000000000000000e+00,2.726081609725952148e-01,1.282662004232406616e-01,9.704738855361938477e-02
1.040403023362159729e-01,9.818519353866577148e-01,3.080365359783172607e-01,0.000000000000000000e+00,8.762065321207046509e-03,1.631466299295425415e-01,2.536985091865062714e-02
