evaluation,mae
2.000000000000000000e+00,1.244859516620635986e+00
1.000000000000000000e+01,7.653710072239240381e-01
2.000000000000000000e+01,6.296042288343112192e-01
3.000000000000000000e+01,5.150410820047061078e-01
4.000000000000000000e+01,4.924644226829210658e-01
5.000000000000000000e+01,4.481159511208534507e-01
6.000000000000000000e+01,3.358852707842985841e-01
7.000000000000000000e+01,2.852515060454606788e-01
8.000000000000000000e+01,2.444784969339768022e-01
9.000000000000000000e+01,1.908142262076338025e-01
1.000000000000000000e+02,1.788958571354548055e-01
