evaluation,mae
2.000000000000000000e+00,7.044975373148918418e-01
1.000000000000000000e+01,6.341434446473915854e-01
2.000000000000000000e+01,6.321127239863078007e-01
3.000000000000000000e+01,5.605266074479247074e-01
4.000000000000000000e+01,4.395196250003451932e-01
5.000000000000000000e+01,5.103686555723349061e-01
6.000000000000000000e+01,4.740221933027108370e-01
7.000000000000000000e+01,4.182288019979993332e-01
8.000000000000000000e+01,4.304613344743847825e-01
9.000000000000000000e+01,4.168044188804924666e-01
1.000000000000000000e+02,4.182562372181564680e-01
