evaluation,mae
2.000000000000000000e+00,1.000636576414108303e+00
1.000000000000000000e+01,1.162704828381538436e+00
2.000000000000000000e+01,8.296084702014923096e-01
3.000000000000000000e+01,5.685737458864847937e-01
4.000000000000000000e+01,2.926897307236989154e-01
5.000000000000000000e+01,2.932764565944671609e-01
6.000000000000000000e+01,2.918366253376006858e-01
7.000000000000000000e+01,2.783007609844208030e-01
8.000000000000000000e+01,2.812745098272959599e-01
9.000000000000000000e+01,2.454696706930796224e-01
1.000000000000000000e+02,2.288518901666005412e-01
