dynamic,controllable,controllable,dynamic,controllable,dynamic,output
2.849524159997700590e-01,1.096292118329339482e-01,6.569770151391215451e-01,3.064395167552386168e-01,8.628667164584769012e-02,6.386892538713726530e-01,1.348466514912152414e+00
3.614531159400939941e-01,9.147656559944152832e-01,2.197819054126739502e-01,2.152263522148132324e-01,9.655421972274780273e-01,6.351540684700012207e-01,1.871776394546031952e-02
3.894236683845520020e-01,1.096291840076446533e-01,6.569769978523254395e-01,1.510028541088104248e-01,8.628665655851364136e-02,6.360531449317932129e-01,1.066981792449951172e+00
3.971566855907440186e-01,1.710617989301681519e-01,7.405079007148742676e-01,1.900032013654708862e-01,1.288384944200515747e-01,6.367155313491821289e-01,1.338916420936584473e+00
3.438206315040588379e-01,1.866958439350128174e-01,8.069038391113281250e-01,1.947824358940124512e-01,1.305651217699050903e-01,6.844368577003479004e-01,1.359723210334777832e+00
3.284323811531066895e-01,5.658356547355651855e-01,1.000000000000000000e+00,2.075901627540588379e-01,2.309555709362030029e-01,7.166208028793334961e-01,8.174908161163330078e-01
3.264098763465881348e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.098621189594268799e-01,1.288606673479080200e-01,6.980283856391906738e-01,5.572409927845001221e-02
3.203782737255096436e-01,2.831633687019348145e-01,0.000000000000000000e+00,1.838458180427551270e-01,1.000000000000000000e+00,7.176877260208129883e-01,3.166093723848462105e-03
2.263003736734390259e-01,8.648534864187240601e-02,1.000000000000000000e+00,1.557965129613876343e-01,2.734535634517669678e-01,7.027179598808288574e-01,1.258350014686584473e+00
2.238975912332534790e-01,2.536785006523132324e-01,0.000000000000000000e+00,1.310195773839950562e-01,2.615481019020080566e-01,6.714625954627990723e-01,1.764985442161560059e+00
2.320384979248046875e-01,2.800350189208984375e-01,0.000000000000000000e+00,1.422370970249176025e-01,3.469386696815490723e-01,6.496561765670776367e-01,1.786078214645385742e+00
3.171993196010589600e-01,3.188975453376770020e-01,0.000000000000000000e+00,8.749122172594070435e-02,3.061994910240173340e-01,6.946750879287719727e-01,1.422909379005432129e+00
3.608136475086212158e-01,3.737141489982604980e-01,0.000000000000000000e+00,1.498320698738098145e-01,0.000000000000000000e+00,6.878011822700500488e-01,3.281386494636535645e-01
2.849963903427124023e-01,2.291419804096221924e-01,0.000000000000000000e+00,2.152559608221054077e-01,3.296584486961364746e-01,6.854068636894226074e-01,2.201564073562622070e+00
2.844460606575012207e-01,1.817208677530288696e-01,0.000000000000000000e+00,2.848579883575439453e-01,3.114897310733795166e-01,6.546009778976440430e-01,2.398210287094116211e+00
2.981501221656799316e-01,1.078376770019531250e-01,0.000000000000000000e+00,2.681252956390380859e-01,3.702017068862915039e-01,6.846406459808349609e-01,2.207041978836059570e+00
2.403755784034729004e-01,2.126611918210983276e-01,0.000000000000000000e+00,3.402801752090454102e-01,3.256331682205200195e-01,6.942603588104248047e-01,2.296045064926147461e+00
2.986987829208374023e-01,6.817853078246116638e-03,0.000000000000000000e+00,2.992151379585266113e-01,2.779758870601654053e-01,6.485443711280822754e-01,2.211724996566772461e+00
2.195472121238708496e-01,1.886410564184188843e-01,0.000000000000000000e+00,3.731519579887390137e-01,2.453730851411819458e-01,6.941757798194885254e-01,2.101230382919311523e+00
1.552941203117370605e-01,1.557399481534957886e-01,2.683616876602172852e-01,3.259344398975372314e-01,3.037223815917968750e-01,6.480643153190612793e-01,2.964589834213256836e+00
2.423281520605087280e-01,1.319292932748794556e-01,4.327851235866546631e-01,3.892473578453063965e-01,3.427934348583221436e-01,6.412470340728759766e-01,2.874376535415649414e+00
1.424680054187774658e-01,1.548136472702026367e-01,3.592557907104492188e-01,3.149345815181732178e-01,3.265477716922760010e-01,6.755110025405883789e-01,3.107382059097290039e+00
1.932918131351470947e-01,2.924755774438381195e-02,4.266933500766754150e-01,2.981049716472625732e-01,3.409920930862426758e-01,6.305014491081237793e-01,3.067683696746826172e+00
1.326048672199249268e-01,1.976593434810638428e-01,4.075455069541931152e-01,3.016130328178405762e-01,3.445668518543243408e-01,6.266992092132568359e-01,3.092351913452148438e+00
3.669896349310874939e-02,9.496072679758071899e-02,4.037947058677673340e-01,2.737310826778411865e-01,3.241458535194396973e-01,6.232485771179199219e-01,2.880461215972900391e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.608958601951599121e-01,2.115967422723770142e-01,5.273999571800231934e-01,6.717494130134582520e-01,1.438075900077819824e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.665482759475708008e-01,1.569363474845886230e-01,3.166646659374237061e-01,7.204503417015075684e-01,1.725566089153289795e-01
2.464129216969013214e-02,4.193376898765563965e-01,9.731762409210205078e-01,1.216663867235183716e-01,9.877902865409851074e-01,7.505287528038024902e-01,2.990039065480232239e-02
1.390539202839136124e-02,1.496085897088050842e-02,3.843138515949249268e-01,1.148750036954879761e-01,2.446535527706146240e-01,7.262653708457946777e-01,1.876636385917663574e+00
0.000000000000000000e+00,3.190611004829406738e-01,3.800659179687500000e-01,1.982551962137222290e-01,2.325736135244369507e-01,7.398046255111694336e-01,2.042059898376464844e+00
0.000000000000000000e+00,8.240160942077636719e-01,9.781941771507263184e-01,1.843010634183883667e-01,6.552530527114868164e-01,7.232478260993957520e-01,4.113014414906501770e-02
2.515969052910804749e-02,3.789006173610687256e-01,4.288514330983161926e-02,9.639794379472732544e-02,6.686691641807556152e-01,7.261589169502258301e-01,1.374164372682571411e-01
6.387423258274793625e-03,2.635439932346343994e-01,5.874797701835632324e-01,4.905870929360389709e-02,3.833148181438446045e-01,6.925861239433288574e-01,1.705977082252502441e+00
0.000000000000000000e+00,3.874999657273292542e-02,9.464667439460754395e-01,0.000000000000000000e+00,6.007829904556274414e-01,7.386539578437805176e-01,1.843493431806564331e-01
6.340175122022628784e-02,9.738459587097167969e-01,1.481142938137054443e-01,2.836920879781246185e-02,2.126783132553100586e-02,6.931900978088378906e-01,3.231896460056304932e-02
5.561996996402740479e-02,3.527361154556274414e-01,8.886712789535522461e-01,0.000000000000000000e+00,1.009939238429069519e-02,6.450527310371398926e-01,3.578942418098449707e-01
8.350529521703720093e-02,7.376419752836227417e-02,1.889391541481018066e-01,2.776352688670158386e-02,4.304114878177642822e-01,6.380515098571777344e-01,1.084926605224609375e+00
1.590864360332489014e-01,9.240880608558654785e-02,5.411480069160461426e-01,1.210697442293167114e-01,3.444803953170776367e-01,6.871046423912048340e-01,2.609895467758178711e+00
6.629142165184020996e-02,9.889218807220458984e-01,2.805360034108161926e-02,8.022618293762207031e-02,6.116741299629211426e-01,7.135589122772216797e-01,2.539213560521602631e-02
0.000000000000000000e+00,9.437578320503234863e-01,2.249471470713615417e-02,7.439561933279037476e-02,9.855712652206420898e-01,7.467808127403259277e-01,9.049551445059478283e-04
9.929085522890090942e-02,9.468433260917663574e-01,9.281192421913146973e-01,3.695407137274742126e-02,3.832886815071105957e-01,7.477452158927917480e-01,9.901715815067291260e-02
2.335685305297374725e-02,1.317246351391077042e-04,5.005433559417724609e-01,5.719251185655593872e-02,9.985134005546569824e-01,7.713046669960021973e-01,5.604000687599182129e-01
