evaluation,mae
2.000000000000000000e+00,9.283792521059512914e-01
1.000000000000000000e+01,7.717456318934758919e-01
2.000000000000000000e+01,4.040155677000681345e-01
3.000000000000000000e+01,3.222784364223480469e-01
4.000000000000000000e+01,3.219785447915395338e-01
5.000000000000000000e+01,2.988850088914235537e-01
6.000000000000000000e+01,2.984797283013661540e-01
7.000000000000000000e+01,2.098251581192016602e-01
8.000000000000000000e+01,2.069530856609344549e-01
9.000000000000000000e+01,2.040384833017984956e-01
1.000000000000000000e+02,1.970702250798543331e-01
