evaluation,mae
2.000000000000000000e+00,1.904402270317077539e+00
1.000000000000000000e+01,1.651184116999308227e+00
2.000000000000000000e+01,6.848672676086425826e-01
3.000000000000000000e+01,3.812681007385254062e-01
4.000000000000000000e+01,1.542139482498169067e-01
5.000000000000000000e+01,1.057797781626383521e-01
6.000000000000000000e+01,6.005325635274251506e-02
7.000000000000000000e+01,3.142090320587158370e-02
8.000000000000000000e+01,2.884840647379557227e-02
9.000000000000000000e+01,2.606311480204264244e-02
1.000000000000000000e+02,2.219042619069417147e-02
