dynamic,controllable,controllable,dynamic,controllable,dynamic,output
5.841398906020649484e-01,1.468040645122528076e-01,3.959048390388488770e-01,2.432426627998195146e-01,3.060805499553680420e-01,4.379464700425300672e-01,-1.382128596305847168e+00
4.350667257871649873e-01,1.477124392986297607e-01,4.232253730297088623e-01,4.819280784292530040e-01,3.069959282875061035e-01,6.188704935803818197e-01,-1.870126247406005859e+00
8.190357940810497617e-01,1.456404626369476318e-01,3.582376539707183838e-01,4.161522137894486661e-01,3.047636449337005615e-01,5.101456938406833119e-01,-7.571411728858947754e-01
3.981521596801186891e-01,1.505511701107025146e-01,5.018451213836669922e-01,3.732329595620509366e-02,3.182406425476074219e-01,4.330223838411240700e-01,-1.167007088661193848e+00
7.399347128026076970e-01,1.464460045099258423e-01,3.673049509525299072e-01,3.577298648086072452e-01,3.047511577606201172e-01,6.605258572791097293e-01,-1.336394786834716797e+00
7.120672201705960935e-01,1.474786996841430664e-01,3.942724466323852539e-01,2.272984580228887622e-02,3.054260611534118652e-01,6.091412783840590706e-01,-7.431771755218505859e-01
7.490212799557758316e-01,3.078014552593231201e-01,7.547585964202880859e-01,4.586093953132256984e-01,2.634684741497039795e-01,7.581395139285989071e-01,-9.833795428276062012e-01
7.245507333244078918e-01,1.472059190273284912e-01,3.801640868186950684e-01,1.128272714325416065e-01,3.049485087394714355e-01,6.630269273295994470e-01,-1.085029363632202148e+00
5.536645520003355969e-01,1.495896130800247192e-01,4.222326874732971191e-01,1.421190427064293882e-01,3.061097264289855957e-01,7.271858701994726726e-01,-1.788330912590026855e+00
6.153104658782209135e-01,1.462994813919067383e-01,3.787006139755249023e-01,4.089239196027626422e-01,3.052265942096710205e-01,6.246084206471042011e-01,-1.678099274635314941e+00
5.112242658880348234e-01,1.469380110502243042e-01,4.123651087284088135e-01,2.367411420152122914e-01,3.065311312675476074e-01,6.292708367741077780e-01,-2.374244213104248047e+00
8.920396803518653162e-01,1.461591869592666626e-01,3.631733953952789307e-01,4.320253026949535946e-02,3.047042191028594971e-01,5.407262885211270298e-01,-3.993309140205383301e-01
6.308673359026260030e-01,1.471792757511138916e-01,3.782378435134887695e-01,3.466483491322553956e-01,3.054327666759490967e-01,4.312136577544439242e-01,-1.186272501945495605e+00
9.069473607503309998e-01,3.290519416332244873e-01,7.748652696609497070e-01,8.395682062256774880e-02,2.507779598236083984e-01,6.978430272094849895e-01,-5.563378930091857910e-01
8.561942330177859661e-01,1.492611914873123169e-01,3.840026259422302246e-01,1.086739138703965608e-02,3.044131994247436523e-01,6.423331965263394672e-01,-4.379835724830627441e-01
9.118390207205248066e-01,3.560032546520233154e-01,7.960362434387207031e-01,4.302498429834832328e-01,2.277598828077316284e-01,7.519464293040484248e-01,-7.383091449737548828e-01
6.754676310537848227e-01,1.460392624139785767e-01,3.819389939308166504e-01,1.525161728296864638e-01,3.055545687675476074e-01,4.217899160627996413e-01,-8.814934492111206055e-01
9.901568710814606655e-01,1.468872278928756714e-01,3.637031614780426025e-01,2.774680004234306163e-01,3.044916987419128418e-01,6.120802992814680099e-01,-5.303309559822082520e-01
8.250633946021628251e-01,1.489776372909545898e-01,3.787116110324859619e-01,2.609021658969034596e-01,3.043164014816284180e-01,7.399233280360516529e-01,-1.006783008575439453e+00
7.837822689414543076e-01,1.455560922622680664e-01,3.603993356227874756e-01,2.925283921184360647e-01,3.048358559608459473e-01,5.191601377895669334e-01,-1.028114557266235352e+00
9.584551071201494743e-01,1.457720696926116943e-01,3.570215404033660889e-01,3.870867989343120263e-01,3.046404421329498291e-01,5.296447254196886556e-01,-4.890213012695312500e-01
