evaluation,mae
2.000000000000000000e+00,8.998154055078824154e-01
1.000000000000000000e+01,5.270979560414950083e-01
2.000000000000000000e+01,4.781224477291107222e-01
3.000000000000000000e+01,5.216143317023913539e-01
4.000000000000000000e+01,5.025332731008529397e-01
5.000000000000000000e+01,4.699444695313771403e-01
6.000000000000000000e+01,5.461918274561564646e-01
7.000000000000000000e+01,5.169185904661813824e-01
8.000000000000000000e+01,4.862159009774525975e-01
9.000000000000000000e+01,4.706922914584477646e-01
1.000000000000000000e+02,3.377879267930984364e-01
