evaluation,mae
2.000000000000000000e+00,3.676787782708803576e-01
1.000000000000000000e+01,4.473284013321002228e-01
2.000000000000000000e+01,4.369804876794417536e-01
3.000000000000000000e+01,2.408598195264736730e-01
4.000000000000000000e+01,1.805790216972430473e-01
5.000000000000000000e+01,1.729643515497445994e-01
6.000000000000000000e+01,1.766408086816469714e-01
7.000000000000000000e+01,1.736406335234642051e-01
8.000000000000000000e+01,1.763179820279280330e-01
9.000000000000000000e+01,1.851058917740980858e-01
1.000000000000000000e+02,1.736876764893531822e-01
