dynamic,controllable,controllable,dynamic,controllable,dynamic,output
6.240447593954473460e-01,8.824214935302734375e-01,8.496209383010864258e-01,7.376395228758192424e-01,1.411569714546203613e-01,9.536328442413821715e-02,-1.034157395362854004e+00
2.415279707693231415e-01,8.815711140632629395e-01,7.674380540847778320e-01,6.302399352733316640e-01,1.827536374330520630e-01,9.207796207125149013e-02,-1.898911595344543457e+00
8.056269105504049177e-02,8.607249855995178223e-01,5.549560785293579102e-01,6.638093567069156542e-01,3.085216879844665527e-01,1.892909384913487036e-01,-3.814755082130432129e-01
3.941857723271981473e-01,8.827139139175415039e-01,8.649757504463195801e-01,7.498608929859154060e-01,1.170488446950912476e-01,7.170552167932775500e-03,-2.316196441650390625e+00
6.473294927469938065e-01,1.598834097385406494e-01,3.780828416347503662e-01,5.550430949221152321e-01,3.054153919219970703e-01,3.679540260013907660e-01,-4.455403983592987061e-01
5.099916441278353751e-01,8.819606900215148926e-01,8.206627964973449707e-01,5.356133086735249682e-01,1.682961136102676392e-01,8.038120746792261351e-02,-2.551851749420166016e+00
2.690414530033263252e-01,8.660361170768737793e-01,5.676145553588867188e-01,8.293040875930939304e-01,3.054347336292266846e-01,3.468559572329340535e-01,-3.362072408199310303e-01
9.828475172642942015e-02,8.745955228805541992e-01,5.960526466369628906e-01,6.680633803701023776e-01,2.788431942462921143e-01,1.272658892100306804e-01,-5.420367121696472168e-01
5.522208779012742763e-01,8.781459927558898926e-01,6.712602972984313965e-01,7.764979139926513341e-01,2.484149485826492310e-01,2.869764762486696208e-01,-6.235443353652954102e-01
3.221119947365103653e-01,8.793662786483764648e-01,6.717085838317871094e-01,7.102276598382606387e-01,2.354744821786880493e-01,2.227608108972498335e-01,-1.480573058128356934e+00
2.603335481497029424e-01,8.827381730079650879e-01,8.613571524620056152e-01,9.554730055051587900e-01,1.139475703239440918e-01,1.151896207038748642e-02,-5.200772881507873535e-01
2.095684509955703934e-01,8.807809352874755859e-01,7.085626125335693359e-01,7.199467727572218534e-01,2.066397070884704590e-01,1.397129594610977965e-01,-1.177563428878784180e+00
4.355991102073195620e-01,8.825898766517639160e-01,8.571234941482543945e-01,6.180655033168818147e-01,1.279431730508804321e-01,2.193417455772682725e-02,-3.079351186752319336e+00
5.292248044588746536e-01,8.793246150016784668e-01,7.087266445159912109e-01,5.153813707627109553e-01,2.358964830636978149e-01,1.568621897828192113e-01,-1.964434504508972168e+00
6.829245557604167738e-01,8.773683309555053711e-01,6.731505393981933594e-01,5.063738817174778806e-01,2.546502947807312012e-01,1.246012412621230470e-01,-7.474001646041870117e-01
1.401460682822849024e-01,8.822792768478393555e-01,8.047230243682861328e-01,7.984762299680121522e-01,1.460721939802169800e-01,3.981581329226919347e-02,-5.898383259773254395e-01
3.686163889891100331e-01,8.805377483367919922e-01,7.097916603088378906e-01,7.907283769098920612e-01,2.129371464252471924e-01,2.444324397914277580e-01,-1.084838151931762695e+00
1.345003996588656735e-02,1.515923738479614258e-01,4.911502897739410400e-01,5.309359406732572229e-01,3.154677450656890869e-01,3.238341376618518175e-01,-6.632638573646545410e-01
1.660102471972469962e-01,8.676264286041259766e-01,5.704391598701477051e-01,8.519191075557774884e-01,3.109441995620727539e-01,2.900134599233579191e-01,-2.407598346471786499e-01
3.431654634510500901e-01,1.572497785091400146e-01,4.595756530761718750e-01,5.024965875130148474e-01,3.103227019309997559e-01,4.001448240399946843e-01,-1.141664505004882812e+00
6.509375832854904509e-01,8.609244227409362793e-01,5.248973965644836426e-01,6.750695167085613013e-01,2.911728918552398682e-01,3.138987270223865256e-01,-3.755723834037780762e-01
4.725052963829202701e-01,8.825449347496032715e-01,8.530693650245666504e-01,7.483884834980001344e-01,1.313748955726623535e-01,1.074802724029327722e-01,-2.044730424880981445e+00
3.257224076089376003e-02,1.731132119894027710e-01,5.079003572463989258e-01,6.474080895652134515e-01,3.207239508628845215e-01,2.384136591601770383e-01,-2.166785597801208496e-01
3.616344804311888983e-01,8.819748163223266602e-01,7.984918355941772461e-01,7.707708554917329646e-01,1.652132570743560791e-01,1.831167708378123593e-01,-1.573396325111389160e+00
2.968624421130933166e-01,8.672548532485961914e-01,5.824429988861083984e-01,9.699745492815102788e-01,3.140834569931030273e-01,3.811787107592810586e-01,-1.100794747471809387e-01
4.787147939185355527e-01,8.345900774002075195e-01,4.972850680351257324e-01,6.042429137428944053e-01,3.026232719421386719e-01,3.728935699052676189e-01,-6.791007518768310547e-01
5.668083015687893633e-01,8.808777928352355957e-01,7.715845108032226562e-01,9.939971821537213481e-01,1.834888309240341187e-01,3.020860205577130531e-01,-1.331265419721603394e-01
1.770002205971087372e-01,8.820554018020629883e-01,7.724081873893737793e-01,8.615404775930144421e-01,1.566032171249389648e-01,1.134399826562789287e-01,-5.373889803886413574e-01
6.391683949404378673e-01,8.678964376449584961e-01,6.210402846336364746e-01,8.985179065451253111e-01,2.792211771011352539e-01,3.787813099895248059e-01,-8.975712209939956665e-02
5.379091327528990885e-01,8.825014829635620117e-01,8.487938046455383301e-01,8.798286934613398502e-01,1.340052485466003418e-01,1.721256866226039128e-01,-7.242439985275268555e-01
3.130008754730241871e-01,8.827080726623535156e-01,8.621193170547485352e-01,8.069408838278080420e-01,1.172324120998382568e-01,1.754403714395274400e-02,-1.605369567871093750e+00
5.177936033041149466e-01,8.677406311035156250e-01,5.598382353782653809e-01,5.437730699069841522e-01,2.863529324531555176e-01,2.699104488964104154e-01,-1.247906327247619629e+00
5.279283538331713821e-02,8.740307688713073730e-01,5.876672267913818359e-01,8.719891555208619804e-01,2.931914329528808594e-01,1.616008945091061133e-01,-1.326727569103240967e-01
5.267323384470163905e-01,8.800495266914367676e-01,7.194768190383911133e-01,9.411569217627817618e-01,2.136447727680206299e-01,3.154808911216305245e-01,-2.215697765350341797e-01
2.881495352209259564e-01,8.779823780059814453e-01,6.432278752326965332e-01,6.219152702703278912e-01,2.522497177124023438e-01,1.935628198327092042e-01,-1.789382815361022949e+00
6.023905018268994604e-01,8.827115297317504883e-01,8.667438626289367676e-01,8.325137304657285187e-01,1.175406873226165771e-01,3.143662292056982610e-02,-8.450727462768554688e-01
1.380619373196598776e-01,1.581345945596694946e-01,4.937314987182617188e-01,5.700007350349025614e-01,3.160580098628997803e-01,3.486308784755783874e-01,-7.017048001289367676e-01
1.994325056533013396e-01,8.810333609580993652e-01,7.111898064613342285e-01,7.846726733857924962e-01,1.984332799911499023e-01,1.501015076822363736e-01,-8.456832170486450195e-01
5.790860344388495395e-01,8.822885751724243164e-01,8.403334617614746094e-01,7.330453981831285271e-01,1.498896777629852295e-01,1.320320674861533150e-01,-1.312613129615783691e+00
4.171054631325792905e-01,8.764250278472900391e-01,6.320092678070068359e-01,9.735998030670889314e-01,2.591181099414825439e-01,3.607182083190951238e-01,-1.531605571508407593e-01
3.771440903779905152e-01,8.823094964027404785e-01,8.349856138229370117e-01,5.826952594418527420e-01,1.479019522666931152e-01,6.326792949341883410e-02,-3.133001327514648438e+00
8.970063084938707798e-02,8.817329406738281250e-01,7.238825559616088867e-01,9.277371715643756289e-01,1.677526682615280151e-01,6.782056464832789122e-02,-1.681374162435531616e-01
2.821915071696141641e-01,8.800926208496093750e-01,6.769763827323913574e-01,8.113195657744454170e-01,2.220987975597381592e-01,2.293185175040680923e-01,-8.521361351013183594e-01
4.983517919366492466e-01,8.822342157363891602e-01,8.348048925399780273e-01,6.589613285018661726e-01,1.530903279781341553e-01,1.192513821794585760e-01,-2.343578577041625977e+00
1.719643660099798299e-01,8.761788010597229004e-01,6.123648285865783691e-01,6.089699971504530795e-01,2.678989171981811523e-01,1.436541681337605569e-01,-1.093819022178649902e+00
2.234238165028996637e-01,8.826071023941040039e-01,8.424699902534484863e-01,9.341195894373452990e-01,1.219792813062667847e-01,7.143245421932523098e-02,-4.939945042133331299e-01
6.946971769463160529e-01,8.825830221176147461e-01,8.602749705314636230e-01,7.267867576664364115e-01,1.288427859544754028e-01,1.802460016249202591e-03,-5.963874459266662598e-01
5.628801743167670679e-01,1.615754216909408569e-01,4.013400673866271973e-01,5.967061080294173703e-01,3.062625527381896973e-01,4.067222257949955622e-01,-5.095232725143432617e-01
2.137809114168199576e-01,8.234342932701110840e-01,5.307672619819641113e-01,6.877115973330929499e-01,3.170028328895568848e-01,3.553465956296417705e-01,-4.310067892074584961e-01
6.767877512135590523e-01,8.491244912147521973e-01,4.817079603672027588e-01,5.500985467799315298e-01,2.958702743053436279e-01,2.758226113846025118e-01,-4.455534517765045166e-01
2.552775611872173389e-01,8.687475919723510742e-01,5.692325830459594727e-01,5.916329350369358142e-01,2.918764948844909668e-01,2.416167851201176109e-01,-1.266857028007507324e+00
