dynamic,controllable,controllable,dynamic,controllable,dynamic,output
5.021253306564921193e-02,3.166613765716183027e-01,1.231302334761311679e-01,9.956891770942050135e-01,4.680934303560925214e-01,2.555479625570213909e-01,5.332400548129667683e-03
0.000000000000000000e+00,8.742693066596984863e-01,1.377172470092773438e-01,9.165443778038024902e-01,5.215368270874023438e-01,2.134296298027038574e-01,3.887576237320899963e-02
0.000000000000000000e+00,9.977318048477172852e-01,9.597166180610656738e-01,8.840452432632446289e-01,3.341022506356239319e-02,1.958945691585540771e-01,4.823905974626541138e-02
5.710468813776969910e-02,9.917305111885070801e-01,8.717107176780700684e-01,9.375922083854675293e-01,1.033597439527511597e-01,1.529579758644104004e-01,8.312083780765533447e-02
6.031738221645355225e-02,9.894729852676391602e-01,9.457342028617858887e-01,9.681866168975830078e-01,1.484444271773099899e-02,1.470301747322082520e-01,6.981432437896728516e-02
5.614271759986877441e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.034919992089271545e-01,4.970706254243850708e-02
7.141473144292831421e-02,9.846676588058471680e-01,3.127591907978057861e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.008790507912635803e-01,6.284319609403610229e-02
4.847040772438049316e-02,9.732640981674194336e-01,5.592318177223205566e-01,1.000000000000000000e+00,6.784570217132568359e-02,1.381315886974334717e-01,4.933501034975051880e-02
3.651849925518035889e-02,6.804482936859130859e-01,9.764183163642883301e-01,1.000000000000000000e+00,8.817660808563232422e-01,1.290509104728698730e-01,3.164763376116752625e-02
1.151735708117485046e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.485439658164978027e-01,8.505153776331485856e-18,1.303207725286483765e-01,1.505986303091049194e-01
3.385186567902565002e-02,2.312870929017663002e-03,7.938511371612548828e-01,9.018200039863586426e-01,6.844469308853149414e-01,9.053405374288558960e-02,3.133218036964535713e-03
1.120011806488037109e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.113312959671020508e-01,0.000000000000000000e+00,7.477128505706787109e-02,2.101973444223403931e-01
9.091584384441375732e-02,1.035916432738304138e-02,7.657180428504943848e-01,9.819251298904418945e-01,8.663066625595092773e-01,1.207541748881340027e-01,3.031781641766428947e-03
0.000000000000000000e+00,4.315868020057678223e-03,9.772406816482543945e-01,9.569962620735168457e-01,2.924070060253143311e-01,9.126511961221694946e-02,1.235926640219986439e-03
0.000000000000000000e+00,3.842146694660186768e-02,6.095496565103530884e-02,9.031452536582946777e-01,9.767020940780639648e-01,7.629819214344024658e-02,2.875520149245858192e-04
0.000000000000000000e+00,9.993953704833984375e-01,7.624128460884094238e-01,9.701970219612121582e-01,9.510286450386047363e-01,4.714757576584815979e-02,3.458946198225021362e-02
8.644226193428039551e-02,9.939436912536621094e-01,1.929329335689544678e-02,9.617621898651123047e-01,7.694808244705200195e-01,8.361576497554779053e-02,1.035369560122489929e-01
1.807203590869903564e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.928535223007202148e-02,1.915169358253479004e-01
2.312725782394409180e-01,1.000000000000000000e+00,8.961858153343200684e-01,9.188605546951293945e-01,0.000000000000000000e+00,3.760155290365219116e-03,5.153422355651855469e-01
2.674799561500549316e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.512875080108642578e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.545238614082336426e-01
2.959846258163452148e-01,0.000000000000000000e+00,5.532453597634341377e-18,9.958963990211486816e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.092395193874835968e-04
