dynamic,controllable,controllable,dynamic,controllable,dynamic,output
6.044413010836636735e-01,8.334427679574146763e-01,7.487550930166182450e-01,7.713523087001056266e-01,1.591257079854044854e-01,1.406374566715229424e-02,1.071106051761159250e+00
5.472382903099060059e-01,1.435924917459487915e-01,1.154512166976928711e-01,6.889795660972595215e-01,9.577822685241699219e-01,3.316853940486907959e-02,2.279913611710071564e-02
4.624738991260528564e-01,8.334351778030395508e-01,7.487571239471435547e-01,6.332600712776184082e-01,1.591182500123977661e-01,1.281705964356660843e-02,2.838430881500244141e+00
3.696785867214202881e-01,8.022380471229553223e-01,7.211070060729980469e-01,5.611671805381774902e-01,1.696808189153671265e-01,5.507021769881248474e-02,2.964493513107299805e+00
4.027065932750701904e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.387693285942077637e-01,6.949108093976974487e-02,9.022734314203262329e-02,2.247419394552707672e-02
4.383924901485443115e-01,1.000000000000000000e+00,9.028401374816894531e-01,5.510120987892150879e-01,6.919092684984207153e-02,4.172568023204803467e-02,2.797054052352905273e+00
4.631076455116271973e-01,0.000000000000000000e+00,8.141685724258422852e-01,5.859191417694091797e-01,1.000000000000000000e+00,8.335590362548828125e-02,9.179139509797096252e-03
5.114976167678833008e-01,9.935549497604370117e-01,0.000000000000000000e+00,6.391344666481018066e-01,1.000000000000000000e+00,3.458518162369728088e-02,2.036880970001220703e+00
4.822407364845275879e-01,8.486452102661132812e-01,1.000000000000000000e+00,5.877390503883361816e-01,0.000000000000000000e+00,4.113998264074325562e-02,2.851847648620605469e+00
5.550032258033752441e-01,6.418507695198059082e-01,1.000000000000000000e+00,5.573361515998840332e-01,1.000000000000000000e+00,2.145416103303432465e-02,1.255812644958496094e+00
5.463363528251647949e-01,9.706833958625793457e-01,3.812950551509857178e-01,5.848090648651123047e-01,1.057369634509086609e-02,1.011090259999036789e-02,2.086616039276123047e+00
4.619585573673248291e-01,8.935412764549255371e-01,1.000000000000000000e+00,6.435281038284301758e-01,0.000000000000000000e+00,5.609157681465148926e-02,2.864043712615966797e+00
5.167473554611206055e-01,5.243372321128845215e-01,8.858554363250732422e-01,7.257410883903503418e-01,1.620705425739288330e-02,4.903461411595344543e-02,7.350026965141296387e-01
4.950398802757263184e-01,8.520735502243041992e-01,9.777633547782897949e-01,6.773242354393005371e-01,8.452410697937011719e-01,9.132547676563262939e-02,2.262273788452148438e+00
5.922951102256774902e-01,1.568548497743904591e-03,6.312070786952972412e-02,7.086132168769836426e-01,3.913057148456573486e-01,5.157062783837318420e-02,1.507670804858207703e-02
5.846834778785705566e-01,9.997814297676086426e-01,3.160676658153533936e-01,7.524673342704772949e-01,6.303340196609497070e-01,2.549231797456741333e-02,1.151175260543823242e+00
4.921910762786865234e-01,9.002150297164916992e-01,1.601239889860153198e-01,7.385380268096923828e-01,7.658498734235763550e-02,0.000000000000000000e+00,2.044699907302856445e+00
4.503827393054962158e-01,9.876432418823242188e-01,9.936539530754089355e-01,8.257602453231811523e-01,9.325912594795227051e-01,0.000000000000000000e+00,1.375146865844726562e+00
4.562701880931854248e-01,7.317178249359130859e-01,8.597906827926635742e-01,7.273491024971008301e-01,1.264353245496749878e-01,2.256586775183677673e-02,2.010799169540405273e+00
5.241683125495910645e-01,7.675350904464721680e-01,1.626953482627868652e-01,6.626852154731750488e-01,1.749299466609954834e-01,6.185686215758323669e-02,2.024617671966552734e+00
6.055205464363098145e-01,4.107832610607147217e-01,9.367077611386775970e-03,7.356171011924743652e-01,9.990533590316772461e-01,1.040605679154396057e-01,1.750996410846710205e-01
6.606982350349426270e-01,8.704639077186584473e-01,3.157746791839599609e-02,6.624944806098937988e-01,8.609079718589782715e-01,7.491930574178695679e-02,8.686298131942749023e-01
6.310222744941711426e-01,2.281252443790435791e-01,6.647408604621887207e-01,7.508044838905334473e-01,3.713461011648178101e-02,8.268982172012329102e-02,3.488305956125259399e-02
5.730409622192382812e-01,3.121658461168408394e-03,8.205530643463134766e-01,8.317655920982360840e-01,8.175774812698364258e-01,9.100484102964401245e-02,2.493652049452066422e-03
5.009397864341735840e-01,6.269778013229370117e-01,3.319410234689712524e-02,8.463746309280395508e-01,9.688808321952819824e-01,7.014299184083938599e-02,6.827217936515808105e-01
4.832366406917572021e-01,2.869392037391662598e-01,1.220765039324760437e-01,8.235858082771301270e-01,5.653992667794227600e-02,3.919012844562530518e-02,8.974394202232360840e-02
5.067204833030700684e-01,4.547912180423736572e-01,8.283861279487609863e-01,7.314771413803100586e-01,4.949067831039428711e-01,0.000000000000000000e+00,4.699240624904632568e-01
5.890492200851440430e-01,2.376504242420196533e-01,1.806698143482208252e-01,6.432460546493530273e-01,9.657002687454223633e-01,0.000000000000000000e+00,5.467421561479568481e-02
5.861052870750427246e-01,4.350319802761077881e-01,2.099191844463348389e-01,6.711950302124023438e-01,5.149108767509460449e-01,4.027375578880310059e-02,3.295483887195587158e-01
6.319520473480224609e-01,9.361965954303741455e-02,6.366411447525024414e-01,6.561337709426879883e-01,6.284376978874206543e-01,2.458585426211357117e-02,1.213364023715257645e-02
6.739996075630187988e-01,6.339991092681884766e-01,9.666925072669982910e-01,7.503244280815124512e-01,6.021119654178619385e-02,3.729303553700447083e-02,4.173751771450042725e-01
6.955332159996032715e-01,9.975392818450927734e-01,4.578153491020202637e-01,7.375841736793518066e-01,3.144377842545509338e-02,2.341358363628387451e-02,5.175752639770507812e-01
6.795302629470825195e-01,4.838436841964721680e-03,3.056156635284423828e-01,7.326579689979553223e-01,9.696660041809082031e-01,5.860208719968795776e-02,1.579788979142904282e-03
5.908381342887878418e-01,8.653165102005004883e-01,5.203600525856018066e-01,6.347816586494445801e-01,7.231728434562683105e-01,4.551197960972785950e-02,1.633884072303771973e+00
5.636044144630432129e-01,4.883824884891510010e-01,3.290946185588836670e-01,6.330276727676391602e-01,3.598439991474151611e-01,3.520104661583900452e-02,5.857138633728027344e-01
5.108290314674377441e-01,8.537569046020507812e-01,3.505550697445869446e-02,6.163266301155090332e-01,7.027556002140045166e-02,5.068622902035713196e-02,2.486027717590332031e+00
4.351998269557952881e-01,8.753118515014648438e-01,1.000000000000000000e+00,6.182616949081420898e-01,0.000000000000000000e+00,6.145116686820983887e-02,3.059317350387573242e+00
4.305506050586700439e-01,8.789747953414916992e-01,1.000000000000000000e+00,5.236777067184448242e-01,0.000000000000000000e+00,4.582478106021881104e-02,3.075868129730224609e+00
5.076892375946044922e-01,9.180352687835693359e-01,9.879073500633239746e-01,4.910762310028076172e-01,9.401583075523376465e-01,8.874791860580444336e-02,2.221225976943969727e+00
5.373969674110412598e-01,8.120844364166259766e-01,1.058910191059112549e-01,5.280762910842895508e-01,1.074710488319396973e-02,9.311009198427200317e-02,2.078514575958251953e+00
4.956047236919403076e-01,9.648594260215759277e-01,9.676417112350463867e-01,6.178856492042541504e-01,2.219499461352825165e-02,1.395729631185531616e-01,2.236666202545166016e+00
4.762223362922668457e-01,8.052411079406738281e-01,9.785750508308410645e-01,5.975385904312133789e-01,1.622154265642166138e-01,1.054156199097633362e-01,2.613840103149414062e+00
4.222334027290344238e-01,8.547427058219909668e-01,1.135496869683265686e-01,6.935713887214660645e-01,7.890009135007858276e-02,1.478792130947113037e-01,2.255830764770507812e+00
3.447432816028594971e-01,9.967613816261291504e-01,8.983246684074401855e-01,6.927781701087951660e-01,1.160147190093994141e-01,1.316907852888107300e-01,2.087382078170776367e+00
3.471317589282989502e-01,6.265072226524353027e-01,9.911739826202392578e-01,7.172576189041137695e-01,1.795266754925251007e-02,1.699784100055694580e-01,1.144806981086730957e+00
3.332455158233642578e-01,8.484075069427490234e-01,8.686642646789550781e-01,6.853145956993103027e-01,9.144111275672912598e-01,1.737664490938186646e-01,1.862660646438598633e+00
3.646779954433441162e-01,3.063695728778839111e-01,6.762587428092956543e-01,6.800876855850219727e-01,9.646410346031188965e-01,1.307497322559356689e-01,1.768957972526550293e-01
3.375800549983978271e-01,8.620963692665100098e-01,8.764495253562927246e-01,6.938846707344055176e-01,5.107088014483451843e-03,8.264602720737457275e-02,2.488532304763793945e+00
3.099387884140014648e-01,9.850596785545349121e-01,5.109478160738945007e-02,7.056469321250915527e-01,8.538336753845214844e-01,5.930945649743080139e-02,1.932443737983703613e+00
2.428637444972991943e-01,1.440024119801819324e-03,9.411239624023437500e-01,7.546019554138183594e-01,8.525640368461608887e-01,5.728293210268020630e-02,3.845523810014128685e-03
2.961820960044860840e-01,6.837487220764160156e-01,5.856452509760856628e-02,7.413551211357116699e-01,7.731754779815673828e-01,7.504089176654815674e-02,1.310923933982849121e+00
2.567963600158691406e-01,9.817235469818115234e-01,2.592961788177490234e-01,6.492052078247070312e-01,5.835835821926593781e-03,1.091235578060150146e-01,1.763409733772277832e+00
2.931219935417175293e-01,7.882405072450637817e-02,1.432017832994461060e-01,6.674954295158386230e-01,1.015192195773124695e-01,1.523951292037963867e-01,5.078925937414169312e-02
2.851706743240356445e-01,9.516782164573669434e-01,7.823385000228881836e-01,7.489805817604064941e-01,8.033752441406250000e-02,1.670929491519927979e-01,1.412514209747314453e+00
2.866895496845245361e-01,5.835624337196350098e-01,3.507042825222015381e-01,6.553873419761657715e-01,9.463551640510559082e-01,1.264874190092086792e-01,9.618778824806213379e-01
2.458183169364929199e-01,7.564760446548461914e-01,8.244990110397338867e-01,6.300477981567382812e-01,8.121876418590545654e-02,1.114845797419548035e-01,1.656090617179870605e+00
3.054556548595428467e-01,7.524535059928894043e-02,6.758854985237121582e-01,6.862499117851257324e-01,6.010173559188842773e-01,7.122892886400222778e-02,3.151095658540725708e-02
3.089680969715118408e-01,9.578921794891357422e-01,5.418238639831542969e-01,7.649526596069335938e-01,2.597039937973022461e-01,8.444214612245559692e-02,1.755325198173522949e+00
2.787434160709381104e-01,5.827512219548225403e-02,8.071936368942260742e-01,7.896343469619750977e-01,6.103320121765136719e-01,8.679940551519393921e-02,1.259799022227525711e-02
1.878958791494369507e-01,4.112682342529296875e-01,9.378975033760070801e-01,8.473774194717407227e-01,1.515350937843322754e-01,1.071281060576438904e-01,1.114185526967048645e-01
2.757580280303955078e-01,1.108888089656829834e-01,3.075122237205505371e-01,8.638849258422851562e-01,4.280563443899154663e-02,1.526952981948852539e-01,1.306886505335569382e-02
1.988336741924285889e-01,7.826106250286102295e-02,8.403931260108947754e-01,7.682336568832397461e-01,7.670528441667556763e-02,1.535116732120513916e-01,1.771673932671546936e-02
2.294624894857406616e-01,9.728764891624450684e-01,4.178136587142944336e-01,8.137155175209045410e-01,1.724044829607009888e-01,1.865985840559005737e-01,7.320553064346313477e-01
2.850859463214874268e-01,6.203242540359497070e-01,1.788245290517807007e-01,7.658010721206665039e-01,3.378471732139587402e-01,2.028395384550094604e-01,6.898615956306457520e-01
