evaluation,mae
2.000000000000000000e+00,1.338232670823733095e+00
1.000000000000000000e+01,1.142129405091206307e+00
2.000000000000000000e+01,1.166195331116517409e+00
3.000000000000000000e+01,8.809271969397862723e-01
4.000000000000000000e+01,8.714609946807225782e-01
5.000000000000000000e+01,8.845953013499577855e-01
6.000000000000000000e+01,5.751885754863420575e-01
7.000000000000000000e+01,1.076560671130816077e-01
8.000000000000000000e+01,1.068205361068248760e-01
9.000000000000000000e+01,9.341588760415713011e-02
1.000000000000000000e+02,5.545280401905377382e-02
