dynamic,controllable,controllable,dynamic,controllable,dynamic,output
8.780688101755445008e-01,1.587095111608505249e-01,3.639152944087982178e-01,8.188046926162623196e-01,3.047803342342376709e-01,3.349262839246593404e-01,-2.198620513081550598e-02
7.510767319586748592e-01,1.478976905345916748e-01,3.756248652935028076e-01,5.816496705053220140e-01,3.045942187309265137e-01,6.358725899489998667e-01,-5.703311562538146973e-01
7.702887043944439682e-01,4.086951017379760742e-01,8.266800045967102051e-01,9.456836361438136773e-01,1.293061375617980957e-01,5.427229766196965954e-01,-6.675995886325836182e-02
9.412393268631880083e-01,3.993797302246093750e-01,8.231486082077026367e-01,7.854910416452940414e-01,1.521172821521759033e-01,6.046176538053672500e-01,-1.474198997020721436e-01
8.663563589819910371e-01,1.479000747203826904e-01,3.710319399833679199e-01,4.801521190303029707e-01,3.044083416461944580e-01,6.598051498212427202e-01,-6.299332976341247559e-01
8.611777792035144596e-01,3.315085768699645996e-01,7.770323157310485840e-01,4.672099337762017357e-01,2.490593194961547852e-01,7.304556742029451044e-01,-7.207288146018981934e-01
9.431544375924315604e-01,1.494543105363845825e-01,3.565071523189544678e-01,7.411273165868668134e-01,3.047170937061309814e-01,3.174831297110929373e-01,-3.272891417145729065e-02
8.477501572216715742e-01,4.114672839641571045e-01,8.296232819557189941e-01,8.921423479997596662e-01,1.095094829797744751e-01,6.965234451888167033e-01,-3.249490261077880859e-01
9.116571843599008407e-01,4.094314277172088623e-01,8.285951018333435059e-01,7.167312127911006359e-01,1.178572922945022583e-01,8.069927579675861828e-01,-7.197984457015991211e-01
9.175951213319227806e-01,8.248758316040039062e-01,4.254707694053649902e-01,7.083501839069731298e-01,2.990979254245758057e-01,1.904257896064761035e-01,-2.532604709267616272e-02
7.825082995535468378e-01,1.478615850210189819e-01,3.611192107200622559e-01,5.887023935795256957e-01,3.048679530620574951e-01,4.245609789046054794e-01,-3.132203817367553711e-01
9.071664947635906806e-01,4.131408333778381348e-01,8.305123448371887207e-01,9.746007758809075439e-01,1.020509600639343262e-01,7.436308682862295960e-01,-4.554741382598876953e-01
9.772364363847502178e-01,1.462219506502151489e-01,3.596185743808746338e-01,4.541585550708209795e-01,3.045787513256072998e-01,5.511226662722109593e-01,-3.936913311481475830e-01
8.910680354366116163e-01,1.459320485591888428e-01,3.564353883266448975e-01,5.591475857542653749e-01,3.047157526016235352e-01,4.405295833766046942e-01,-2.649128437042236328e-01
9.061778580694811458e-01,1.525719463825225830e-01,3.739995062351226807e-01,8.482639821809900837e-01,3.045254051685333252e-01,3.888183664799225170e-01,-1.847975701093673706e-02
8.551589114077683407e-01,1.481875777244567871e-01,3.588929474353790283e-01,6.687397530195833273e-01,3.047720789909362793e-01,3.971922172744583590e-01,-1.258280873298645020e-01
7.549966562434552442e-01,3.383473157882690430e-01,7.815313935279846191e-01,6.787843346806766709e-01,2.442641407251358032e-01,6.453543700813394457e-01,-3.317117094993591309e-01
7.241281366300018618e-01,8.464909195899963379e-01,4.731471240520477295e-01,6.384408545433808424e-01,2.962886095046997070e-01,2.932928638702619883e-01,-2.383084595203399658e-01
8.729905169644156526e-01,3.921950757503509521e-01,8.069199919700622559e-01,9.327810220681201914e-01,2.063933461904525757e-01,4.090083411816704539e-01,-1.228155102580785751e-02
9.497884300416149506e-01,1.515117287635803223e-01,3.543760478496551514e-01,6.611339515282490531e-01,3.047426044940948486e-01,2.412657815252063631e-01,-3.850785642862319946e-02
7.960713386738571540e-01,4.022499024868011475e-01,8.246831297874450684e-01,7.283380661592155914e-01,1.433166563510894775e-01,7.400959232725534687e-01,-5.047380924224853516e-01
8.168143428791724281e-01,8.643025755882263184e-01,5.295812487602233887e-01,6.292068979685233598e-01,2.872836291790008545e-01,1.747986765254594954e-01,-1.393934637308120728e-01
9.998320955550908939e-01,1.474885642528533936e-01,3.671812415122985840e-01,5.166040983096671368e-01,3.044153153896331787e-01,5.797129661411258850e-01,-2.912275493144989014e-01
7.446668180987401353e-01,8.771893978118896484e-01,7.280217409133911133e-01,9.636982968113134707e-01,2.393161952495574951e-01,2.903318303466428940e-01,-4.093319922685623169e-02
8.875626421699273072e-01,4.073682427406311035e-01,8.274760246276855469e-01,8.108520808375653255e-01,1.258976310491561890e-01,6.704126254681835873e-01,-2.694511711597442627e-01
7.202862007135799605e-01,3.830475509166717529e-01,8.122243285179138184e-01,7.964172331638361690e-01,1.919466853141784668e-01,6.128467082577455649e-01,-1.843709200620651245e-01
7.610555861961807445e-01,8.774833083152770996e-01,6.818206310272216797e-01,8.380350663241998843e-01,2.524839639663696289e-01,2.314003071081132124e-01,-1.105758771300315857e-01
7.193827371625165501e-01,8.576785326004028320e-01,5.031641721725463867e-01,5.943858749386082829e-01,2.922590970993041992e-01,2.526361212991291572e-01,-3.308275938034057617e-01
7.561956613935443272e-01,4.024055004119873047e-01,8.246518969535827637e-01,7.763230061095400814e-01,1.429902613162994385e-01,7.048133977596566790e-01,-3.832894861698150635e-01
9.838498810494069602e-01,1.482670754194259644e-01,3.656628429889678955e-01,8.067177601970820788e-01,3.044951558113098145e-01,3.827714897997478438e-01,-2.012968435883522034e-02
7.124238727286227313e-01,8.798035979270935059e-01,7.400883436203002930e-01,6.273328775059715534e-01,2.289283722639083862e-01,1.280004064651206197e-01,-5.593358874320983887e-01
9.293624354435191526e-01,8.423460125923156738e-01,4.523997306823730469e-01,7.656775182356310161e-01,2.964622378349304199e-01,1.811679589197349449e-01,-1.707339286804199219e-02
9.384108647416838922e-01,4.085474908351898193e-01,8.281266093254089355e-01,7.903004077647692860e-01,1.213524714112281799e-01,6.915041421481138428e-01,-3.211079239845275879e-01
7.779766973342397973e-01,1.519625335931777954e-01,3.691343963146209717e-01,7.338134522980913621e-01,3.049282133579254150e-01,4.264378844119238732e-01,-1.090094819664955139e-01
9.797936615519162729e-01,1.542761325836181641e-01,3.540347218513488770e-01,7.007607698795195184e-01,3.047268390655517578e-01,1.962172194628566957e-01,-1.795678585767745972e-02
9.328773098680871456e-01,4.117401838302612305e-01,8.297820091247558594e-01,9.101644882848379803e-01,1.083238497376441956e-01,6.518933442708478854e-01,-2.143007665872573853e-01
8.534480225531655417e-01,1.524272114038467407e-01,3.564945161342620850e-01,5.531597798474836569e-01,3.047951459884643555e-01,2.804581015510292374e-01,-1.454542726278305054e-01
9.953951481055417494e-01,1.489533931016921997e-01,3.758393228054046631e-01,6.174276002969425470e-01,3.042332828044891357e-01,5.605317531574256495e-01,-1.647933870553970337e-01
9.661031805720620147e-01,8.540875911712646484e-01,6.292416453361511230e-01,9.932641583952669384e-01,2.838746309280395508e-01,2.187619688429235376e-01,-1.770631410181522369e-03
8.252724662784841625e-01,1.534480005502700806e-01,3.580443263053894043e-01,5.752290530564742044e-01,3.048307001590728760e-01,3.051035821029858264e-01,-1.653950214385986328e-01
7.983231169211025824e-01,8.644118905067443848e-01,5.301160216331481934e-01,5.487470951064693514e-01,2.872314155101776123e-01,1.508622185771516522e-01,-1.998420208692550659e-01
8.066147270784940204e-01,4.117398262023925781e-01,8.297745585441589355e-01,8.452414558508507536e-01,1.082699224352836609e-01,7.951613670536323841e-01,-6.567534804344177246e-01
7.405870656194272206e-01,8.815186023712158203e-01,8.088967800140380859e-01,9.571826961369783726e-01,1.800623834133148193e-01,2.081598204546394604e-01,-7.261162251234054565e-02
7.282229290850349424e-01,8.786471486091613770e-01,7.069802880287170410e-01,5.327410392950957529e-01,2.436738461256027222e-01,8.972618093982061283e-02,-5.162298679351806641e-01
7.755728075237575680e-01,8.819410800933837891e-01,8.265140056610107422e-01,9.162794248167160926e-01,1.679273247718811035e-01,1.444270408074431189e-01,-8.202351629734039307e-02
