dynamic,controllable,controllable,dynamic,controllable,dynamic,output
4.223540266807591093e-01,3.165820837020874023e-01,7.544703483581542969e-01,2.219365410531330407e-01,2.593565285205841064e-01,9.000248743293878251e-01,-1.847675681114196777e+00
5.100767407342756687e-01,1.526098549365997314e-01,4.275456964969635010e-01,2.851786058025775894e-01,3.052785098552703857e-01,8.287261117417978884e-01,-1.982350230216979980e+00
7.359209037847058710e-01,3.926490247249603271e-01,8.191620111465454102e-01,1.015728381044836842e-01,1.694549173116683960e-01,9.166727353354181540e-01,-1.269059062004089355e+00
7.123716295838364854e-01,1.500215679407119751e-01,3.928218483924865723e-01,1.761046503963492882e-01,3.044965267181396484e-01,7.693835421556491916e-01,-1.236758589744567871e+00
3.291566478238263649e-01,1.630674451589584351e-01,4.865203201770782471e-01,4.467849476800765385e-01,3.060216605663299561e-01,8.385063313257755668e-01,-1.894832134246826172e+00
4.646561299869458317e-01,3.425846099853515625e-01,7.822759151458740234e-01,4.166104107967233960e-01,2.406197041273117065e-01,9.013987268518179885e-01,-1.660611152648925781e+00
5.556060178727871834e-01,3.880086541175842285e-01,8.154940605163574219e-01,1.153381403575641923e-01,1.796687543392181396e-01,9.755193481314979875e-01,-1.440860390663146973e+00
2.214816114531321656e-01,1.534346491098403931e-01,4.837272167205810547e-01,2.291758889198403371e-01,3.110283911228179932e-01,7.485724627883403315e-01,-3.048006772994995117e+00
7.453150935021375378e-01,3.958304822444915771e-01,8.211479187011718750e-01,4.556994076726328946e-01,1.615881323814392090e-01,9.414912353899915765e-01,-1.311234116554260254e+00
2.478118900555237869e-01,1.651792675256729126e-01,5.223132967948913574e-01,7.284537523043564666e-02,3.148912489414215088e-01,7.753016837943027539e-01,-2.074760198593139648e+00
2.102338322743101950e-01,3.200758099555969238e-01,7.531571984291076660e-01,3.090778350757828474e-01,2.576365470886230469e-01,9.318050347292842206e-01,-1.949961066246032715e+00
5.737515727988857783e-01,4.037756919860839844e-01,8.252686858177185059e-01,6.603969847782897862e-01,1.382157951593399048e-01,9.101395724136813747e-01,-1.158310294151306152e+00
9.232894496920950322e-01,3.871233165264129639e-01,8.162194490432739258e-01,3.055392731426592179e-01,1.817481070756912231e-01,8.437953232178424523e-01,-1.028394699096679688e+00
9.410456343772524157e-01,4.020018577575683594e-01,8.246226906776428223e-01,4.249490512511970228e-03,1.440392732620239258e-01,8.112936322325209337e-01,-7.811349630355834961e-01
6.571076546722033340e-01,3.867631554603576660e-01,8.156788945198059082e-01,3.201921118417828116e-01,1.824286729097366333e-01,9.779379443688289708e-01,-1.457792520523071289e+00
3.375456881284938371e-01,1.821966022253036499e-01,5.416083335876464844e-01,1.348332752887629882e-01,3.061285018920898438e-01,8.613186925995273135e-01,-1.886022925376892090e+00
1.821109939311012227e-01,3.449673950672149658e-01,7.775974869728088379e-01,5.409523898081799453e-01,2.388037294149398804e-01,8.648885190154214087e-01,-1.447156429290771484e+00
4.763918899769369886e-01,3.123137056827545166e-01,7.514925599098205566e-01,6.115646603000355341e-01,2.617641985416412354e-01,7.510627869057834305e-01,-9.107901453971862793e-01
9.516549276532134671e-01,3.865955173969268799e-01,8.158710598945617676e-01,2.877687612964882624e-02,1.828206330537796021e-01,7.426523641960611766e-01,-5.683421492576599121e-01
5.997579648868945901e-01,1.514411419630050659e-01,4.245567917823791504e-01,1.040816103992435043e-01,3.055464923381805420e-01,7.465048215935655707e-01,-1.398255586624145508e+00
1.652732923302500656e-01,3.451719880104064941e-01,7.788826227188110352e-01,3.528619652300853393e-01,2.385708689689636230e-01,9.554558521609002320e-01,-1.818442702293395996e+00
5.009554448143551664e-01,1.714280247688293457e-01,5.102770328521728516e-01,9.174878242406311890e-02,3.050088882446289062e-01,8.124821585714838701e-01,-1.475894451141357422e+00
8.500157727135556618e-01,3.715430498123168945e-01,8.065269589424133301e-01,4.911726572582927330e-01,2.085552215576171875e-01,7.833034256805567752e-01,-8.301233649253845215e-01
3.829639650058798139e-01,1.496367454528808594e-01,4.430562257766723633e-01,2.955330716597230900e-01,3.076084554195404053e-01,7.319114236909786131e-01,-2.854217529296875000e+00
8.255539484218757940e-01,3.930678963661193848e-01,8.196161389350891113e-01,5.807877677194167587e-01,1.685112714767456055e-01,8.043666368622075513e-01,-8.168563842773437500e-01
3.489384558541064330e-01,1.667035967111587524e-01,5.164693593978881836e-01,8.003523157733398452e-02,3.106798827648162842e-01,7.935116882751637180e-01,-1.878236889839172363e+00
4.576426562908662565e-01,1.482993513345718384e-01,4.171430170536041260e-01,3.799295255014093486e-01,3.062970042228698730e-01,7.177113479087269265e-01,-2.399948358535766602e+00
8.040015467760741608e-01,4.021563231945037842e-01,8.246078491210937500e-01,1.593115775711943793e-02,1.435151696205139160e-01,8.948454663735299075e-01,-1.108634233474731445e+00
4.041295672728708599e-01,2.826443910598754883e-01,7.154262661933898926e-01,5.039938890192333654e-01,2.759194970130920410e-01,8.195353336822188695e-01,-1.503004312515258789e+00
8.322440208694377173e-01,3.791132867336273193e-01,8.113053441047668457e-01,2.793685348377915045e-01,1.967162936925888062e-01,8.662052954434261709e-01,-1.190555691719055176e+00
1.612598749398055642e-01,3.709395527839660645e-01,8.013858199119567871e-01,4.064897730848900381e-01,2.091451585292816162e-01,9.940471796645282687e-01,-1.630271077156066895e+00
6.847191961614141897e-01,3.226783275604248047e-01,7.677493691444396973e-01,1.963046851893791855e-01,2.550674676895141602e-01,8.222656457910630934e-01,-1.339061617851257324e+00
3.732280973750442543e-01,1.652399748563766479e-01,4.886289238929748535e-01,4.266170247257475845e-01,3.050905168056488037e-01,8.557820338169381813e-01,-1.838958024978637695e+00
6.687063366642265194e-01,1.491663008928298950e-01,3.877260982990264893e-01,3.393487886475715642e-01,3.045849502086639404e-01,7.812282187920849275e-01,-1.506736278533935547e+00
5.464867773300481346e-01,3.295273482799530029e-01,7.724387049674987793e-01,3.867229712948800913e-01,2.506241500377655029e-01,8.726005956932785246e-01,-1.616255879402160645e+00
1.925078878182423514e-01,4.059903323650360107e-01,8.255032300949096680e-01,6.902366733222211614e-01,1.301245242357254028e-01,9.694256377597212371e-01,-1.261111617088317871e+00
8.640826040676268249e-01,3.961593210697174072e-01,8.214054703712463379e-01,3.739719649357631237e-01,1.607523262500762939e-01,9.124435399988090056e-01,-1.226046085357666016e+00
3.626313904905808516e-01,1.506128609180450439e-01,4.555413126945495605e-01,2.460832427765866082e-01,3.083856403827667236e-01,7.360524034059261478e-01,-2.875560760498046875e+00
9.947427394882111251e-01,4.069504737854003906e-01,8.273014426231384277e-01,2.586491021361599918e-01,1.273328512907028198e-01,9.629576248228293167e-01,-1.216882467269897461e+00
4.254692669634678737e-01,3.515888750553131104e-01,7.863336205482482910e-01,1.474285354118900770e-01,2.324001342058181763e-01,9.237074103139458758e-01,-1.662240028381347656e+00
2.088415305273805256e-01,3.307183682918548584e-01,7.616375684738159180e-01,2.107178080228556405e-01,2.505708038806915283e-01,9.385517575753968833e-01,-1.879077553749084473e+00
6.978007716959738760e-01,3.991351425647735596e-01,8.229633569717407227e-01,4.715794554908140923e-01,1.525691449642181396e-01,9.826485856631765881e-01,-1.338821768760681152e+00
8.651900824698013359e-01,4.116505384445190430e-01,8.297474384307861328e-01,6.978536475247602011e-01,1.086550429463386536e-01,9.660771618547553397e-01,-1.168349742889404297e+00
9.736381616557862051e-01,4.103018939495086670e-01,8.290526270866394043e-01,5.404988956675756823e-02,1.143345758318901062e-01,9.983601083994848580e-01,-1.193445086479187012e+00
6.249414788305269752e-01,3.720428645610809326e-01,8.060605525970458984e-01,5.642226458741917972e-01,2.078015357255935669e-01,8.270465181480564087e-01,-1.059297323226928711e+00
2.994674915540919691e-01,4.023025929927825928e-01,8.236036896705627441e-01,6.248200123799053651e-01,1.425981521606445312e-01,9.923172898821375210e-01,-1.319298267364501953e+00
3.042078374349383441e-01,2.920147180557250977e-01,7.173182368278503418e-01,6.272897420648557709e-01,2.731459140777587891e-01,7.569034631598086094e-01,-9.805881381034851074e-01
7.746316608753238686e-01,4.028579592704772949e-01,8.250551819801330566e-01,5.977281780920240539e-01,1.413271576166152954e-01,8.830723832691217412e-01,-1.073223233222961426e+00
7.938915923302052313e-01,3.605709373950958252e-01,7.985752820968627930e-01,3.853625435910038033e-02,2.226933985948562622e-01,7.621564220994074823e-01,-7.682984471321105957e-01
9.197230672624193692e-01,4.032916724681854248e-01,8.253203630447387695e-01,2.600677392617965072e-02,1.399334818124771118e-01,8.520265826441006940e-01,-9.387990832328796387e-01
5.275178616663733777e-01,3.732390403747558594e-01,8.062595725059509277e-01,5.207823664939001951e-01,2.059825360774993896e-01,8.899571260699787878e-01,-1.353841423988342285e+00
2.844635151190213485e-01,1.529248356819152832e-01,4.627329111099243164e-01,3.965489923173372011e-01,3.081228137016296387e-01,7.728581842841140137e-01,-2.578757524490356445e+00
9.796999431277602088e-01,3.931630849838256836e-01,8.197363615036010742e-01,3.304366425709616140e-01,1.682942807674407959e-01,8.348801308309439229e-01,-9.456405043601989746e-01
8.097637602348785046e-01,3.887062668800354004e-01,8.170159459114074707e-01,1.262162476422807322e-01,1.783963292837142944e-01,8.744629791472089408e-01,-1.149669051170349121e+00
5.159417917672970422e-01,1.495707780122756958e-01,4.117743372917175293e-01,5.075213753632301650e-01,3.055421710014343262e-01,7.240832951038068677e-01,-1.458683967590332031e+00
7.573258375676445997e-01,3.851665556430816650e-01,8.149071931838989258e-01,5.266079197951415436e-01,1.856601983308792114e-01,8.410315819311882102e-01,-1.037456989288330078e+00
9.632735834753921589e-01,3.980649411678314209e-01,8.224890232086181641e-01,5.429477186106508313e-01,1.556232422590255737e-01,7.886794125597267335e-01,-7.158372998237609863e-01
2.633222692983705482e-01,3.199020922183990479e-01,7.525080442428588867e-01,2.414211074925975420e-01,2.577868402004241943e-01,9.294932984555828170e-01,-1.938102006912231445e+00
3.192381801163048372e-01,3.599975109100341797e-01,7.910107970237731934e-01,1.511911995720429669e-01,2.233103513717651367e-01,9.597979015220066135e-01,-1.685914635658264160e+00
6.161718015163519802e-01,3.645863533020019531e-01,8.008304238319396973e-01,5.761251009298948844e-01,2.178806811571121216e-01,8.053044944270945082e-01,-9.895207285881042480e-01
6.765906055940221764e-01,4.010553658008575439e-01,8.239905238151550293e-01,5.568582545762220670e-01,1.469046622514724731e-01,9.454581988669943371e-01,-1.270532131195068359e+00
2.770967581266074453e-01,3.677342832088470459e-01,7.964103817939758301e-01,6.720311710230043589e-01,2.135958373546600342e-01,7.914652666483538157e-01,-9.002543687820434570e-01
8.928910586863531007e-01,4.015557169914245605e-01,8.243968486785888672e-01,2.682135286284516584e-01,1.454278379678726196e-01,9.525433644125144150e-01,-1.265809059143066406e+00
9.020844049549201493e-01,4.099077284336090088e-01,8.288459181785583496e-01,6.469823350851354737e-01,1.159418225288391113e-01,9.054210884568334450e-01,-1.067702889442443848e+00
5.861119184802998650e-01,3.777543008327484131e-01,8.093116283416748047e-01,1.643690856097553832e-01,1.988796293735504150e-01,9.473264045801542688e-01,-1.493260741233825684e+00
8.863902467717170719e-01,4.110938608646392822e-01,8.294616937637329102e-01,6.404863390445645344e-01,1.110330298542976379e-01,9.848258315703576349e-01,-1.191873788833618164e+00
4.455944901311083006e-01,1.514342427253723145e-01,4.310432374477386475e-01,3.614227206819395355e-01,3.059617578983306885e-01,7.997452331420502603e-01,-2.227370738983154297e+00
7.729530220625873138e-01,3.372541964054107666e-01,7.814458012580871582e-01,4.864075033666525605e-01,2.448065131902694702e-01,7.646496404880150921e-01,-8.950049281120300293e-01
5.609694947325423175e-01,3.696639239788055420e-01,8.023135066032409668e-01,6.286850963859240415e-02,2.110585868358612061e-01,8.798589280399090606e-01,-1.327023983001708984e+00
6.371347270541394270e-01,3.170700967311859131e-01,7.616572976112365723e-01,5.989320808300249155e-01,2.586056590080261230e-01,7.234657506198900467e-01,-7.341765165328979492e-01
7.245186107981984591e-01,3.770774304866790771e-01,8.095678687095642090e-01,6.774353214892853137e-01,2.002425491809844971e-01,7.135487977330038367e-01,-4.922242462635040283e-01
2.415642323812369763e-01,1.750860363245010376e-01,5.228608846664428711e-01,4.634682702399324783e-01,3.054710030555725098e-01,8.503735895883082208e-01,-1.816242694854736328e+00
