evaluation,mae
2.000000000000000000e+00,9.436447536945342662e-01
1.000000000000000000e+01,4.323514056205749467e-01
2.000000000000000000e+01,4.238394288221994932e-01
3.000000000000000000e+01,3.887438027064005763e-01
4.000000000000000000e+01,4.494618721803029238e-01
5.000000000000000000e+01,4.315220654010772927e-01
6.000000000000000000e+01,4.456065960725148489e-01
7.000000000000000000e+01,4.381838730971018281e-01
8.000000000000000000e+01,4.276674254735310932e-01
9.000000000000000000e+01,2.860014609495798998e-01
1.000000000000000000e+02,2.512960437933604019e-01
