evaluation,mae
2.000000000000000000e+00,6.712732303763428998e-01
1.000000000000000000e+01,6.611499705538154137e-01
2.000000000000000000e+01,6.575399958776930731e-01
3.000000000000000000e+01,6.689508572344978754e-01
4.000000000000000000e+01,6.638513935481508144e-01
5.000000000000000000e+01,6.259370822428415027e-01
6.000000000000000000e+01,5.697064075929423321e-01
7.000000000000000000e+01,2.012646467797458150e-01
8.000000000000000000e+01,2.805638068790237138e-01
9.000000000000000000e+01,2.481438218926390049e-01
1.000000000000000000e+02,2.147273461644848280e-01
