dynamic,controllable,controllable,dynamic,controllable,dynamic,output
1.176942094548799611e-01,6.530161293459604277e-01,6.059553005186221197e-01,1.872161768016393779e-01,7.509644766930821946e-01,3.865413819944635287e-01,3.424053416149975826e-01
1.586977243423461914e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.512208521366119385e-01,0.000000000000000000e+00,3.882208764553070068e-01,2.455731034278869629e-01
1.419677287340164185e-01,8.291218280792236328e-01,7.869090437889099121e-01,2.489220798015594482e-01,9.548881649971008301e-01,4.130626916885375977e-01,1.127125471830368042e-01
2.295241057872772217e-01,7.605528831481933594e-02,1.921424758620560169e-03,2.394179999828338623e-01,4.997025057673454285e-02,4.474720060825347900e-01,5.328965783119201660e-01
1.462036967277526855e-01,6.505917310714721680e-01,1.132165491580963135e-01,2.186925262212753296e-01,6.158382296562194824e-01,4.753242135047912598e-01,1.747359484434127808e-01
7.482179254293441772e-02,6.428145170211791992e-01,5.612484216690063477e-01,2.017726749181747437e-01,7.888489365577697754e-01,4.553876221179962158e-01,3.973685801029205322e-01
3.683779761195182800e-02,2.772957682609558105e-01,1.751006692647933960e-01,1.517871767282485962e-01,8.588299751281738281e-01,4.494100511074066162e-01,6.682667136192321777e-02
6.073572859168052673e-02,3.277022838592529297e-01,1.964788585901260376e-01,2.458110153675079346e-01,5.340528488159179688e-02,4.522399008274078369e-01,5.726640224456787109e-01
7.622990757226943970e-02,1.000000000000000000e+00,7.345888018608093262e-01,2.679037451744079590e-01,6.661292165517807007e-02,4.464379549026489258e-01,7.945059239864349365e-02
1.346558611840009689e-02,3.035708069801330566e-01,4.971925169229507446e-02,2.074576020240783691e-01,9.308769702911376953e-01,4.217442274093627930e-01,9.154902771115303040e-03
3.405181691050529480e-02,2.142242193222045898e-01,8.084218949079513550e-02,1.998996287584304810e-01,7.020427286624908447e-02,4.182305932044982910e-01,5.199740529060363770e-01
0.000000000000000000e+00,2.365841120481491089e-01,1.000000000000000000e+00,2.791099846363067627e-01,5.052903294563293457e-02,3.914198577404022217e-01,2.310290187597274780e-01
7.476956397294998169e-02,3.490467667579650879e-01,1.403044629842042923e-02,2.514557242393493652e-01,5.041665211319923401e-02,4.174043536186218262e-01,4.016414284706115723e-01
1.312892790883779526e-02,1.197730749845504761e-01,2.286235541105270386e-01,1.790744811296463013e-01,5.909487605094909668e-02,4.063544273376464844e-01,5.043326020240783691e-01
1.101506426930427551e-01,1.664003357291221619e-02,1.944574415683746338e-01,2.730578482151031494e-01,9.237924218177795410e-02,4.102917015552520752e-01,7.391224503517150879e-01
1.250616759061813354e-01,3.382697701454162598e-01,1.706165820360183716e-01,2.009079456329345703e-01,1.165911853313446045e-01,4.434860646724700928e-01,8.479670286178588867e-01
1.435896605253219604e-01,3.052767515182495117e-01,1.646284312009811401e-01,2.535488307476043701e-01,1.511331200599670410e-01,4.515688717365264893e-01,1.182398319244384766e+00
2.417900860309600830e-01,1.016369685530662537e-01,1.463488340377807617e-01,2.683484852313995361e-01,1.936245560646057129e-01,4.834547340869903564e-01,1.738786101341247559e+00
2.129861712455749512e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.674816489219665527e-01,2.711139619350433350e-01,4.365311861038208008e-01,1.369359135627746582e+00
1.906962394714355469e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.209471106529235840e-01,2.110263705253601074e-01,4.704364836215972900e-01,1.414386987686157227e+00
2.495757937431335449e-01,9.902814030647277832e-01,0.000000000000000000e+00,3.498335182666778564e-01,3.007431924343109131e-01,4.215131103992462158e-01,2.629778385162353516e-01
1.774269938468933105e-01,1.655912697315216064e-01,0.000000000000000000e+00,3.331779837608337402e-01,2.367040514945983887e-01,4.695456922054290771e-01,1.605837821960449219e+00
1.241022124886512756e-01,1.503342837095260620e-01,1.000000000000000000e+00,3.971536159515380859e-01,2.123327702283859253e-01,5.005586147308349609e-01,8.978896141052246094e-01
2.211997509002685547e-01,1.387843191623687744e-01,2.596809864044189453e-01,4.273903071880340576e-01,2.313223332166671753e-01,5.358585715293884277e-01,2.004839658737182617e+00
1.322279274463653564e-01,1.182999610900878906e-01,2.991705834865570068e-01,4.772084951400756836e-01,2.636842131614685059e-01,5.489912033081054688e-01,1.849188566207885742e+00
1.920426636934280396e-01,2.003566324710845947e-01,3.258052766323089600e-01,5.293214917182922363e-01,2.416132241487503052e-01,5.075348615646362305e-01,1.346320152282714844e+00
2.758660316467285156e-01,0.000000000000000000e+00,4.688898921012878418e-01,4.460588395595550537e-01,3.691396117210388184e-01,4.577041268348693848e-01,1.602142095565795898e+00
1.894951462745666504e-01,2.088060230016708374e-01,2.432962357997894287e-01,4.565464854240417480e-01,3.623020350933074951e-01,4.931678771972656250e-01,1.680047869682312012e+00
2.208990752696990967e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.173931717872619629e-01,6.140653491020202637e-01,4.699946045875549316e-01,1.277952790260314941e-01
2.475614696741104126e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.407986640930175781e-01,4.839173257350921631e-01,4.951358437538146973e-01,5.497334599494934082e-01
1.987363100051879883e-01,4.989116489887237549e-01,6.576311588287353516e-01,4.996935725212097168e-01,3.759103715419769287e-01,5.057805180549621582e-01,9.904323220252990723e-01
1.550021618604660034e-01,0.000000000000000000e+00,5.290215015411376953e-01,5.086778402328491211e-01,1.640693843364715576e-01,5.268824100494384766e-01,1.154633402824401855e+00
1.461126655340194702e-01,0.000000000000000000e+00,3.273555934429168701e-01,4.807883799076080322e-01,3.108225166797637939e-01,5.253751873970031738e-01,1.711745619773864746e+00
5.119438841938972473e-02,1.373460888862609863e-01,3.102692365646362305e-01,3.954464197158813477e-01,2.801101207733154297e-01,5.651271343231201172e-01,2.321287870407104492e+00
4.519192501902580261e-02,1.289975047111511230e-01,3.266187608242034912e-01,3.157211840152740479e-01,2.871337532997131348e-01,5.781059861183166504e-01,2.663781881332397461e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.979783892631530762e-01,3.754110932350158691e-01,3.593453466892242432e-01,5.889697074890136719e-01,2.234189987182617188e+00
0.000000000000000000e+00,5.224802494049072266e-01,8.408129215240478516e-02,4.675504267215728760e-01,2.190357446670532227e-01,6.164168715476989746e-01,8.625423908233642578e-01
2.912867069244384766e-02,9.422210454940795898e-01,9.566476345062255859e-01,4.980121254920959473e-01,5.571405887603759766e-01,6.282941699028015137e-01,4.045248031616210938e-02
3.795631229877471924e-03,9.471800923347473145e-01,1.182414218783378601e-02,4.126582741737365723e-01,9.398038387298583984e-01,5.802185535430908203e-01,2.962274476885795593e-03
0.000000000000000000e+00,1.887395083904266357e-01,7.398189902305603027e-01,4.307377338409423828e-01,9.836845397949218750e-01,5.914462804794311523e-01,2.484320700168609619e-01
0.000000000000000000e+00,2.578780055046081543e-01,6.384342312812805176e-01,3.991538286209106445e-01,3.170479834079742432e-01,5.434107780456542969e-01,1.951602578163146973e+00
9.815362095832824707e-02,1.210895404219627380e-01,3.955203294754028320e-01,3.093465268611907959e-01,3.119243085384368896e-01,5.512856245040893555e-01,2.823149919509887695e+00
1.757883280515670776e-01,1.492066085338592529e-01,3.897182643413543701e-01,3.107462227344512939e-01,3.402397334575653076e-01,5.742826461791992188e-01,2.998455286026000977e+00
1.073194220662117004e-01,2.128006517887115479e-01,4.241165816783905029e-01,3.814496695995330811e-01,5.106724500656127930e-01,5.815163254737854004e-01,1.559349298477172852e+00
1.932798177003860474e-01,6.978874802589416504e-01,9.586802124977111816e-01,4.593017697334289551e-01,3.324699401855468750e-02,6.107086539268493652e-01,1.760029792785644531e-01
2.565278708934783936e-01,1.475755423307418823e-01,4.774065911769866943e-01,3.899249434471130371e-01,3.144713640213012695e-01,5.907028913497924805e-01,2.815116405487060547e+00
2.756430804729461670e-01,2.214360609650611877e-02,5.788528546690940857e-02,4.731942713260650635e-01,9.977773427963256836e-01,5.537148118019104004e-01,5.519922357052564621e-03
2.563755214214324951e-01,8.658097982406616211e-01,9.461244940757751465e-01,4.670121073722839355e-01,9.878184795379638672e-01,5.460268259048461914e-01,5.595481395721435547e-02
2.169691622257232666e-01,8.751748204231262207e-01,1.910127699375152588e-01,4.405516684055328369e-01,1.496544480323791504e-02,5.801274180412292480e-01,1.069039776921272278e-01
1.630384325981140137e-01,9.811731576919555664e-01,3.996479883790016174e-02,5.266839265823364258e-01,5.533289909362792969e-01,5.516191124916076660e-01,6.455764919519424438e-02
2.198658436536788940e-01,9.900091886520385742e-01,9.345736503601074219e-01,4.753414094448089600e-01,2.924806475639343262e-01,5.347644090652465820e-01,1.360478401184082031e-01
1.767320483922958374e-01,1.314908415079116821e-01,8.704938888549804688e-01,4.229554831981658936e-01,4.174696505069732666e-01,5.752571821212768555e-01,1.279816031455993652e+00
2.587191760540008545e-01,3.616020381450653076e-01,5.207420587539672852e-01,3.833003342151641846e-01,2.916883826255798340e-01,5.399456620216369629e-01,2.237616777420043945e+00
3.084855973720550537e-01,1.369208842515945435e-01,4.232403337955474854e-01,2.986935675144195557e-01,3.245749175548553467e-01,5.658203959465026855e-01,2.946039199829101562e+00
2.612823843955993652e-01,1.434835791587829590e-01,4.599180221557617188e-01,2.557345926761627197e-01,3.264947533607482910e-01,5.554711222648620605e-01,2.996938943862915039e+00
2.722909450531005859e-01,1.274625398218631744e-02,4.276932179927825928e-01,2.707801461219787598e-01,3.387545645236968994e-01,5.281260013580322266e-01,2.635043144226074219e+00
1.993405073881149292e-01,1.683519929647445679e-01,4.639671146869659424e-01,3.062951564788818359e-01,3.172907233238220215e-01,5.481433272361755371e-01,2.991398572921752930e+00
1.831387281417846680e-01,1.698164939880371094e-01,4.577922224998474121e-01,2.419733554124832153e-01,3.211863934993743896e-01,5.627003908157348633e-01,3.054036378860473633e+00
1.197086572647094727e-01,2.237548083066940308e-01,6.239191293716430664e-01,2.902580797672271729e-01,3.824783265590667725e-01,5.220268368721008301e-01,2.397698163986206055e+00
1.163554415106773376e-01,2.240418791770935059e-01,3.962104618549346924e-01,2.343597114086151123e-01,3.359824120998382568e-01,5.527648329734802246e-01,2.776057004928588867e+00
1.616011857986450195e-01,1.918622851371765137e-01,5.901967287063598633e-01,2.531979084014892578e-01,2.697771191596984863e-01,5.046761631965637207e-01,2.544082641601562500e+00
1.810138225555419922e-01,1.091778874397277832e-01,5.055394172668457031e-01,2.451269030570983887e-01,3.066170513629913330e-01,5.484153032302856445e-01,2.982027769088745117e+00
1.819487512111663818e-01,1.464034765958786011e-01,4.789143502712249756e-01,2.434958219528198242e-01,3.086591958999633789e-01,5.597519874572753906e-01,3.056386709213256836e+00
1.079565510153770447e-01,4.204767197370529175e-02,1.012698337435722351e-01,3.315350711345672607e-01,4.642142653465270996e-01,5.368992090225219727e-01,1.397334456443786621e+00
6.424799561500549316e-02,8.691353723406791687e-03,9.150781631469726562e-01,2.481739223003387451e-01,6.127122640609741211e-01,4.947930276393890381e-01,3.054184019565582275e-01
4.124092683196067810e-02,6.838811188936233521e-02,5.176705121994018555e-01,1.595587730407714844e-01,3.282151818275451660e-01,5.010926127433776855e-01,2.195237636566162109e+00
