dynamic,controllable,controllable,dynamic,controllable,dynamic,output
1.106985137471919317e-01,1.531957238912582397e-01,5.216746330261230469e-01,5.633101850699092500e-02,3.276516497135162354e-01,5.081999711698250710e-01,-1.899242997169494629e+00
2.051217902466161425e-01,1.490097492933273315e-01,4.688623845577239990e-01,3.836710234062887248e-01,3.108821213245391846e-01,6.137936841980179414e-01,-2.940933465957641602e+00
2.736228442170278718e-01,1.499487012624740601e-01,4.785453081130981445e-01,2.899319167474140868e-01,3.129313290119171143e-01,4.109892629129575092e-01,-2.012390851974487305e+00
3.336920834842023731e-01,1.486408114433288574e-01,4.747860133647918701e-01,2.023441509489402323e-01,3.121717870235443115e-01,5.033399092425865362e-01,-2.452277660369873047e+00
3.294826715710503368e-02,1.545475274324417114e-01,5.185947418212890625e-01,6.305838465688121119e-02,3.235052525997161865e-01,6.057270133522880684e-01,-2.049679517745971680e+00
2.250070191579673640e-01,1.506619453430175781e-01,5.050982236862182617e-01,1.358747828262623636e-01,3.194557428359985352e-01,4.492100222695681877e-01,-2.026231288909912109e+00
2.601821239492782545e-01,1.489703804254531860e-01,4.626169800758361816e-01,4.701276864972803171e-01,3.100933432579040527e-01,6.014433236331259147e-01,-2.264859676361083984e+00
2.429682733201802558e-01,1.530410498380661011e-01,5.212656855583190918e-01,3.043987571843253387e-02,3.275227248668670654e-01,4.853858174702025408e-01,-1.643824696540832520e+00
7.301108552747576086e-02,1.495287120342254639e-01,4.832062423229217529e-01,5.315107166436529029e-01,3.133895099163055420e-01,4.995610631987109085e-01,-1.403071999549865723e+00
1.011582524684215278e-01,1.496403515338897705e-01,4.836619794368743896e-01,4.561415362540309770e-01,3.137916028499603271e-01,4.268269613514196203e-01,-1.557417273521423340e+00
1.824198824619239767e-01,1.492743194103240967e-01,4.751299917697906494e-01,3.164240270808845734e-01,3.117484748363494873e-01,6.160813521421310002e-01,-3.223125457763671875e+00
8.092350807441511806e-02,1.492274701595306396e-01,4.844326674938201904e-01,3.924895766012388987e-01,3.139660656452178955e-01,4.233008374881017666e-01,-1.799126148223876953e+00
4.040482742274489197e-02,1.536197215318679810e-01,5.250878930091857910e-01,3.910127957017704020e-02,3.307375013828277588e-01,4.755252210557924242e-01,-1.551001191139221191e+00
1.663613838693587810e-01,1.506310850381851196e-01,4.784085750579833984e-01,5.398048044641682308e-01,3.116765618324279785e-01,6.080379676254368260e-01,-1.707631945610046387e+00
2.493575071465011783e-01,1.495213657617568970e-01,4.902355372905731201e-01,1.883567816758215385e-01,3.149729967117309570e-01,5.145046381349998033e-01,-2.631588697433471680e+00
2.976828848281728446e-01,1.487592756748199463e-01,4.588413238525390625e-01,4.887629686192267453e-01,3.099182248115539551e-01,5.543210587009070878e-01,-1.948592424392700195e+00
3.062064735467943111e-01,1.488666683435440063e-01,4.726599454879760742e-01,2.669863024419339981e-01,3.119581937789916992e-01,4.592490278553976735e-01,-2.333879947662353516e+00
1.085101464868533233e-01,1.499651670455932617e-01,4.739944338798522949e-01,4.365391070748735336e-01,3.111845850944519043e-01,6.368913827044659914e-01,-2.523798465728759766e+00
8.193645989276264474e-02,1.493931561708450317e-01,4.803085625171661377e-01,5.098557339112086417e-01,3.127626180648803711e-01,5.312105269629099347e-01,-1.673726797103881836e+00
8.873445129675554266e-02,1.496047228574752808e-01,4.870709478855133057e-01,3.706896183195076411e-01,3.145394921302795410e-01,3.945355207574013368e-01,-1.690828800201416016e+00
1.972167025180726341e-01,1.495874822139739990e-01,4.876663684844970703e-01,2.220866781961692293e-01,3.142008483409881592e-01,5.652399333415286664e-01,-3.039360761642456055e+00
3.270632268466681647e-01,1.495887637138366699e-01,4.788824319839477539e-01,2.185053574221296480e-01,3.129795193672180176e-01,4.148267781440979074e-01,-1.907144784927368164e+00
1.388046629093835360e-01,1.513756960630416870e-01,5.020338892936706543e-01,1.507354956167947790e-01,3.174130320549011230e-01,5.963121452344510853e-01,-2.807856321334838867e+00
1.307287512831021570e-01,1.497044265270233154e-01,4.919469654560089111e-01,2.843118788388676044e-01,3.156306445598602295e-01,4.091792855484005509e-01,-2.016533374786376953e+00
1.717344839947803070e-01,1.491865068674087524e-01,4.848558902740478516e-01,2.656363262259369140e-01,3.137952387332916260e-01,5.371088899582011633e-01,-2.959114789962768555e+00
5.349691090937885168e-02,1.546856611967086792e-01,5.219328403472900391e-01,4.698145857977824302e-02,3.261164724826812744e-01,5.863604561333060072e-01,-1.969894886016845703e+00
2.837121040142056953e-03,1.504427194595336914e-01,4.988834857940673828e-01,1.719905362491919720e-01,3.169229924678802490e-01,5.424566341755571175e-01,-2.366008758544921875e+00
2.143984379105559890e-01,1.496263295412063599e-01,4.746789634227752686e-01,5.001399758582798505e-01,3.120878934860229492e-01,4.946333209685073173e-01,-1.693430900573730469e+00
2.348880984718290377e-01,1.491781771183013916e-01,4.646701216697692871e-01,4.405117448776006972e-01,3.102115392684936523e-01,6.254350298573096989e-01,-2.561068058013916016e+00
2.816146386179304573e-01,1.496578902006149292e-01,4.661360383033752441e-01,4.133992941482418360e-01,3.110683560371398926e-01,4.553029934802268475e-01,-1.972365021705627441e+00
3.580602503328690345e-01,1.480467021465301514e-01,4.415472149848937988e-01,4.270361947861627816e-01,3.082131147384643555e-01,6.212045596861871521e-01,-2.464413642883300781e+00
1.220828000386267043e-01,1.514222621917724609e-01,5.078639984130859375e-01,1.284643629971239653e-01,3.199301660060882568e-01,5.470086503194504512e-01,-2.497412204742431641e+00
3.091935756464017637e-01,1.490977257490158081e-01,4.586568176746368408e-01,4.944955770163840247e-01,3.100216984748840332e-01,5.191538907324042551e-01,-1.764740109443664551e+00
1.485990478291761285e-01,1.496190279722213745e-01,4.845540821552276611e-01,3.614637318827448875e-01,3.140061199665069580e-01,4.186094808323780336e-01,-1.961024641990661621e+00
2.093286468131625166e-01,1.509194970130920410e-01,5.010691881179809570e-01,1.379931954054526844e-01,3.173998892307281494e-01,5.691706220630105006e-01,-2.675799369812011719e+00
1.815336023162296419e-01,1.501260101795196533e-01,4.950481355190277100e-01,2.400061028170742961e-01,3.164248764514923096e-01,4.007041898206169517e-01,-1.970335721969604492e+00
1.267818907822093888e-01,1.514445096254348755e-01,5.133124589920043945e-01,1.218185348513494692e-01,3.230934739112854004e-01,4.315238649589108189e-01,-1.844577908515930176e+00
2.363214580714553814e-01,1.495120376348495483e-01,4.699058532714843750e-01,5.198399752342564017e-01,3.109455406665802002e-01,5.793257604048905884e-01,-1.822003841400146484e+00
2.504839205638038635e-01,1.497971564531326294e-01,4.703997671604156494e-01,4.503506363798830403e-01,3.115987181663513184e-01,4.628524921985663898e-01,-1.843096613883972168e+00
3.366907361136160515e-01,1.519103795289993286e-01,4.985507428646087646e-01,7.370647546526903904e-02,3.157854974269866943e-01,6.118257428313329527e-01,-2.122225761413574219e+00
1.549214440096348400e-01,1.524464488029479980e-01,5.123909711837768555e-01,9.398618187893388598e-02,3.214643597602844238e-01,5.723188665563621047e-01,-2.405085563659667969e+00
3.130833428431289978e-01,1.497415900230407715e-01,4.871875941753387451e-01,1.442499846510921779e-01,3.139967024326324463e-01,5.656227336895160995e-01,-2.539767026901245117e+00
1.604013300074264847e-01,1.500182598829269409e-01,4.987565577030181885e-01,2.054104041309803563e-01,3.173979818820953369e-01,4.412960743085586612e-01,-2.218589305877685547e+00
9.866941466826011087e-02,1.506370306015014648e-01,5.066875815391540527e-01,1.656601688913660331e-01,3.201102614402770996e-01,4.354297244800161004e-01,-1.998574495315551758e+00
2.256264181554308301e-01,1.521694660186767578e-01,5.169676542282104492e-01,8.125028067033457368e-02,3.252431154251098633e-01,3.922048800224007259e-01,-1.439749360084533691e+00
3.504946012888356943e-01,1.543189138174057007e-01,4.557527899742126465e-01,4.614273995207515688e-01,3.099302947521209717e-01,4.062701415585825426e-01,-1.356956481933593750e+00
3.200116506722436860e-01,1.480202674865722656e-01,4.552417099475860596e-01,3.375914055132692160e-01,3.096170425415039062e-01,5.757957861506867170e-01,-2.898473501205444336e+00
1.729148259191672643e-01,1.490545868873596191e-01,4.772835373878479004e-01,3.144055233877358635e-01,3.122704327106475830e-01,5.834386541203709919e-01,-3.128548622131347656e+00
7.029730776288997673e-02,1.500506997108459473e-01,4.998694062232971191e-01,1.960990317386107351e-01,3.176053762435913086e-01,4.810130084024745178e-01,-2.337023735046386719e+00
1.381779904954785407e-02,1.491375118494033813e-01,4.854597151279449463e-01,2.736178620629515779e-01,3.139153420925140381e-01,5.245614764759883863e-01,-2.529494047164916992e+00
3.428786227799259650e-02,1.502755135297775269e-01,4.999018907546997070e-01,1.801088513304670569e-01,3.174208700656890869e-01,5.175979343036568592e-01,-2.393279790878295898e+00
2.640480384647910794e-01,1.485341042280197144e-01,4.646544158458709717e-01,4.099757001461685757e-01,3.107485175132751465e-01,5.252293913560388550e-01,-2.417310237884521484e+00
1.727616926684118551e-02,1.486763209104537964e-01,4.808596670627593994e-01,3.692341407774605289e-01,3.132244646549224854e-01,4.667455611787530434e-01,-2.017703771591186523e+00
2.856915837695770954e-01,1.492269784212112427e-01,4.632810056209564209e-01,5.231551316044364963e-01,3.102830648422241211e-01,5.608005254262257155e-01,-1.713439464569091797e+00
3.495072646274559047e-01,1.512832492589950562e-01,4.592844843864440918e-01,3.490060848523366399e-01,3.103272020816802979e-01,3.992586434150093289e-01,-1.721409559249877930e+00
2.172617469180517791e-01,1.487643271684646606e-01,4.752703607082366943e-01,3.066696112203067814e-01,3.120976090431213379e-01,5.569355909984712305e-01,-3.038047313690185547e+00
2.651809141370688183e-02,1.495979726314544678e-01,4.853868782520294189e-01,4.811848091698121554e-01,3.141671717166900635e-01,3.877747442672754286e-01,-1.127709150314331055e+00
1.908761736679027710e-01,1.494166404008865356e-01,4.820266366004943848e-01,2.574773733396029662e-01,3.130013942718505859e-01,5.910759808838066398e-01,-3.202153682708740234e+00
2.577569059133057450e-01,1.488385647535324097e-01,4.680235683917999268e-01,3.976957858995292527e-01,3.112564682960510254e-01,4.899047220274083680e-01,-2.293203115463256836e+00
5.925026213056986540e-02,1.495814919471740723e-01,4.930788278579711914e-01,2.336246806692385269e-01,3.156628906726837158e-01,5.066033049934699495e-01,-2.549377918243408203e+00
2.881414556528459903e-01,1.491983681917190552e-01,4.681068062782287598e-01,3.477189597840796287e-01,3.113383352756500244e-01,4.522046613324101627e-01,-2.206557273864746094e+00
1.196083685508111810e-01,1.494618654251098633e-01,4.918462336063385010e-01,2.469336404494394399e-01,3.154327869415283203e-01,4.929362151268393832e-01,-2.615903615951538086e+00
2.957682582995081466e-01,1.486377269029617310e-01,4.587559401988983154e-01,3.251497296800778813e-01,3.096810877323150635e-01,6.354966116688881561e-01,-3.141536951065063477e+00
1.415543524371935813e-01,1.535838544368743896e-01,5.215360522270202637e-01,4.923267824945744275e-02,3.270567059516906738e-01,5.405869346305388623e-01,-2.003731966018676758e+00
5.184277023197754637e-03,1.485938876867294312e-01,4.786985516548156738e-01,3.791987171255766231e-01,3.128088116645812988e-01,4.835705441485735334e-01,-2.042195081710815430e+00
3.444660002472124116e-01,1.503023952245712280e-01,4.995983839035034180e-01,8.209620861353944532e-02,3.174639642238616943e-01,4.708464941133757575e-01,-1.684436082839965820e+00
3.228991241640125631e-01,1.486108452081680298e-01,4.609910845756530762e-01,3.344621273945070361e-01,3.104501366615295410e-01,4.740642179576599058e-01,-2.336520195007324219e+00
6.437518380486367819e-02,1.496864110231399536e-01,4.762935638427734375e-01,4.779380278085706979e-01,3.117418587207794189e-01,5.948054620406038051e-01,-2.055098533630371094e+00
2.047941355516681716e-02,1.487690061330795288e-01,4.758181869983673096e-01,4.208602863260607063e-01,3.121518492698669434e-01,5.349573710824250261e-01,-2.140433549880981445e+00
4.878674389513899812e-02,1.508134007453918457e-01,5.022580027580261230e-01,1.608201023729375068e-01,3.179203569889068604e-01,5.493022979267854211e-01,-2.506353139877319336e+00
1.501620357906434389e-01,1.503254622220993042e-01,4.871995449066162109e-01,2.319282096819710870e-01,3.136103749275207520e-01,6.279587186709306712e-01,-3.219119548797607422e+00
4.491390053871752164e-02,1.519532203674316406e-01,5.171648263931274414e-01,9.596480932460134394e-02,3.251878917217254639e-01,4.389525694242233933e-01,-1.651313781738281250e+00
2.718696213605031886e-01,1.508944332599639893e-01,5.067558288574218750e-01,1.019734082192572389e-01,3.200654387474060059e-01,4.469259517019631422e-01,-1.800530076026916504e+00
9.364085718172740491e-02,1.493391543626785278e-01,4.899150133132934570e-01,2.998787975732961630e-01,3.151239752769470215e-01,4.293385293333812913e-01,-2.106557130813598633e+00
1.941199915626914685e-01,1.527165472507476807e-01,5.057807564735412598e-01,1.133679233469589848e-01,3.179074525833129883e-01,6.318300591605083838e-01,-2.657902240753173828e+00
