evaluation,mae
2.000000000000000000e+00,5.728591045737266851e-01
1.000000000000000000e+01,4.329367064436276946e-01
2.000000000000000000e+01,3.032550698146224133e-01
3.000000000000000000e+01,3.127116901675859872e-01
4.000000000000000000e+01,3.049112672607103836e-01
5.000000000000000000e+01,2.448573127885659562e-01
6.000000000000000000e+01,2.420496037602424544e-01
7.000000000000000000e+01,2.512599965821330494e-01
8.000000000000000000e+01,2.328832691845794389e-01
9.000000000000000000e+01,2.337215123868857936e-01
1.000000000000000000e+02,2.075468389441569583e-01
