evaluation,mae
2.000000000000000000e+00,1.932434727350870851e+00
1.000000000000000000e+01,1.806529155969619715e+00
2.000000000000000000e+01,4.991526174545288241e-01
3.000000000000000000e+01,7.051800433794657152e-01
4.000000000000000000e+01,5.660356291135152373e-01
5.000000000000000000e+01,5.776051815350849994e-01
6.000000000000000000e+01,5.281128279368082490e-01
7.000000000000000000e+01,4.875839058558146255e-01
8.000000000000000000e+01,3.675018199284871279e-01
9.000000000000000000e+01,3.485487349828084169e-01
1.000000000000000000e+02,3.440923738479614302e-01
